#{"t_start": 1772927231.650998, "env_id": "None"}
r,l,t
-10.0,1,2.536479
-10.0,1,2.537114
-10.0,1,2.5377
-10.0,1,2.538269
-10.0,1,2.538733
-10.0,1,2.539169
-10.0,1,2.539601
-10.0,1,2.540068
-10.0,1,2.540516
-10.0,1,2.540945
-10.0,1,2.541383
-10.0,1,2.541823
-10.0,1,2.542289
-10.0,1,2.542742
-10.0,1,2.543213
-10.0,1,2.543644
-9.99,2,2.54449
-10.0,1,2.544954
-10.0,1,2.545404
-10.0,1,2.545838
-9.98,3,2.547105
-10.0,1,2.547541
-10.0,1,2.547983
-10.0,1,2.548415
-9.99,2,2.549283
-10.0,1,2.549719
-10.0,1,2.550154
-9.99,2,2.550992
-10.0,1,2.551427
-10.0,1,2.551871
-10.0,1,2.552307
-10.0,1,2.552739
-10.0,1,2.553172
-10.0,1,2.553626
-10.0,1,2.55408
-10.0,1,2.554526
-10.0,1,2.554959
-10.0,1,2.555402
-10.0,1,2.555834
-9.99,2,2.557084
-10.0,1,2.557627
-10.0,1,2.55811
-10.0,1,2.558618
-10.0,1,2.559079
-10.0,1,2.559545
-10.0,1,2.560082
-10.0,1,2.560576
-10.0,1,2.561063
-10.0,1,2.561527
-10.0,1,2.562028
-10.0,1,2.562466
-10.0,1,2.562932
-9.99,2,2.563856
-10.0,1,2.564308
-10.0,1,2.564749
-10.0,1,2.565185
-10.0,1,2.565646
-10.0,1,2.56614
-10.0,1,2.566682
-10.0,1,2.56718
-10.0,1,2.56768
-10.0,1,2.568135
-10.0,1,2.568573
-10.0,1,2.569008
-10.0,1,2.569445
-10.0,1,2.569884
-10.0,1,2.570318
-10.0,1,2.570758
-10.0,1,2.571192
-10.0,1,2.571687
-10.0,1,2.572251
-10.0,1,2.572815
-10.0,1,2.573283
-10.0,1,2.573734
-10.0,1,2.574181
-10.0,1,2.574636
-10.0,1,2.575087
-10.0,1,2.575532
-10.0,1,2.575973
-10.0,1,2.576494
-10.0,1,2.57699
-10.0,1,2.577482
-10.0,1,2.578184
-10.0,1,2.578701
-10.0,1,2.579177
-9.99,2,2.580105
-10.0,1,2.580582
-10.0,1,2.581036
-10.0,1,2.581493
-10.0,1,2.582122
-10.0,1,2.582666
-10.0,1,2.583137
-9.99,2,2.584047
-10.0,1,2.584525
-10.0,1,2.584973
-10.0,1,2.585429
-10.0,1,2.585922
-10.0,1,2.586453
-10.0,1,2.586961
-10.0,1,2.587498
-10.0,1,2.587959
-10.0,1,2.588408
-9.99,2,2.589302
-9.99,2,2.590328
-10.0,1,2.590808
-10.0,1,2.591271
-9.98,3,2.592598
-10.0,1,2.593108
-9.99,2,2.59404
-10.0,1,2.59464
-10.0,1,2.595118
-9.99,2,2.595965
-10.0,1,2.596401
-10.0,1,2.596869
-9.99,2,2.597711
-9.99,2,2.598567
-10.0,1,2.599015
-9.99,2,2.599873
-10.0,1,2.60033
-10.0,1,2.60079
-10.0,1,2.60125
-9.99,2,2.602088
-10.0,1,2.602523
-10.0,1,2.603087
-10.0,1,2.603661
-10.0,1,2.604142
-10.0,1,2.604598
-10.0,1,2.605055
-9.99,2,2.606005
-10.0,1,2.606515
-10.0,1,2.607088
-10.0,1,2.607545
-10.0,1,2.607979
-10.0,1,2.608416
-10.0,1,2.608856
-10.0,1,2.609294
-10.0,1,2.609736
-10.0,1,2.61017
-10.0,1,2.61062
-10.0,1,2.611064
-10.0,1,2.611518
-10.0,1,2.611951
-10.0,1,2.612399
-10.0,1,2.612848
-10.0,1,2.613583
-10.0,1,2.614114
-10.0,1,2.61459
-10.0,1,2.615056
-10.0,1,2.615524
-10.0,1,2.615985
-10.0,1,2.61642
-10.0,1,2.616884
-10.0,1,2.617344
-10.0,1,2.617788
-10.0,1,2.618225
-10.0,1,2.618665
-10.0,1,2.619109
-10.0,1,2.619549
-10.0,1,2.620013
-10.0,1,2.62046
-10.0,1,2.620922
-10.0,1,2.621401
-10.0,1,2.621841
-10.0,1,2.622318
-10.0,1,2.622782
-10.0,1,2.623275
-10.0,1,2.623769
-10.0,1,2.62424
-10.0,1,2.624696
-10.0,1,2.625164
-10.0,1,2.625693
-10.0,1,2.626293
-10.0,1,2.626793
-10.0,1,2.627225
-10.0,1,2.627657
-10.0,1,2.62809
-10.0,1,2.628521
-10.0,1,2.628954
-10.0,1,2.629414
-10.0,1,2.629855
-10.0,1,2.630307
-10.0,1,2.630741
-10.0,1,2.631171
-10.0,1,2.631602
-10.0,1,2.632031
-10.0,1,2.632467
-10.0,1,2.632911
-10.0,1,2.633352
-10.0,1,2.634036
-10.0,1,2.634583
-10.0,1,2.63505
-10.0,1,2.635506
-10.0,1,2.635947
-10.0,1,2.636388
-10.0,1,2.636828
-10.0,1,2.637276
-9.99,2,2.638155
-10.0,1,2.638642
-10.0,1,2.639245
-9.99,2,2.640214
-10.0,1,2.640765
-10.0,1,2.641279
-10.0,1,2.641761
-10.0,1,2.642245
-10.0,1,2.642712
-10.0,1,2.643162
-10.0,1,2.643641
-10.0,1,2.644082
-10.0,1,2.644528
-10.0,1,2.644967
-10.0,1,2.64541
-10.0,1,2.645893
-10.0,1,2.646455
-10.0,1,2.647
-10.0,1,2.647434
-10.0,1,2.647861
-10.0,1,2.648306
-10.0,1,2.648752
-10.0,1,2.649232
-10.0,1,2.649687
-10.0,1,2.65014
-10.0,1,2.650574
-9.99,2,2.651458
-10.0,1,2.651898
-10.0,1,2.652332
-10.0,1,2.652783
-10.0,1,2.653236
-9.99,2,2.654095
-10.0,1,2.654531
-10.0,1,2.654994
-10.0,1,2.655443
-10.0,1,2.655888
-10.0,1,2.656335
-10.0,1,2.657025
-10.0,1,2.657568
-10.0,1,2.658058
-10.0,1,2.658527
-10.0,1,2.658989
-10.0,1,2.659456
-10.0,1,2.659902
-10.0,1,2.660345
-9.99,2,2.66123
-10.0,1,2.661665
-10.0,1,2.662127
-9.99,2,2.662991
-10.0,1,2.663443
-10.0,1,2.663895
-10.0,1,2.66444
-10.0,1,2.664919
-10.0,1,2.665388
-10.0,1,2.665957
-10.0,1,2.666472
-10.0,1,2.66702
-10.0,1,2.667564
-10.0,1,2.668208
-10.0,1,2.668679
-10.0,1,2.669129
-10.0,1,2.669595
-10.0,1,2.670046
-10.0,1,2.670487
-10.0,1,2.670932
-9.99,2,2.671854
-10.0,1,2.672321
-10.0,1,2.672763
-10.0,1,2.67321
-10.0,1,2.673638
-10.0,1,2.674096
-10.0,1,2.674546
-10.0,1,2.674994
-10.0,1,2.675437
-9.99,2,2.676329
-10.0,1,2.676772
-10.0,1,2.677211
-10.0,1,2.677649
-10.0,1,2.678315
-10.0,1,2.678849
-10.0,1,2.679319
-10.0,1,2.67978
-10.0,1,2.680239
-10.0,1,2.680701
-9.99,2,2.681624
-10.0,1,2.682142
-10.0,1,2.682632
-10.0,1,2.683085
-10.0,1,2.683525
-10.0,1,2.683984
-10.0,1,2.684462
-10.0,1,2.684903
-10.0,1,2.685334
-10.0,1,2.685783
-10.0,1,2.686228
-10.0,1,2.686669
-10.0,1,2.687106
-10.0,1,2.687537
-10.0,1,2.688048
-10.0,1,2.688642
-10.0,1,2.689151
-10.0,1,2.689604
-10.0,1,2.690056
-9.99,2,2.690967
-10.0,1,2.691413
-10.0,1,2.691865
-10.0,1,2.692331
-10.0,1,2.692786
-10.0,1,2.69323
-9.99,2,2.694091
-10.0,1,2.694535
-10.0,1,2.694989
-10.0,1,2.695427
-10.0,1,2.695866
-10.0,1,2.696315
-10.0,1,2.696767
-10.0,1,2.697205
-10.0,1,2.697758
-10.0,1,2.698295
-10.0,1,2.698772
-10.0,1,2.699211
-10.0,1,2.699674
-10.0,1,2.700121
-10.0,1,2.700563
-10.0,1,2.701009
-10.0,1,2.701503
-10.0,1,2.701982
-10.0,1,2.702458
-10.0,1,2.702937
-10.0,1,2.703401
-10.0,1,2.703888
-10.0,1,2.704356
-10.0,1,2.704814
-10.0,1,2.705271
-10.0,1,2.705747
-9.99,2,2.70676
-10.0,1,2.707278
-10.0,1,2.707783
-9.99,2,2.708656
-10.0,1,2.70912
-10.0,1,2.709571
-10.0,1,2.710019
-10.0,1,2.710457
-10.0,1,2.710893
-10.0,1,2.711328
-10.0,1,2.711762
-10.0,1,2.712196
-10.0,1,2.712628
-10.0,1,2.713066
-10.0,1,2.713531
-10.0,1,2.713973
-10.0,1,2.714407
-10.0,1,2.714845
-9.99,2,2.715751
-10.0,1,2.716191
-10.0,1,2.71663
-10.0,1,2.71707
-10.0,1,2.71751
-10.0,1,2.71806
-10.0,1,2.718599
-10.0,1,2.7191
-10.0,1,2.719712
-10.0,1,2.720196
-10.0,1,2.720636
-10.0,1,2.721074
-10.0,1,2.721518
-9.98,3,2.722845
-10.0,1,2.72329
-10.0,1,2.723722
-10.0,1,2.72417
-10.0,1,2.724612
-10.0,1,2.725069
-10.0,1,2.725512
-10.0,1,2.725951
-10.0,1,2.72639
-10.0,1,2.726836
-10.0,1,2.727287
-10.0,1,2.727723
-10.0,1,2.728463
-10.0,1,2.729008
-10.0,1,2.729449
-10.0,1,2.729876
-10.0,1,2.730313
-10.0,1,2.730745
-10.0,1,2.731187
-10.0,1,2.731626
-10.0,1,2.732066
-10.0,1,2.732497
-10.0,1,2.73293
-10.0,1,2.733363
-10.0,1,2.733796
-10.0,1,2.734228
-10.0,1,2.734659
-10.0,1,2.735093
-10.0,1,2.735524
-10.0,1,2.735956
-10.0,1,2.736404
-10.0,1,2.736838
-10.0,1,2.737274
-10.0,1,2.737704
-10.0,1,2.738399
-10.0,1,2.739026
-10.0,1,2.739533
-9.99,2,2.740486
-10.0,1,2.740983
-10.0,1,2.741511
-10.0,1,2.74204
-10.0,1,2.744363
-9.99,2,2.755479
-9.99,2,2.759288
-10.0,1,2.762469
-10.0,1,2.765008
-10.0,1,2.766981
-10.0,1,2.770714
-10.0,1,2.771277
-10.0,1,2.771785
-9.99,2,2.772967
-10.0,1,2.773821
-10.0,1,2.77527
-10.0,1,2.77585
-10.0,1,2.77637
-10.0,1,2.777396
-10.0,1,2.778015
-10.0,1,2.779929
-10.0,1,2.78252
-10.0,1,2.784129
-10.0,1,2.784701
-10.0,1,2.785219
-10.0,1,2.785699
-10.0,1,2.786171
-10.0,1,2.786621
-10.0,1,2.787073
-10.0,1,2.787547
-10.0,1,2.787995
-10.0,1,2.788434
-9.99,2,2.789332
-10.0,1,2.78978
-10.0,1,2.790238
-10.0,1,2.790689
-10.0,1,2.791142
-10.0,1,2.791575
-9.99,2,2.792496
-10.0,1,2.792943
-10.0,1,2.793391
-10.0,1,2.794274
-10.0,1,2.794967
-10.0,1,2.795551
-10.0,1,2.796062
-10.0,1,2.796544
-10.0,1,2.797005
-10.0,1,2.797504
-10.0,1,2.797958
-10.0,1,2.798402
-10.0,1,2.798861
-10.0,1,2.799318
-10.0,1,2.799788
-10.0,1,2.800248
-10.0,1,2.80072
-10.0,1,2.801177
-10.0,1,2.801707
-10.0,1,2.802233
-10.0,1,2.802739
-10.0,1,2.803211
-10.0,1,2.803715
-10.0,1,2.804176
-9.99,2,2.805089
-10.0,1,2.805553
-10.0,1,2.806029
-10.0,1,2.806532
-10.0,1,2.807081
-10.0,1,2.807618
-10.0,1,2.808136
-10.0,1,2.808578
-10.0,1,2.809014
-10.0,1,2.809457
-10.0,1,2.809901
-10.0,1,2.810348
-10.0,1,2.810787
-10.0,1,2.811235
-10.0,1,2.811701
-10.0,1,2.812148
-10.0,1,2.812596
-10.0,1,2.813032
-10.0,1,2.813487
-10.0,1,2.813993
-10.0,1,2.814498
-10.0,1,2.814946
-10.0,1,2.815397
-10.0,1,2.815856
-9.99,2,2.816763
-10.0,1,2.817216
-10.0,1,2.817671
-10.0,1,2.818142
-10.0,1,2.818601
-10.0,1,2.819079
-10.0,1,2.819546
-10.0,1,2.819992
-10.0,1,2.820433
-10.0,1,2.820886
-10.0,1,2.82134
-10.0,1,2.821831
-9.99,2,2.822702
-10.0,1,2.823143
-10.0,1,2.823585
-9.99,2,2.824466
-10.0,1,2.824918
-10.0,1,2.82539
-10.0,1,2.825878
-10.0,1,2.826449
-10.0,1,2.827016
-10.0,1,2.827571
-10.0,1,2.828055
-10.0,1,2.828509
-10.0,1,2.828956
-10.0,1,2.829406
-10.0,1,2.829963
-9.99,2,2.830924
-10.0,1,2.831393
-10.0,1,2.831842
-10.0,1,2.832293
-10.0,1,2.832747
-10.0,1,2.833193
-10.0,1,2.833633
-10.0,1,2.834083
-10.0,1,2.834554
-10.0,1,2.835021
-10.0,1,2.835479
-10.0,1,2.835939
-10.0,1,2.8364
-10.0,1,2.83684
-10.0,1,2.837325
-10.0,1,2.837781
-10.0,1,2.83825
-10.0,1,2.838729
-10.0,1,2.839185
-10.0,1,2.839643
-10.0,1,2.840087
-10.0,1,2.840527
-10.0,1,2.840975
-10.0,1,2.841421
-10.0,1,2.841857
-10.0,1,2.842321
-10.0,1,2.842775
-10.0,1,2.843221
-9.99,2,2.844095
-10.0,1,2.844536
-10.0,1,2.844983
-10.0,1,2.845496
-10.0,1,2.846031
-10.0,1,2.846631
-10.0,1,2.847168
-10.0,1,2.847819
-10.0,1,2.848329
-10.0,1,2.848813
-10.0,1,2.849282
-10.0,1,2.849726
-10.0,1,2.850185
-9.99,2,2.851062
-10.0,1,2.851507
-10.0,1,2.851941
-10.0,1,2.852375
-10.0,1,2.852825
-9.99,2,2.853703
-10.0,1,2.854142
-10.0,1,2.854571
-10.0,1,2.85505
-10.0,1,2.855496
-10.0,1,2.855921
-10.0,1,2.856356
-10.0,1,2.856791
-10.0,1,2.857225
-10.0,1,2.857992
-10.0,1,2.858576
-10.0,1,2.859072
-9.99,2,2.860035
-10.0,1,2.860497
-10.0,1,2.860963
-9.99,2,2.86185
-10.0,1,2.8623
-10.0,1,2.862767
-10.0,1,2.863313
-10.0,1,2.8638
-10.0,1,2.864266
-10.0,1,2.864716
-10.0,1,2.865178
-10.0,1,2.865643
-10.0,1,2.866108
-10.0,1,2.86661
-10.0,1,2.867122
-10.0,1,2.867672
-10.0,1,2.868176
-10.0,1,2.868612
-10.0,1,2.86905
-10.0,1,2.869486
-10.0,1,2.869923
-10.0,1,2.870357
-10.0,1,2.870868
-10.0,1,2.871416
-10.0,1,2.871931
-10.0,1,2.872385
-10.0,1,2.872853
-10.0,1,2.873362
-10.0,1,2.873836
-10.0,1,2.874288
-10.0,1,2.874733
-10.0,1,2.875176
-10.0,1,2.875633
-10.0,1,2.876086
-10.0,1,2.876574
-10.0,1,2.877012
-10.0,1,2.877463
-10.0,1,2.877903
-10.0,1,2.878337
-9.99,2,2.879212
-10.0,1,2.879653
-10.0,1,2.880106
-10.0,1,2.88057
-10.0,1,2.881057
-10.0,1,2.881502
-10.0,1,2.881967
-10.0,1,2.882413
-10.0,1,2.882858
-10.0,1,2.883312
-10.0,1,2.883762
-10.0,1,2.884209
-9.99,2,2.885084
-9.98,3,2.886478
-10.0,1,2.887001
-10.0,1,2.887516
-10.0,1,2.88797
-10.0,1,2.888422
-10.0,1,2.88893
-9.99,2,2.889807
-10.0,1,2.890271
-10.0,1,2.890702
-10.0,1,2.891165
-10.0,1,2.891601
-10.0,1,2.892039
-10.0,1,2.892481
-10.0,1,2.89296
-10.0,1,2.893417
-10.0,1,2.893887
-10.0,1,2.894352
-10.0,1,2.89491
-10.0,1,2.895366
-10.0,1,2.895823
-10.0,1,2.896263
-10.0,1,2.896702
-9.99,2,2.897585
-10.0,1,2.898031
-10.0,1,2.898476
-10.0,1,2.898923
-10.0,1,2.899362
-10.0,1,2.899802
-10.0,1,2.900263
-10.0,1,2.9007
-10.0,1,2.901144
-10.0,1,2.901575
-10.0,1,2.902008
-10.0,1,2.90244
-10.0,1,2.902873
-10.0,1,2.903597
-10.0,1,2.904121
-10.0,1,2.904594
-10.0,1,2.905094
-10.0,1,2.905597
-10.0,1,2.906117
-10.0,1,2.906668
-10.0,1,2.907157
-10.0,1,2.907601
-10.0,1,2.908034
-10.0,1,2.908456
-9.99,2,2.9093
-10.0,1,2.909759
-10.0,1,2.910194
-10.0,1,2.910628
-10.0,1,2.911071
-10.0,1,2.911525
-10.0,1,2.911964
-10.0,1,2.9124
-10.0,1,2.912839
-10.0,1,2.913549
-10.0,1,2.914088
-9.99,2,2.915057
-10.0,1,2.915535
-10.0,1,2.915993
-10.0,1,2.916458
-10.0,1,2.916904
-10.0,1,2.917359
-10.0,1,2.917823
-10.0,1,2.918329
-9.99,2,2.919295
-10.0,1,2.919819
-10.0,1,2.920307
-10.0,1,2.920803
-10.0,1,2.921253
-10.0,1,2.921716
-10.0,1,2.922175
-10.0,1,2.922626
-10.0,1,2.923071
-10.0,1,2.923505
-9.99,2,2.924387
-10.0,1,2.924835
-10.0,1,2.925278
-10.0,1,2.925754
-10.0,1,2.92622
-10.0,1,2.926735
-10.0,1,2.927243
-10.0,1,2.927748
-10.0,1,2.928231
-10.0,1,2.928682
-10.0,1,2.929117
-10.0,1,2.929548
-10.0,1,2.929982
-10.0,1,2.930416
-10.0,1,2.930851
-10.0,1,2.931284
-10.0,1,2.931718
-10.0,1,2.93222
-10.0,1,2.93268
-10.0,1,2.933141
-10.0,1,2.933585
-9.99,2,2.934457
-10.0,1,2.934931
-10.0,1,2.935393
-10.0,1,2.935855
-10.0,1,2.93633
-10.0,1,2.936786
-10.0,1,2.937264
-10.0,1,2.937707
-10.0,1,2.938146
-10.0,1,2.938595
-10.0,1,2.93904
-10.0,1,2.939475
-10.0,1,2.939908
-10.0,1,2.94036
-9.99,2,2.941218
-10.0,1,2.941698
-10.0,1,2.942158
-10.0,1,2.942597
-10.0,1,2.943032
-10.0,1,2.943465
-10.0,1,2.943896
-10.0,1,2.94433
-10.0,1,2.944771
-10.0,1,2.945206
