#{"t_start": 1772948898.505754, "env_id": "None"}
r,l,t
-1.0,1,0.561824
-1.0,1,0.562235
-0.99,2,0.56305
-1.0,1,0.563478
-1.0,1,0.563912
-1.0,1,0.56433
-1.0,1,0.564752
-1.0,1,0.565191
-1.0,1,0.565605
-1.0,1,0.566021
-1.0,1,0.566434
-1.0,1,0.566847
-1.0,1,0.567258
-1.0,1,0.567669
-1.0,1,0.568095
-1.0,1,0.568501
-1.0,1,0.568913
-1.0,1,0.569323
-1.0,1,0.569737
-1.0,1,0.570149
-1.0,1,0.570557
-0.99,2,0.571359
-1.0,1,0.571791
-0.99,2,0.572616
-1.0,1,0.573043
-0.99,2,0.573859
-1.0,1,0.574274
-1.0,1,0.574691
-1.0,1,0.575103
-1.0,1,0.575518
-1.0,1,0.575928
-1.0,1,0.576365
-1.0,1,0.576785
-1.0,1,0.577219
-1.0,1,0.577633
-1.0,1,0.578047
-1.0,1,0.578452
-1.0,1,0.578864
-1.0,1,0.579272
-1.0,1,0.579682
-1.0,1,0.580114
-1.0,1,0.580538
-1.0,1,0.580949
-1.0,1,0.581367
-1.0,1,0.581779
-1.0,1,0.582187
-1.0,1,0.582597
-1.0,1,0.583008
-1.0,1,0.583416
-1.0,1,0.583822
-1.0,1,0.584232
-0.99,2,0.585054
-1.0,1,0.585477
-1.0,1,0.5859
-1.0,1,0.586301
-1.0,1,0.586711
-1.0,1,0.587128
-1.0,1,0.587537
-1.0,1,0.58795
-1.0,1,0.588359
-1.0,1,0.588786
-1.0,1,0.589196
-1.0,1,0.589607
-1.0,1,0.590026
-1.0,1,0.590459
-1.0,1,0.59087
-1.0,1,0.591272
-1.0,1,0.59168
-1.0,1,0.592088
-1.0,1,0.592495
-1.0,1,0.592918
-1.0,1,0.59333
-1.0,1,0.593741
-1.0,1,0.59416
-1.0,1,0.594567
-1.0,1,0.594975
-1.0,1,0.595385
-0.99,2,0.596187
-0.99,2,0.597019
-0.99,2,0.597825
-1.0,1,0.598263
-1.0,1,0.598678
-1.0,1,0.599091
-1.0,1,0.599501
-0.99,2,0.6003
-1.0,1,0.60071
-1.0,1,0.601136
-1.0,1,0.601545
-1.0,1,0.601977
-1.0,1,0.602399
-1.0,1,0.602802
-1.0,1,0.603213
-1.0,1,0.603622
-1.0,1,0.604031
-1.0,1,0.604442
-1.0,1,0.604858
-1.0,1,0.605289
-1.0,1,0.605704
-1.0,1,0.606132
-1.0,1,0.606554
-1.0,1,0.606965
-0.99,2,0.607766
-1.0,1,0.608178
-1.0,1,0.608587
-1.0,1,0.608999
-1.0,1,0.609435
-0.99,2,0.610272
-1.0,1,0.610696
-1.0,1,0.611108
-1.0,1,0.61152
-1.0,1,0.611928
-1.0,1,0.612336
-1.0,1,0.612744
-1.0,1,0.613155
-1.0,1,0.613593
-1.0,1,0.614006
-1.0,1,0.614424
-1.0,1,0.614836
-1.0,1,0.615276
-1.0,1,0.615685
-1.0,1,0.616097
-1.0,1,0.616507
-1.0,1,0.616918
-1.0,1,0.617326
-1.0,1,0.61775
-1.0,1,0.618159
-1.0,1,0.618577
-1.0,1,0.619004
-1.0,1,0.619414
-1.0,1,0.619822
-1.0,1,0.620233
-1.0,1,0.620644
-1.0,1,0.621052
-1.0,1,0.621461
-1.0,1,0.621891
-1.0,1,0.622303
-1.0,1,0.62271
-1.0,1,0.623143
-0.99,2,0.623958
-1.0,1,0.624372
-1.0,1,0.624784
-1.0,1,0.625198
-1.0,1,0.625606
-1.0,1,0.626029
-1.0,1,0.626442
-1.0,1,0.626861
-1.0,1,0.62727
-1.0,1,0.627682
-1.0,1,0.628093
-1.0,1,0.6285
-1.0,1,0.628909
-1.0,1,0.629316
-1.0,1,0.629726
-1.0,1,0.630168
-1.0,1,0.630586
-1.0,1,0.630996
-1.0,1,0.631448
-1.0,1,0.631864
-1.0,1,0.632275
-1.0,1,0.632684
-1.0,1,0.633095
-1.0,1,0.633505
-1.0,1,0.633915
-1.0,1,0.634342
-1.0,1,0.634753
-1.0,1,0.63516
-1.0,1,0.635575
-1.0,1,0.635988
-1.0,1,0.636398
-1.0,1,0.636806
-1.0,1,0.637214
-0.99,2,0.638017
-1.0,1,0.638448
-1.0,1,0.63886
-1.0,1,0.63927
-1.0,1,0.63969
-1.0,1,0.6401
-1.0,1,0.64051
-1.0,1,0.640918
-1.0,1,0.641326
-1.0,1,0.641734
-1.0,1,0.642141
-1.0,1,0.642565
-1.0,1,0.642982
-1.0,1,0.64341
-1.0,1,0.64383
-1.0,1,0.644243
-1.0,1,0.644651
-1.0,1,0.645065
-1.0,1,0.645478
-1.0,1,0.645888
-1.0,1,0.646304
-1.0,1,0.646733
-1.0,1,0.647153
-1.0,1,0.647567
-1.0,1,0.647979
-1.0,1,0.648387
-1.0,1,0.648795
-1.0,1,0.649203
-1.0,1,0.64961
-1.0,1,0.650018
-1.0,1,0.650427
-1.0,1,0.650853
-1.0,1,0.651289
-0.99,2,0.652138
-1.0,1,0.652554
-1.0,1,0.652963
-1.0,1,0.653377
-1.0,1,0.653787
-1.0,1,0.654195
-1.0,1,0.654602
-1.0,1,0.655034
-1.0,1,0.655449
-1.0,1,0.655868
-1.0,1,0.656291
-1.0,1,0.6567
-1.0,1,0.657108
-1.0,1,0.657521
-1.0,1,0.657933
-1.0,1,0.658341
-1.0,1,0.65875
-1.0,1,0.659179
-1.0,1,0.659606
-1.0,1,0.660024
-1.0,1,0.660468
-1.0,1,0.660875
-1.0,1,0.661295
-1.0,1,0.661702
-0.99,2,0.662509
-1.0,1,0.66292
-1.0,1,0.663359
-0.99,2,0.664182
-1.0,1,0.664596
-1.0,1,0.665007
-1.0,1,0.665446
-1.0,1,0.665856
-1.0,1,0.666275
-1.0,1,0.666683
-1.0,1,0.667094
-1.0,1,0.667517
-1.0,1,0.667937
-1.0,1,0.668348
-1.0,1,0.668771
-1.0,1,0.669183
-1.0,1,0.669592
-1.0,1,0.670002
-0.99,2,0.670801
-1.0,1,0.671211
-1.0,1,0.67165
-1.0,1,0.672066
-0.99,2,0.672866
-1.0,1,0.673278
-1.0,1,0.673688
-1.0,1,0.674096
-1.0,1,0.674506
-1.0,1,0.674914
-1.0,1,0.675324
-1.0,1,0.675745
-1.0,1,0.676154
-1.0,1,0.676564
-1.0,1,0.676977
-1.0,1,0.677396
-1.0,1,0.677808
-1.0,1,0.678218
-1.0,1,0.678626
-1.0,1,0.679033
-1.0,1,0.679442
-1.0,1,0.679864
-1.0,1,0.680277
-1.0,1,0.680684
-1.0,1,0.681093
-1.0,1,0.681502
-1.0,1,0.68191
-1.0,1,0.682318
-1.0,1,0.682725
-1.0,1,0.683135
-1.0,1,0.683548
-1.0,1,0.683971
-1.0,1,0.68438
-1.0,1,0.684789
-1.0,1,0.685197
-1.0,1,0.685617
-1.0,1,0.686032
-1.0,1,0.686449
-1.0,1,0.686856
-1.0,1,0.687267
-1.0,1,0.687678
-1.0,1,0.6881
-1.0,1,0.688513
-1.0,1,0.688921
-1.0,1,0.689331
-1.0,1,0.689741
-0.99,2,0.690549
-1.0,1,0.69096
-1.0,1,0.69137
-1.0,1,0.691784
-1.0,1,0.692206
-1.0,1,0.692619
-1.0,1,0.693027
-1.0,1,0.693439
-1.0,1,0.693855
-1.0,1,0.694271
-1.0,1,0.69468
-1.0,1,0.695088
-1.0,1,0.6955
-1.0,1,0.695908
-1.0,1,0.69633
-1.0,1,0.696743
-1.0,1,0.697163
-1.0,1,0.697571
-1.0,1,0.697982
-1.0,1,0.698393
-1.0,1,0.698801
-1.0,1,0.699208
-1.0,1,0.699617
-1.0,1,0.700024
-1.0,1,0.700448
-1.0,1,0.700859
-1.0,1,0.701268
-1.0,1,0.701676
-1.0,1,0.702084
-1.0,1,0.702492
-1.0,1,0.702899
-1.0,1,0.70331
-1.0,1,0.703718
-1.0,1,0.704125
-1.0,1,0.704547
-1.0,1,0.704956
-1.0,1,0.707312
-1.0,1,0.70785
-1.0,1,0.708654
-1.0,1,0.709142
-1.0,1,0.709613
-1.0,1,0.710086
-1.0,1,0.710548
-1.0,1,0.71097
-1.0,1,0.711432
-1.0,1,0.711858
-1.0,1,0.712278
-1.0,1,0.712696
-1.0,1,0.713113
-1.0,1,0.71353
-1.0,1,0.713949
-0.99,2,0.714886
-1.0,1,0.715377
-1.0,1,0.715852
-1.0,1,0.716295
-1.0,1,0.716886
-1.0,1,0.717352
-1.0,1,0.717816
-1.0,1,0.718249
-1.0,1,0.718687
-1.0,1,0.719115
-1.0,1,0.719539
-1.0,1,0.719965
-1.0,1,0.720406
-1.0,1,0.720829
-0.99,2,0.721682
-1.0,1,0.72211
-1.0,1,0.722532
-1.0,1,0.722983
-1.0,1,0.723413
-1.0,1,0.723825
-1.0,1,0.72442
-1.0,1,0.724974
-1.0,1,0.725466
-1.0,1,0.725934
-1.0,1,0.726434
-0.99,2,0.72793
-1.0,1,0.728499
-1.0,1,0.728991
-1.0,1,0.729449
-1.0,1,0.729886
-1.0,1,0.73035
-1.0,1,0.730825
-1.0,1,0.731378
-1.0,1,0.731826
-1.0,1,0.732309
-1.0,1,0.73276
-1.0,1,0.733206
-1.0,1,0.733645
-1.0,1,0.734075
-1.0,1,0.734524
-1.0,1,0.734992
-1.0,1,0.735433
-1.0,1,0.735856
-1.0,1,0.736275
-1.0,1,0.736807
-1.0,1,0.737272
-1.0,1,0.737698
-0.99,2,0.738538
-1.0,1,0.73898
-1.0,1,0.739449
-1.0,1,0.739886
-1.0,1,0.740317
-1.0,1,0.74078
-1.0,1,0.741258
-1.0,1,0.741722
-1.0,1,0.742168
-1.0,1,0.742604
-1.0,1,0.743043
-1.0,1,0.743507
-1.0,1,0.743978
-1.0,1,0.744407
-0.99,2,0.74526
-1.0,1,0.745708
-0.99,2,0.746547
-1.0,1,0.747355
-0.99,2,0.748393
-1.0,1,0.749035
-1.0,1,0.749838
-1.0,1,0.750306
-1.0,1,0.750728
-1.0,1,0.751156
-1.0,1,0.751585
-1.0,1,0.752031
-1.0,1,0.752462
-1.0,1,0.752889
-1.0,1,0.753311
-1.0,1,0.75375
-1.0,1,0.754176
-1.0,1,0.754594
-1.0,1,0.755026
-1.0,1,0.755444
-1.0,1,0.755867
-1.0,1,0.756284
-1.0,1,0.756703
-1.0,1,0.757395
-1.0,1,0.757904
-1.0,1,0.758394
-1.0,1,0.75884
-1.0,1,0.759267
-1.0,1,0.759691
-1.0,1,0.760129
-1.0,1,0.760567
-1.0,1,0.760993
-1.0,1,0.761416
-1.0,1,0.761834
-1.0,1,0.76225
-1.0,1,0.762687
-1.0,1,0.763104
-1.0,1,0.763536
-1.0,1,0.763959
-1.0,1,0.764402
-1.0,1,0.764843
-1.0,1,0.765295
-1.0,1,0.765778
-1.0,1,0.766337
-1.0,1,0.766815
-0.99,2,0.767906
-1.0,1,0.768458
-1.0,1,0.768921
-0.99,2,0.769782
-1.0,1,0.770257
-1.0,1,0.7707
-1.0,1,0.771132
-1.0,1,0.77158
-1.0,1,0.772038
-1.0,1,0.772475
-1.0,1,0.772905
-1.0,1,0.77334
-0.99,2,0.774167
-1.0,1,0.774588
-0.99,2,0.775419
-1.0,1,0.77589
-1.0,1,0.776329
-1.0,1,0.776752
-1.0,1,0.777192
-1.0,1,0.777615
-1.0,1,0.778242
-1.0,1,0.778746
-1.0,1,0.779189
-1.0,1,0.779662
-1.0,1,0.78011
-1.0,1,0.780543
-1.0,1,0.781099
-1.0,1,0.781656
-1.0,1,0.782182
-1.0,1,0.782691
-1.0,1,0.783143
-1.0,1,0.783709
-1.0,1,0.784142
-1.0,1,0.784569
-1.0,1,0.784991
-1.0,1,0.785414
-1.0,1,0.785861
-0.99,2,0.786692
-1.0,1,0.787117
-1.0,1,0.787539
-1.0,1,0.788026
-1.0,1,0.788582
-1.0,1,0.789056
-1.0,1,0.789497
-1.0,1,0.78993
-1.0,1,0.790553
-1.0,1,0.791114
-1.0,1,0.791657
-0.99,2,0.792525
-1.0,1,0.792958
-1.0,1,0.793406
-1.0,1,0.793844
-1.0,1,0.79427
-1.0,1,0.79469
-0.99,2,0.795571
-1.0,1,0.796004
-1.0,1,0.796418
-1.0,1,0.796834
-1.0,1,0.797244
-1.0,1,0.797665
-1.0,1,0.798249
-1.0,1,0.798864
-1.0,1,0.799348
-1.0,1,0.799809
-1.0,1,0.800236
-1.0,1,0.800656
-1.0,1,0.80107
-1.0,1,0.801633
-1.0,1,0.802105
-1.0,1,0.802541
-1.0,1,0.802969
-1.0,1,0.803395
-1.0,1,0.803805
-1.0,1,0.804239
-1.0,1,0.804647
-1.0,1,0.805063
-1.0,1,0.805503
-0.99,2,0.806365
-1.0,1,0.806793
-1.0,1,0.807211
-1.0,1,0.807625
-1.0,1,0.808077
-1.0,1,0.808613
-1.0,1,0.809094
-1.0,1,0.80961
-1.0,1,0.810044
-1.0,1,0.810474
-1.0,1,0.810887
-1.0,1,0.811316
-1.0,1,0.811738
-1.0,1,0.81215
-1.0,1,0.812577
-1.0,1,0.813015
-1.0,1,0.813437
-1.0,1,0.813855
-1.0,1,0.81431
-1.0,1,0.814754
-1.0,1,0.815167
-1.0,1,0.81558
-1.0,1,0.815994
-1.0,1,0.816411
-0.99,2,0.817245
-1.0,1,0.817667
-1.0,1,0.818198
-1.0,1,0.818842
-1.0,1,0.819374
-1.0,1,0.819912
-1.0,1,0.820489
-1.0,1,0.820963
-1.0,1,0.82144
-1.0,1,0.821879
-1.0,1,0.822338
-1.0,1,0.822787
-1.0,1,0.823252
-1.0,1,0.823676
-1.0,1,0.824122
-1.0,1,0.824552
-1.0,1,0.824969
-1.0,1,0.825389
-1.0,1,0.825808
-1.0,1,0.826234
-1.0,1,0.826675
-1.0,1,0.827108
-1.0,1,0.827539
-1.0,1,0.827958
-1.0,1,0.828378
-1.0,1,0.828794
-1.0,1,0.829214
-1.0,1,0.829631
-1.0,1,0.830047
-1.0,1,0.83046
-1.0,1,0.830903
-1.0,1,0.83154
-1.0,1,0.831981
-1.0,1,0.832396
-1.0,1,0.832812
-1.0,1,0.833227
-0.99,2,0.83404
-1.0,1,0.834457
-1.0,1,0.834897
-0.99,2,0.835757
-1.0,1,0.836174
-1.0,1,0.836601
-1.0,1,0.83703
-1.0,1,0.837443
-1.0,1,0.837851
-1.0,1,0.838295
-1.0,1,0.838726
-1.0,1,0.839151
-1.0,1,0.83958
-1.0,1,0.839995
-1.0,1,0.840408
-1.0,1,0.84082
-1.0,1,0.841406
-1.0,1,0.841866
-1.0,1,0.842293
-1.0,1,0.842715
-1.0,1,0.84313
-1.0,1,0.843558
-1.0,1,0.84399
-1.0,1,0.844405
-1.0,1,0.844826
-1.0,1,0.84524
-0.99,2,0.84609
-1.0,1,0.84655
-1.0,1,0.846996
-1.0,1,0.847505
-1.0,1,0.847965
-1.0,1,0.848405
-1.0,1,0.848821
-1.0,1,0.849241
-1.0,1,0.849656
-1.0,1,0.850077
-1.0,1,0.850487
-1.0,1,0.850892
-1.0,1,0.851505
-1.0,1,0.852036
-1.0,1,0.852526
-1.0,1,0.853037
-1.0,1,0.853567
-1.0,1,0.854021
-1.0,1,0.854438
-1.0,1,0.854867
-0.99,2,0.855729
-1.0,1,0.856149
-1.0,1,0.856569
-1.0,1,0.856985
-1.0,1,0.857419
-1.0,1,0.857836
-1.0,1,0.858248
-1.0,1,0.858661
-1.0,1,0.859076
-1.0,1,0.859486
-1.0,1,0.859917
-1.0,1,0.86034
-1.0,1,0.860755
-1.0,1,0.861167
-1.0,1,0.861598
-1.0,1,0.862011
-1.0,1,0.862422
-1.0,1,0.862834
-1.0,1,0.863249
-1.0,1,0.863672
-1.0,1,0.864098
-1.0,1,0.864517
-1.0,1,0.864931
-1.0,1,0.865361
-0.98,3,0.866595
-1.0,1,0.86701
-1.0,1,0.867431
-1.0,1,0.867945
-1.0,1,0.86842
-1.0,1,0.868916
-1.0,1,0.869392
-1.0,1,0.869981
-1.0,1,0.870468
-1.0,1,0.870897
-1.0,1,0.871318
-1.0,1,0.87174
-1.0,1,0.872162
-1.0,1,0.872583
-1.0,1,0.873042
-1.0,1,0.873477
-1.0,1,0.87389
-1.0,1,0.874297
-1.0,1,0.874728
-0.99,2,0.87555
-1.0,1,0.87597
-1.0,1,0.876388
-1.0,1,0.876809
-1.0,1,0.877228
-1.0,1,0.877755
-1.0,1,0.878356
-0.99,2,0.879292
-1.0,1,0.879736
-1.0,1,0.880236
-1.0,1,0.88069
-1.0,1,0.881131
-1.0,1,0.88158
-1.0,1,0.88201
-1.0,1,0.882425
-1.0,1,0.882849
-1.0,1,0.88328
-1.0,1,0.883719
-0.99,2,0.884574
-1.0,1,0.885021
-1.0,1,0.885519
-1.0,1,0.886001
-1.0,1,0.886468
-1.0,1,0.886973
-1.0,1,0.88744
-1.0,1,0.887865
-1.0,1,0.888442
-1.0,1,0.888914
-1.0,1,0.889366
-1.0,1,0.88982
-1.0,1,1.067059
-1.0,1,1.067656
-1.0,1,1.068139
-1.0,1,1.068589
-1.0,1,1.069032
-1.0,1,1.069466
-1.0,1,1.069915
-1.0,1,1.070333
-1.0,1,1.070758
-1.0,1,1.07117
-1.0,1,1.071588
-1.0,1,1.072013
-1.0,1,1.072439
-1.0,1,1.072867
-1.0,1,1.07331
-1.0,1,1.073741
-1.0,1,1.074176
-1.0,1,1.07459
-1.0,1,1.075009
-1.0,1,1.075428
-1.0,1,1.075842
-1.0,1,1.076255
-1.0,1,1.076689
-1.0,1,1.077126
-1.0,1,1.077543
-1.0,1,1.077948
-1.0,1,1.078374
-1.0,1,1.078787
-1.0,1,1.079194
-0.99,2,1.08004
-0.99,2,1.080874
-1.0,1,1.081325
-1.0,1,1.081752
-1.0,1,1.082161
-1.0,1,1.082592
-0.99,2,1.083415
-1.0,1,1.083829
-1.0,1,1.084243
-0.99,2,1.085054
-0.99,2,1.085878
-1.0,1,1.08631
-0.99,2,1.087174
-1.0,1,1.087591
-1.0,1,1.088011
-1.0,1,1.088421
-1.0,1,1.088834
-1.0,1,1.089261
-1.0,1,1.089676
-0.99,2,1.090495
-1.0,1,1.090924
-1.0,1,1.091338
-1.0,1,1.091752
-1.0,1,1.092162
-0.99,2,1.092971
-1.0,1,1.093419
-1.0,1,1.093836
-1.0,1,1.094244
-1.0,1,1.094656
-1.0,1,1.095081
-1.0,1,1.095495
-1.0,1,1.095897
-0.99,2,1.096716
-1.0,1,1.097157
-0.99,2,1.097967
-1.0,1,1.098418
-1.0,1,1.09883
-1.0,1,1.099256
-1.0,1,1.099661
-0.99,2,1.100467
-1.0,1,1.100885
-1.0,1,1.101301
-1.0,1,1.101714
-1.0,1,1.102125
-1.0,1,1.102547
-1.0,1,1.102983
-0.99,2,1.10383
-1.0,1,1.104252
-1.0,1,1.104675
-1.0,1,1.105091
-1.0,1,1.105522
-1.0,1,1.105933
-0.99,2,1.106757
-1.0,1,1.107172
-1.0,1,1.107599
-1.0,1,1.10801
-1.0,1,1.108421
-1.0,1,1.10883
-1.0,1,1.10924
-1.0,1,1.10965
-1.0,1,1.11007
-1.0,1,1.110505
-1.0,1,1.110915
-1.0,1,1.111327
-1.0,1,1.111754
-1.0,1,1.112164
-1.0,1,1.112572
-1.0,1,1.112985
-1.0,1,1.113409
-1.0,1,1.113852
-1.0,1,1.114276
-1.0,1,1.114684
-1.0,1,1.115115
-1.0,1,1.115529
-1.0,1,1.115953
-1.0,1,1.116365
-1.0,1,1.116776
-1.0,1,1.117185
-1.0,1,1.117595
-1.0,1,1.118006
-1.0,1,1.118414
-1.0,1,1.118827
-1.0,1,1.119278
-1.0,1,1.1197
-1.0,1,1.120131
-1.0,1,1.120544
-1.0,1,1.120971
-1.0,1,1.121389
-1.0,1,1.121798
-1.0,1,1.122212
-1.0,1,1.122621
-1.0,1,1.12303
-1.0,1,1.123438
-1.0,1,1.123847
-1.0,1,1.124272
-1.0,1,1.124683
-1.0,1,1.125092
-1.0,1,1.125502
-1.0,1,1.125922
-1.0,1,1.126374
-1.0,1,1.126807
-1.0,1,1.127239
-1.0,1,1.127648
-0.99,2,1.128469
-1.0,1,1.128882
-1.0,1,1.129292
-1.0,1,1.129704
-0.99,2,1.130555
-0.99,2,1.131398
-1.0,1,1.13182
-1.0,1,1.132237
-1.0,1,1.132663
-1.0,1,1.133075
-1.0,1,1.133485
-1.0,1,1.133893
-1.0,1,1.134304
-1.0,1,1.134715
-1.0,1,1.135123
-1.0,1,1.135532
-1.0,1,1.135956
-1.0,1,1.136411
-1.0,1,1.136859
-1.0,1,1.137289
-1.0,1,1.137709
-1.0,1,1.138121
-0.99,2,1.138926
-1.0,1,1.139338
-1.0,1,1.139755
-1.0,1,1.140165
-0.99,2,1.140988
-1.0,1,1.141403
-1.0,1,1.141814
-1.0,1,1.142225
-1.0,1,1.142634
-1.0,1,1.143049
-1.0,1,1.14348
-1.0,1,1.143901
-1.0,1,1.144317
-1.0,1,1.144725
-1.0,1,1.145152
-1.0,1,1.145563
-1.0,1,1.145971
-1.0,1,1.146384
-1.0,1,1.146802
-1.0,1,1.147235
-1.0,1,1.147656
-1.0,1,1.148077
-1.0,1,1.148502
-1.0,1,1.148915
-1.0,1,1.149342
-1.0,1,1.149752
-1.0,1,1.150161
-1.0,1,1.150568
-1.0,1,1.150975
-1.0,1,1.151383
-1.0,1,1.151791
-1.0,1,1.152201
-1.0,1,1.152612
-1.0,1,1.153033
-1.0,1,1.153487
-0.99,2,1.154333
-1.0,1,1.154757
-1.0,1,1.155166
-1.0,1,1.15558
-1.0,1,1.155989
-1.0,1,1.156405
-1.0,1,1.156821
-1.0,1,1.157229
-1.0,1,1.157656
-1.0,1,1.158071
-1.0,1,1.158484
-1.0,1,1.158894
-1.0,1,1.159303
-1.0,1,1.159714
-1.0,1,1.160125
-1.0,1,1.16055
-1.0,1,1.160958
-1.0,1,1.161367
-1.0,1,1.161795
-1.0,1,1.162203
-1.0,1,1.162617
-1.0,1,1.163027
-1.0,1,1.163448
