#{"t_start": 1772926138.488545, "env_id": "None"}
r,l,t
-10.0,1,1.451974
-10.0,1,1.452426
-10.0,1,1.452857
-10.0,1,1.453295
-10.0,1,1.453729
-10.0,1,1.454327
-9.99,2,1.455371
-10.0,1,1.455876
-10.0,1,1.456341
-10.0,1,1.456804
-9.98,3,1.458242
-10.0,1,1.4587
-10.0,1,1.459136
-10.0,1,1.459578
-9.99,2,1.460451
-10.0,1,1.460877
-10.0,1,1.461304
-9.99,2,1.462167
-10.0,1,1.462607
-10.0,1,1.463055
-10.0,1,1.463496
-10.0,1,1.463929
-10.0,1,1.464514
-10.0,1,1.465024
-10.0,1,1.465479
-10.0,1,1.465935
-10.0,1,1.466386
-10.0,1,1.466837
-10.0,1,1.467321
-9.99,2,1.468316
-10.0,1,1.468779
-10.0,1,1.469225
-10.0,1,1.46968
-10.0,1,1.470132
-10.0,1,1.470556
-10.0,1,1.470987
-10.0,1,1.471418
-10.0,1,1.471854
-10.0,1,1.472279
-10.0,1,1.472702
-10.0,1,1.473131
-10.0,1,1.473562
-9.99,2,1.474604
-10.0,1,1.475079
-10.0,1,1.475605
-10.0,1,1.47608
-10.0,1,1.476532
-10.0,1,1.476967
-10.0,1,1.477405
-10.0,1,1.47783
-10.0,1,1.478276
-10.0,1,1.478723
-10.0,1,1.479153
-10.0,1,1.479582
-10.0,1,1.480033
-10.0,1,1.480465
-10.0,1,1.480897
-10.0,1,1.481328
-10.0,1,1.481756
-10.0,1,1.482194
-10.0,1,1.482623
-10.0,1,1.483067
-10.0,1,1.483496
-10.0,1,1.483926
-10.0,1,1.484626
-10.0,1,1.485155
-10.0,1,1.485636
-10.0,1,1.486119
-10.0,1,1.48656
-10.0,1,1.487021
-10.0,1,1.487463
-10.0,1,1.487928
-10.0,1,1.488427
-10.0,1,1.488895
-10.0,1,1.489359
-9.99,2,1.490408
-10.0,1,1.49086
-10.0,1,1.491298
-10.0,1,1.491733
-10.0,1,1.492166
-10.0,1,1.492622
-10.0,1,1.493065
-9.99,2,1.493915
-10.0,1,1.494479
-10.0,1,1.495003
-10.0,1,1.495464
-10.0,1,1.49592
-10.0,1,1.496378
-10.0,1,1.49686
-10.0,1,1.497327
-10.0,1,1.497759
-10.0,1,1.498207
-9.99,2,1.499225
-9.99,2,1.500254
-10.0,1,1.500719
-10.0,1,1.501183
-9.98,3,1.502655
-10.0,1,1.503126
-9.99,2,1.504044
-10.0,1,1.504507
-10.0,1,1.504996
-9.99,2,1.505887
-10.0,1,1.506358
-10.0,1,1.506874
-9.99,2,1.507792
-9.99,2,1.508637
-10.0,1,1.509075
-9.99,2,1.509927
-10.0,1,1.510381
-10.0,1,1.510822
-10.0,1,1.511287
-9.99,2,1.512166
-10.0,1,1.512612
-10.0,1,1.513052
-10.0,1,1.513496
-10.0,1,1.513933
-10.0,1,1.514369
-10.0,1,1.514804
-9.99,2,1.515663
-10.0,1,1.5161
-10.0,1,1.516536
-10.0,1,1.516973
-10.0,1,1.517409
-10.0,1,1.51784
-10.0,1,1.518301
-10.0,1,1.518816
-10.0,1,1.519444
-10.0,1,1.519919
-10.0,1,1.520368
-10.0,1,1.520798
-10.0,1,1.521228
-10.0,1,1.521653
-10.0,1,1.522082
-10.0,1,1.522509
-10.0,1,1.52294
-10.0,1,1.523358
-10.0,1,1.52379
-10.0,1,1.524228
-10.0,1,1.524678
-10.0,1,1.525111
-10.0,1,1.525543
-10.0,1,1.525974
-10.0,1,1.526403
-10.0,1,1.526831
-10.0,1,1.527263
-10.0,1,1.527694
-10.0,1,1.528127
-10.0,1,1.52856
-10.0,1,1.529005
-10.0,1,1.529754
-10.0,1,1.530334
-10.0,1,1.530863
-10.0,1,1.531325
-10.0,1,1.531766
-10.0,1,1.532208
-10.0,1,1.53265
-10.0,1,1.533099
-10.0,1,1.533523
-10.0,1,1.533979
-10.0,1,1.534413
-10.0,1,1.534876
-10.0,1,1.535311
-10.0,1,1.535763
-10.0,1,1.536212
-10.0,1,1.536665
-10.0,1,1.537104
-10.0,1,1.53755
-10.0,1,1.537986
-10.0,1,1.538439
-10.0,1,1.53887
-10.0,1,1.539391
-10.0,1,1.540064
-10.0,1,1.540542
-10.0,1,1.540976
-10.0,1,1.541403
-10.0,1,1.541838
-10.0,1,1.542272
-10.0,1,1.542697
-10.0,1,1.543138
-10.0,1,1.543573
-10.0,1,1.544006
-10.0,1,1.544441
-10.0,1,1.544872
-10.0,1,1.545302
-10.0,1,1.54573
-10.0,1,1.546164
-9.99,2,1.547011
-10.0,1,1.547459
-10.0,1,1.547894
-9.99,2,1.548733
-10.0,1,1.549175
-10.0,1,1.549951
-10.0,1,1.550535
-10.0,1,1.551033
-10.0,1,1.551506
-10.0,1,1.551969
-10.0,1,1.552459
-10.0,1,1.55292
-10.0,1,1.553392
-10.0,1,1.553844
-10.0,1,1.554288
-10.0,1,1.554758
-10.0,1,1.5553
-10.0,1,1.555823
-10.0,1,1.556344
-10.0,1,1.556833
-10.0,1,1.557423
-10.0,1,1.557921
-10.0,1,1.558441
-10.0,1,1.559045
-10.0,1,1.559592
-10.0,1,1.560117
-9.99,2,1.561043
-10.0,1,1.561482
-10.0,1,1.56193
-10.0,1,1.562396
-10.0,1,1.56284
-9.99,2,1.56372
-10.0,1,1.564167
-10.0,1,1.56461
-10.0,1,1.565045
-10.0,1,1.565481
-10.0,1,1.565916
-10.0,1,1.566361
-10.0,1,1.566816
-10.0,1,1.567252
-10.0,1,1.567708
-10.0,1,1.568211
-10.0,1,1.568699
-10.0,1,1.569177
-10.0,1,1.569619
-9.99,2,1.570507
-10.0,1,1.570968
-10.0,1,1.57146
-9.99,2,1.572376
-10.0,1,1.572839
-10.0,1,1.573339
-10.0,1,1.573815
-10.0,1,1.574288
-10.0,1,1.574736
-10.0,1,1.575191
-10.0,1,1.575632
-10.0,1,1.5761
-10.0,1,1.576542
-10.0,1,1.57702
-10.0,1,1.577464
-10.0,1,1.577911
-10.0,1,1.578376
-10.0,1,1.57889
-10.0,1,1.579412
-10.0,1,1.579923
-9.99,2,1.58086
-10.0,1,1.581305
-10.0,1,1.581751
-10.0,1,1.58218
-10.0,1,1.58262
-10.0,1,1.583056
-10.0,1,1.583496
-10.0,1,1.583992
-10.0,1,1.584456
-9.99,2,1.5854
-10.0,1,1.585845
-10.0,1,1.586296
-10.0,1,1.586737
-10.0,1,1.587171
-10.0,1,1.587622
-10.0,1,1.588082
-10.0,1,1.588528
-10.0,1,1.588961
-10.0,1,1.589402
-9.99,2,1.590269
-10.0,1,1.590713
-10.0,1,1.591155
-10.0,1,1.591698
-10.0,1,1.592253
-10.0,1,1.592786
-10.0,1,1.593252
-10.0,1,1.593749
-10.0,1,1.594256
-10.0,1,1.594753
-10.0,1,1.59522
-10.0,1,1.595675
-10.0,1,1.596131
-10.0,1,1.596601
-10.0,1,1.597051
-10.0,1,1.597495
-10.0,1,1.597939
-10.0,1,1.598426
-10.0,1,1.598908
-9.99,2,1.600113
-10.0,1,1.600575
-10.0,1,1.601016
-10.0,1,1.601442
-10.0,1,1.601875
-10.0,1,1.602306
-9.99,2,1.603158
-10.0,1,1.603595
-10.0,1,1.604171
-10.0,1,1.604724
-10.0,1,1.605256
-10.0,1,1.605747
-10.0,1,1.606224
-10.0,1,1.606768
-10.0,1,1.607205
-10.0,1,1.607657
-10.0,1,1.608093
-10.0,1,1.608527
-10.0,1,1.608993
-10.0,1,1.609432
-10.0,1,1.609873
-10.0,1,1.610312
-10.0,1,1.610739
-10.0,1,1.611169
-10.0,1,1.611604
-10.0,1,1.612036
-10.0,1,1.612466
-10.0,1,1.612895
-10.0,1,1.61334
-10.0,1,1.613776
-10.0,1,1.614406
-10.0,1,1.614938
-9.99,2,1.615896
-10.0,1,1.616348
-10.0,1,1.616798
-9.99,2,1.617694
-10.0,1,1.618166
-10.0,1,1.618651
-10.0,1,1.619162
-10.0,1,1.619682
-10.0,1,1.620185
-10.0,1,1.620635
-10.0,1,1.621068
-10.0,1,1.621517
-10.0,1,1.622117
-10.0,1,1.622647
-10.0,1,1.623164
-10.0,1,1.623658
-10.0,1,1.624142
-10.0,1,1.624616
-9.99,2,1.625602
-10.0,1,1.626091
-10.0,1,1.626569
-10.0,1,1.627042
-10.0,1,1.627549
-10.0,1,1.62807
-10.0,1,1.628567
-10.0,1,1.629083
-10.0,1,1.629545
-10.0,1,1.630008
-10.0,1,1.630534
-10.0,1,1.631061
-10.0,1,1.631648
-9.98,3,1.63307
-10.0,1,1.633544
-10.0,1,1.633992
-10.0,1,1.634424
-10.0,1,1.634888
-10.0,1,1.635338
-10.0,1,1.635791
-10.0,1,1.636246
-10.0,1,1.636693
-10.0,1,1.63714
-10.0,1,1.637601
-10.0,1,1.638054
-10.0,1,1.638621
-10.0,1,1.639225
-10.0,1,1.639911
-10.0,1,1.640401
-10.0,1,1.64083
-10.0,1,1.641271
-10.0,1,1.641709
-10.0,1,1.642136
-10.0,1,1.642607
-10.0,1,1.643038
-10.0,1,1.643472
-10.0,1,1.64392
-10.0,1,1.644364
-10.0,1,1.64481
-10.0,1,1.645254
-10.0,1,1.645678
-10.0,1,1.64611
-10.0,1,1.646534
-10.0,1,1.646978
-10.0,1,1.64741
-10.0,1,1.647842
-10.0,1,1.648401
-10.0,1,1.649077
-10.0,1,1.649647
-10.0,1,1.650152
-9.99,2,1.651107
-10.0,1,1.651574
-10.0,1,1.652084
-10.0,1,1.652554
-10.0,1,1.653012
-9.99,2,1.653923
-9.99,2,1.654829
-10.0,1,1.655345
-10.0,1,1.655861
-10.0,1,1.656395
-10.0,1,1.656946
-10.0,1,1.657466
-10.0,1,1.657915
-9.99,2,1.658884
-10.0,1,1.659406
-10.0,1,1.659922
-10.0,1,1.660446
-10.0,1,1.660909
-10.0,1,1.661343
-10.0,1,1.661811
-10.0,1,1.662261
-10.0,1,1.662709
-10.0,1,1.663163
-10.0,1,1.663684
-10.0,1,1.66418
-10.0,1,1.664674
-10.0,1,1.665132
-10.0,1,1.665639
-10.0,1,1.66611
-10.0,1,1.666588
-10.0,1,1.667033
-10.0,1,1.667491
-9.99,2,1.668377
-10.0,1,1.668831
-10.0,1,1.669284
-10.0,1,1.669741
-10.0,1,1.670186
-10.0,1,1.67063
-9.99,2,1.671517
-10.0,1,1.67196
-10.0,1,1.672394
-10.0,1,1.672829
-10.0,1,1.673271
-10.0,1,1.673706
-10.0,1,1.674143
-10.0,1,1.674679
-10.0,1,1.675147
-10.0,1,1.675644
-10.0,1,1.676235
-10.0,1,1.676739
-10.0,1,1.677209
-10.0,1,1.677647
-10.0,1,1.678102
-10.0,1,1.678578
-10.0,1,1.679092
-10.0,1,1.67961
-10.0,1,1.680225
-10.0,1,1.680689
-10.0,1,1.681121
-10.0,1,1.681566
-10.0,1,1.682008
-10.0,1,1.682441
-9.99,2,1.683294
-10.0,1,1.683728
-10.0,1,1.684161
-10.0,1,1.684797
-10.0,1,1.685351
-10.0,1,1.685832
-10.0,1,1.686297
-10.0,1,1.686751
-10.0,1,1.687196
-10.0,1,1.687644
-10.0,1,1.6881
-10.0,1,1.688648
-10.0,1,1.689155
-10.0,1,1.689687
-10.0,1,1.690209
-10.0,1,1.690646
-10.0,1,1.691072
-10.0,1,1.691509
-10.0,1,1.691952
-10.0,1,1.692388
-10.0,1,1.692837
-10.0,1,1.693279
-10.0,1,1.693724
-10.0,1,1.694164
-9.99,2,1.695358
-10.0,1,1.695854
-10.0,1,1.696341
-10.0,1,1.696837
-10.0,1,1.697314
-10.0,1,1.697787
-10.0,1,1.698341
-10.0,1,1.698936
-10.0,1,1.699432
-10.0,1,1.699881
-10.0,1,1.700317
-10.0,1,1.700749
-9.99,2,1.701597
-10.0,1,1.702024
-10.0,1,1.702459
-9.99,2,1.7033
-10.0,1,1.703736
-10.0,1,1.704186
-10.0,1,1.704781
-10.0,1,1.705364
-10.0,1,1.70585
-10.0,1,1.706364
-10.0,1,1.70691
-10.0,1,1.707444
-10.0,1,1.707891
-10.0,1,1.708343
-10.0,1,1.708822
-9.99,2,1.709731
-10.0,1,1.710177
-10.0,1,1.710636
-10.0,1,1.711079
-10.0,1,1.711531
-10.0,1,1.711971
-10.0,1,1.712416
-10.0,1,1.712866
-10.0,1,1.713327
-10.0,1,1.713785
-10.0,1,1.714226
-10.0,1,1.714666
-10.0,1,1.7151
-10.0,1,1.715545
-10.0,1,1.715987
-10.0,1,1.716421
-10.0,1,1.716868
-10.0,1,1.717326
-10.0,1,1.717761
-10.0,1,1.718242
-10.0,1,1.718737
-10.0,1,1.719256
-10.0,1,1.719775
-10.0,1,1.720287
-10.0,1,1.720725
-10.0,1,1.721176
-10.0,1,1.721619
-10.0,1,1.722067
-9.99,2,1.72295
-10.0,1,1.723392
-10.0,1,1.72383
-10.0,1,1.724267
-10.0,1,1.724714
-10.0,1,1.725153
-10.0,1,1.725589
-10.0,1,1.726024
-10.0,1,1.726465
-10.0,1,1.726901
-10.0,1,1.727358
-10.0,1,1.727799
-10.0,1,1.728231
-9.99,2,1.729108
-10.0,1,1.729563
-10.0,1,1.730014
-10.0,1,1.730463
-10.0,1,1.730901
-9.99,2,1.731768
-10.0,1,1.732212
-10.0,1,1.732649
-10.0,1,1.733098
-10.0,1,1.733595
-10.0,1,1.734163
-10.0,1,1.734701
-10.0,1,1.735188
-10.0,1,1.735656
-10.0,1,1.736134
-10.0,1,1.73664
-10.0,1,1.73709
-9.99,2,1.737983
-10.0,1,1.738497
-10.0,1,1.739012
-9.99,2,1.740044
-10.0,1,1.740574
-10.0,1,1.741019
-10.0,1,1.74151
-10.0,1,1.742055
-10.0,1,1.742572
-10.0,1,1.743047
-10.0,1,1.743499
-10.0,1,1.743949
-10.0,1,1.7444
-10.0,1,1.744856
-10.0,1,1.745299
-10.0,1,1.745742
-10.0,1,1.746225
-10.0,1,1.746668
-10.0,1,1.747107
-10.0,1,1.747545
-10.0,1,1.747982
-10.0,1,1.748419
-10.0,1,1.748858
-10.0,1,1.749317
-10.0,1,1.749828
-10.0,1,1.7503
-10.0,1,1.750799
-10.0,1,1.751243
-10.0,1,1.751702
-10.0,1,1.75215
-10.0,1,1.752597
-10.0,1,1.753059
-10.0,1,1.753505
-10.0,1,1.753963
-10.0,1,1.75446
-10.0,1,1.754937
-10.0,1,1.755398
-10.0,1,1.755834
-10.0,1,1.756268
-9.99,2,1.757142
-10.0,1,1.757585
-10.0,1,1.758025
-10.0,1,1.758505
-10.0,1,1.759035
-10.0,1,1.759662
-10.0,1,1.760145
-10.0,1,1.76058
-10.0,1,1.761032
-10.0,1,1.761462
-10.0,1,1.761899
-10.0,1,1.76233
-9.99,2,1.763204
-9.98,3,1.764485
-10.0,1,1.764916
-10.0,1,1.765351
-10.0,1,1.765786
-10.0,1,1.766217
-10.0,1,1.766668
-9.99,2,1.767537
-10.0,1,1.767988
-10.0,1,1.768426
-10.0,1,1.768873
-10.0,1,1.769318
-10.0,1,1.770036
-10.0,1,1.77054
-10.0,1,1.771017
-10.0,1,1.771477
-10.0,1,1.771935
-10.0,1,1.772381
-10.0,1,1.772825
-10.0,1,1.773267
-10.0,1,1.773734
-10.0,1,1.774178
-10.0,1,1.774615
-9.99,2,1.775596
-10.0,1,1.776047
-10.0,1,1.776482
-10.0,1,1.776921
-10.0,1,1.777358
-10.0,1,1.777791
-10.0,1,1.778244
-10.0,1,1.778676
-10.0,1,1.7791
-10.0,1,1.779655
-10.0,1,1.780211
-10.0,1,1.780657
-10.0,1,1.781089
-10.0,1,1.781525
-10.0,1,1.781956
-10.0,1,1.782389
-10.0,1,1.782841
-10.0,1,1.783273
-10.0,1,1.783708
-10.0,1,1.784146
-10.0,1,1.784577
-10.0,1,1.785009
-10.0,1,1.785442
-10.0,1,1.785874
-9.99,2,1.78673
-10.0,1,1.787194
-10.0,1,1.787645
-10.0,1,1.788083
-10.0,1,1.788515
-10.0,1,1.788945
-10.0,1,1.789376
-10.0,1,1.790098
-10.0,1,1.790626
-10.0,1,1.791171
-10.0,1,1.791675
-9.99,2,1.792763
-10.0,1,1.793236
-10.0,1,1.793732
-10.0,1,1.794186
-10.0,1,1.794637
-10.0,1,1.795085
-10.0,1,1.795538
-10.0,1,1.796003
-9.99,2,1.796942
-10.0,1,1.797407
-10.0,1,1.797871
-10.0,1,1.798611
-10.0,1,1.79915
-10.0,1,1.799646
-10.0,1,1.800131
-10.0,1,1.800596
-10.0,1,1.801057
-10.0,1,1.801505
-9.99,2,1.802643
-10.0,1,1.803179
-10.0,1,1.803661
-10.0,1,1.804133
-10.0,1,1.804611
-10.0,1,1.805065
-10.0,1,1.805513
-10.0,1,1.805951
-10.0,1,1.806399
-10.0,1,1.806876
-10.0,1,1.807319
-10.0,1,1.807751
-10.0,1,1.808188
-10.0,1,1.808636
-10.0,1,1.809091
-10.0,1,1.809528
-10.0,1,1.809964
-10.0,1,1.810461
-10.0,1,1.81091
-10.0,1,1.81137
-10.0,1,1.81181
-9.99,2,1.812764
-10.0,1,1.813253
-10.0,1,1.813771
-10.0,1,1.814258
-10.0,1,1.814736
-10.0,1,1.815326
-10.0,1,1.815763
-10.0,1,1.816216
-10.0,1,1.816651
-10.0,1,1.817092
-10.0,1,1.81754
-10.0,1,1.817975
-10.0,1,1.818411
-10.0,1,1.818849
-9.99,2,1.81972
-10.0,1,1.820155
-10.0,1,1.820601
-10.0,1,1.821036
-10.0,1,1.821468
-10.0,1,1.8219
-10.0,1,1.822333
-10.0,1,1.823002
-10.0,1,1.823534
-10.0,1,1.824012
-10.0,1,2.643174
-10.0,1,2.643841
-10.0,1,2.644386
-10.0,1,2.644875
-10.0,1,2.645331
-10.0,1,2.645782
-10.0,1,2.646234
-9.99,2,2.647172
-10.0,1,2.647626
-10.0,1,2.648071
-10.0,1,2.648512
-10.0,1,2.648976
-10.0,1,2.649411
-10.0,1,2.649861
-10.0,1,2.650306
-10.0,1,2.650762
-10.0,1,2.651203
-10.0,1,2.651647
-10.0,1,2.652314
-10.0,1,2.652945
-10.0,1,2.653426
-10.0,1,2.653894
-9.99,2,2.654785
-10.0,1,2.655385
-10.0,1,2.65602
-10.0,1,2.656579
-10.0,1,2.657133
-9.99,2,2.658154
-10.0,1,2.658696
-10.0,1,2.659288
-10.0,1,2.659891
-10.0,1,2.660448
-10.0,1,2.660961
-10.0,1,2.661411
-10.0,1,2.661862
-10.0,1,2.662307
-10.0,1,2.662767
-10.0,1,2.663271
-10.0,1,2.66387
-10.0,1,2.664415
-10.0,1,2.665002
-10.0,1,2.6655
-10.0,1,2.665962
-10.0,1,2.666422
-10.0,1,2.666879
-10.0,1,2.667334
-10.0,1,2.667795
-10.0,1,2.668242
-10.0,1,2.668701
-10.0,1,2.669176
-10.0,1,2.669631
-10.0,1,2.670062
-10.0,1,2.670507
-10.0,1,2.670948
-10.0,1,2.671393
-10.0,1,2.671833
-9.99,2,2.672712
-10.0,1,2.673153
-10.0,1,2.673897
-10.0,1,2.674426
-10.0,1,2.675013
-10.0,1,2.67557
-10.0,1,2.67605
-10.0,1,2.676501
-10.0,1,2.676955
-10.0,1,2.677403
-10.0,1,2.677855
-10.0,1,2.678415
-10.0,1,2.679016
-10.0,1,2.679577
-10.0,1,2.680164
-9.99,2,2.681045
-10.0,1,2.681481
-10.0,1,2.68192
-10.0,1,2.682359
-10.0,1,2.6828
-9.99,2,2.683921
-10.0,1,2.684438
-10.0,1,2.684912
-10.0,1,2.685367
-10.0,1,2.685818
-9.99,2,2.686697
-10.0,1,2.687143
-10.0,1,2.687592
-10.0,1,2.688039
-10.0,1,2.688506
-10.0,1,2.688947
-10.0,1,2.689376
-10.0,1,2.689814
-10.0,1,2.690257
-10.0,1,2.690689
-10.0,1,2.691117
-10.0,1,2.691555
-10.0,1,2.692011
-10.0,1,2.692472
-10.0,1,2.692937
-9.99,2,2.693985
-10.0,1,2.694443
-10.0,1,2.694901
-9.99,2,2.695762
-10.0,1,2.696203
-9.99,2,2.697054
-10.0,1,2.697515
-9.99,2,2.698371
-10.0,1,2.698798
-10.0,1,2.69923
-10.0,1,2.699664
-10.0,1,2.700105
-10.0,1,2.700551
-10.0,1,2.701003
-10.0,1,2.701431
-9.99,2,2.702296
-10.0,1,2.70273
-10.0,1,2.703165
-10.0,1,2.70387
-10.0,1,2.70441
-10.0,1,2.704892
-10.0,1,2.70536
-10.0,1,2.705801
-10.0,1,2.706252
-10.0,1,2.70672
-10.0,1,2.707188
-10.0,1,2.707722
-10.0,1,2.708196
-10.0,1,2.708638
-10.0,1,2.70909
-10.0,1,2.709522
-10.0,1,2.709987
-10.0,1,2.710441
-10.0,1,2.710887
-9.99,2,2.711765
-10.0,1,2.712204
-9.99,2,2.713075
-10.0,1,2.713658
-9.99,2,2.71478
-10.0,1,2.715231
-10.0,1,2.715682
-10.0,1,2.716147
-10.0,1,2.716577
-10.0,1,2.717025
-10.0,1,2.717455
-10.0,1,2.717888
-10.0,1,2.718323
-10.0,1,2.718761
-10.0,1,2.719199
-10.0,1,2.719631
-10.0,1,2.720076
-9.99,2,2.720933
-10.0,1,2.721374
-10.0,1,2.721802
-10.0,1,2.722235
-10.0,1,2.72266
-10.0,1,2.723093
-10.0,1,2.723678
-10.0,1,2.72423
-10.0,1,2.724701
-10.0,1,2.725261
-10.0,1,2.725743
-10.0,1,2.726181
-10.0,1,2.726617
-10.0,1,2.72705
-10.0,1,2.727477
-10.0,1,2.727912
-10.0,1,2.728339
-10.0,1,2.728771
-10.0,1,2.729224
-10.0,1,2.729679
-10.0,1,2.730134
-10.0,1,2.730573
-10.0,1,2.731007
-10.0,1,2.731438
-10.0,1,2.731864
-10.0,1,2.732296
-9.99,2,2.733157
-10.0,1,2.733846
-10.0,1,2.734436
-10.0,1,2.734928
-10.0,1,2.735396
-10.0,1,2.735854
-10.0,1,2.736298
-10.0,1,2.736752
-10.0,1,2.737203
-10.0,1,2.737646
-10.0,1,2.738142
-10.0,1,2.73866
-10.0,1,2.739125
-10.0,1,2.739569
-10.0,1,2.740003
-9.99,2,2.740857
-10.0,1,2.741285
-10.0,1,2.74172
-9.99,2,2.742572
-10.0,1,2.743007
-10.0,1,2.743522
-10.0,1,2.744221
-10.0,1,2.744726
-10.0,1,2.745199
-10.0,1,2.745647
-10.0,1,2.746116
-10.0,1,2.746651
-10.0,1,2.747194
-10.0,1,2.74771
-10.0,1,2.74826
-10.0,1,2.748763
-10.0,1,2.749201
-10.0,1,2.749628
-10.0,1,2.750061
-10.0,1,2.750487
-10.0,1,2.750917
-10.0,1,2.751354
-10.0,1,2.751785
-10.0,1,2.752215
-10.0,1,2.752643
-10.0,1,2.753111
-10.0,1,2.753609
-10.0,1,2.754157
-10.0,1,2.75462
-10.0,1,2.755082
-10.0,1,2.755525
-10.0,1,2.755971
-10.0,1,2.756416
-10.0,1,2.75686
-10.0,1,2.757295
-10.0,1,2.757758
-10.0,1,2.758264
-10.0,1,2.758909
-10.0,1,2.759367
-10.0,1,2.759834
-10.0,1,2.760266
-10.0,1,2.760693
-10.0,1,2.761117
-10.0,1,2.761546
-10.0,1,2.761974
-10.0,1,2.762435
-10.0,1,2.76289
-10.0,1,2.763335
-10.0,1,2.763932
-10.0,1,2.764428
-10.0,1,2.764875
-10.0,1,2.765321
-10.0,1,2.765758
-10.0,1,2.766224
-10.0,1,2.76674
-10.0,1,2.767258
-10.0,1,2.767755
-10.0,1,2.768207
-10.0,1,2.768662
-9.99,2,2.769576
-10.0,1,2.770026
-10.0,1,2.770473
-9.99,2,2.771354
-10.0,1,2.77185
-10.0,1,2.77229
-10.0,1,2.772735
-10.0,1,2.773177
-9.98,3,2.774559
-10.0,1,2.775076
-10.0,1,2.775592
-9.99,2,2.776466
-10.0,1,2.776928
-10.0,1,2.777378
-10.0,1,2.777845
-9.99,2,2.778815
-10.0,1,2.779329
-10.0,1,2.779869
-10.0,1,2.780389
-10.0,1,2.780841
-10.0,1,2.781295
-10.0,1,2.781736
-10.0,1,2.782196
-10.0,1,2.782694
-10.0,1,2.783154
-10.0,1,2.783731
-10.0,1,2.784246
-10.0,1,2.784722
-9.99,2,2.785645
-10.0,1,2.786121
-10.0,1,2.786589
-10.0,1,2.787043
-10.0,1,2.787507
-10.0,1,2.78797
-10.0,1,2.788467
-10.0,1,2.788935
-10.0,1,2.789384
-10.0,1,2.789976
-9.99,2,2.791006
-10.0,1,2.791489
-10.0,1,2.791983
-10.0,1,2.792444
-10.0,1,2.792891
-10.0,1,2.793349
-10.0,1,2.793796
-10.0,1,2.794236
-9.99,2,2.795122
-10.0,1,2.795582
-10.0,1,2.796029
-10.0,1,2.796477
-10.0,1,2.796924
-10.0,1,2.797362
-10.0,1,2.797798
-9.99,2,2.798785
-10.0,1,2.799321
-10.0,1,2.800001
-9.99,2,2.80107
-10.0,1,2.801547
-10.0,1,2.802016
-10.0,1,2.802469
-10.0,1,2.802937
-10.0,1,2.803399
-10.0,1,2.803876
-10.0,1,2.804329
-10.0,1,2.804774
-10.0,1,2.805238
-10.0,1,2.805678
-10.0,1,2.80612
-9.99,2,2.806977
-10.0,1,2.807421
-10.0,1,2.807868
-10.0,1,2.808452
-10.0,1,2.809137
-10.0,1,2.809632
-10.0,1,2.810135
-10.0,1,2.8106
-10.0,1,2.811055
-10.0,1,2.811503
-10.0,1,2.811945
-10.0,1,2.812411
-10.0,1,2.81285
-9.99,2,2.813785
-10.0,1,2.814233
-10.0,1,2.8147
-10.0,1,2.815152
-10.0,1,2.81559
-10.0,1,2.816034
-10.0,1,2.816474
-10.0,1,2.816917
-10.0,1,2.817416
-10.0,1,2.817932
-10.0,1,2.818478
-10.0,1,2.819012
-10.0,1,2.819601
-9.99,2,2.820623
-9.99,2,2.821508
-10.0,1,2.821985
-10.0,1,2.822458
-10.0,1,2.822947
-10.0,1,2.823563
-10.0,1,2.824021
-10.0,1,2.824484
-10.0,1,2.824912
-10.0,1,2.825365
-10.0,1,2.825818
-10.0,1,2.826254
-10.0,1,2.826697
-10.0,1,2.827126
-10.0,1,2.827565
-10.0,1,2.828008
-10.0,1,2.828571
-10.0,1,2.829166
-10.0,1,2.829652
-10.0,1,2.830116
-10.0,1,2.830575
-10.0,1,2.831022
-10.0,1,2.831469
-10.0,1,2.831906
-10.0,1,2.832341
-10.0,1,2.83279
-10.0,1,2.833228
-10.0,1,2.833735
-10.0,1,2.834238
-10.0,1,2.834733
-9.99,2,2.835627
-10.0,1,2.836085
-10.0,1,2.836544
-10.0,1,2.836995
-10.0,1,2.837437
-10.0,1,2.837882
-10.0,1,2.838403
-10.0,1,2.83895
-10.0,1,2.839513
-10.0,1,2.840153
-10.0,1,2.840622
-10.0,1,2.841062
-10.0,1,2.841514
-10.0,1,2.84196
-10.0,1,2.842389
-10.0,1,2.842821
-10.0,1,2.843288
-10.0,1,2.843746
-9.97,4,2.845452
-10.0,1,2.845897
-10.0,1,2.846337
-10.0,1,2.846779
-10.0,1,2.847224
-10.0,1,2.847676
-10.0,1,2.848113
-10.0,1,2.848764
-10.0,1,2.849368
-10.0,1,2.849972
-10.0,1,2.850479
-10.0,1,2.850979
-10.0,1,2.851468
-10.0,1,2.851949
-10.0,1,2.852414
-10.0,1,2.852888
-10.0,1,2.85335
-10.0,1,2.853794
-10.0,1,2.854254
-10.0,1,2.854706
-10.0,1,2.855152
-10.0,1,2.855594
-10.0,1,2.856037
-10.0,1,2.856473
-10.0,1,2.856915
-10.0,1,2.857377
-10.0,1,2.857814
-9.99,2,2.85894
-10.0,1,2.85939
-10.0,1,2.859825
-10.0,1,2.860262
-10.0,1,2.8607
-10.0,1,2.861122
-10.0,1,2.861564
-10.0,1,2.862022
-10.0,1,2.862446
-10.0,1,2.862902
-10.0,1,2.863334
-10.0,1,2.863765
-10.0,1,2.864196
-10.0,1,2.864627
-10.0,1,2.865058
-10.0,1,2.86549
