#{"t_start": 1772937896.3894348, "env_id": "None"}
r,l,t
-10.0,1,0.483548
-10.0,1,0.483948
-10.0,1,0.48437
-10.0,1,0.484783
-10.0,1,0.485194
-10.0,1,0.485601
-10.0,1,0.486015
-10.0,1,0.486422
-10.0,1,0.486828
-10.0,1,0.487251
-10.0,1,0.487666
-10.0,1,0.488079
-10.0,1,0.488486
-10.0,1,0.488913
-10.0,1,0.489337
-10.0,1,0.489745
-10.0,1,0.490155
-10.0,1,0.490561
-10.0,1,0.490968
-10.0,1,0.49139
-10.0,1,0.491798
-10.0,1,0.492207
-10.0,1,0.492613
-10.0,1,0.493022
-10.0,1,0.493429
-10.0,1,0.49384
-10.0,1,0.494249
-10.0,1,0.494662
-9.99,2,0.495487
-10.0,1,0.495908
-10.0,1,0.49633
-10.0,1,0.496747
-9.99,2,0.497559
-10.0,1,0.497968
-10.0,1,0.498376
-10.0,1,0.498783
-10.0,1,0.499192
-10.0,1,0.499617
-10.0,1,0.500026
-10.0,1,0.500437
-10.0,1,0.500849
-9.99,2,0.501667
-10.0,1,0.502079
-10.0,1,0.502488
-10.0,1,0.502896
-9.99,2,0.503702
-10.0,1,0.504115
-10.0,1,0.504534
-10.0,1,0.504946
-10.0,1,0.505358
-10.0,1,0.505786
-10.0,1,0.506212
-10.0,1,0.50662
-10.0,1,0.507027
-10.0,1,0.507437
-10.0,1,0.507858
-10.0,1,0.508265
-10.0,1,0.508672
-10.0,1,0.509078
-10.0,1,0.509486
-9.99,2,0.510293
-10.0,1,0.510703
-10.0,1,0.511115
-10.0,1,0.511523
-10.0,1,0.511945
-10.0,1,0.512354
-10.0,1,0.512765
-10.0,1,0.513187
-10.0,1,0.513595
-10.0,1,0.514004
-10.0,1,0.51441
-10.0,1,0.514817
-10.0,1,0.515225
-10.0,1,0.515631
-10.0,1,0.516053
-10.0,1,0.51646
-10.0,1,0.516866
-10.0,1,0.517273
-10.0,1,0.51768
-10.0,1,0.518102
-10.0,1,0.518513
-10.0,1,0.51892
-10.0,1,0.519324
-10.0,1,0.51973
-10.0,1,0.520152
-10.0,1,0.520558
-10.0,1,0.520966
-10.0,1,0.521396
-10.0,1,0.521802
-10.0,1,0.522225
-10.0,1,0.522642
-10.0,1,0.523055
-10.0,1,0.523461
-10.0,1,0.52386
-10.0,1,0.524275
-10.0,1,0.52468
-10.0,1,0.525086
-9.99,2,0.525885
-9.99,2,0.526688
-10.0,1,0.527104
-9.99,2,0.527903
-10.0,1,0.528326
-10.0,1,0.528734
-10.0,1,0.529152
-10.0,1,0.529576
-10.0,1,0.529987
-10.0,1,0.530397
-10.0,1,0.530814
-10.0,1,0.53124
-10.0,1,0.531649
-9.99,2,0.532467
-10.0,1,0.532877
-10.0,1,0.533282
-10.0,1,0.533693
-10.0,1,0.534098
-10.0,1,0.53451
-10.0,1,0.53492
-10.0,1,0.535329
-10.0,1,0.535734
-10.0,1,0.536141
-10.0,1,0.536563
-10.0,1,0.536969
-10.0,1,0.537374
-10.0,1,0.53778
-9.99,2,0.53859
-10.0,1,0.539023
-10.0,1,0.539433
-9.99,2,0.540234
-10.0,1,0.540659
-10.0,1,0.54107
-10.0,1,0.541478
-10.0,1,0.541883
-9.99,2,0.542674
-10.0,1,0.543098
-10.0,1,0.543507
-10.0,1,0.543916
-9.99,2,0.544727
-9.98,3,0.545902
-10.0,1,0.546318
-10.0,1,0.546729
-10.0,1,0.547156
-9.99,2,0.547983
-10.0,1,0.548393
-9.99,2,0.54921
-10.0,1,0.549617
-10.0,1,0.550023
-9.99,2,0.550833
-10.0,1,0.55124
-10.0,1,0.551651
-10.0,1,0.552057
-10.0,1,0.552465
-10.0,1,0.552891
-9.99,2,0.553695
-10.0,1,0.554108
-9.99,2,0.554925
-10.0,1,0.555337
-9.99,2,0.556157
-10.0,1,0.556563
-9.98,3,0.557762
-10.0,1,0.558173
-10.0,1,0.558579
-10.0,1,0.558984
-10.0,1,0.559397
-9.99,2,0.560197
-10.0,1,0.560603
-10.0,1,0.561026
-10.0,1,0.561432
-10.0,1,0.561841
-10.0,1,0.562247
-10.0,1,0.562663
-10.0,1,0.563075
-10.0,1,0.563482
-10.0,1,0.56389
-10.0,1,0.564315
-10.0,1,0.564725
-10.0,1,0.565146
-10.0,1,0.565553
-10.0,1,0.565957
-10.0,1,0.566362
-10.0,1,0.56677
-10.0,1,0.567176
-10.0,1,0.567583
-9.99,2,0.568384
-10.0,1,0.568793
-9.99,2,0.56961
-10.0,1,0.570021
-9.99,2,0.570818
-10.0,1,0.571233
-10.0,1,0.571644
-10.0,1,0.572058
-10.0,1,0.572482
-10.0,1,0.572902
-10.0,1,0.573322
-10.0,1,0.57373
-10.0,1,0.574135
-10.0,1,0.574542
-10.0,1,0.574946
-10.0,1,0.575353
-10.0,1,0.575762
-10.0,1,0.576186
-10.0,1,0.576591
-10.0,1,0.577001
-10.0,1,0.577422
-10.0,1,0.577831
-10.0,1,0.578237
-10.0,1,0.578647
-10.0,1,0.579052
-10.0,1,0.579463
-10.0,1,0.579868
-10.0,1,0.580267
-10.0,1,0.58068
-10.0,1,0.581107
-9.99,2,0.581925
-10.0,1,0.582334
-10.0,1,0.582735
-10.0,1,0.583142
-10.0,1,0.583551
-10.0,1,0.583959
-10.0,1,0.584367
-10.0,1,0.584786
-10.0,1,0.5852
-10.0,1,0.585621
-10.0,1,0.586034
-10.0,1,0.586443
-10.0,1,0.586849
-10.0,1,0.587256
-10.0,1,0.587674
-10.0,1,0.588094
-10.0,1,0.5885
-10.0,1,0.588922
-10.0,1,0.589337
-10.0,1,0.589759
-10.0,1,0.590165
-10.0,1,0.59057
-10.0,1,0.590978
-10.0,1,0.591386
-10.0,1,0.591792
-10.0,1,0.592199
-9.99,2,0.592998
-9.99,2,0.593813
-9.99,2,0.594609
-10.0,1,0.595022
-10.0,1,0.595435
-10.0,1,0.595851
-10.0,1,0.59626
-9.99,2,0.597097
-10.0,1,0.597979
-10.0,1,0.598584
-10.0,1,0.599077
-10.0,1,0.59953
-10.0,1,0.600005
-10.0,1,0.600467
-10.0,1,0.600914
-10.0,1,0.601358
-10.0,1,0.601791
-10.0,1,0.602213
-10.0,1,0.602631
-10.0,1,0.60307
-10.0,1,0.60349
-10.0,1,0.603914
-10.0,1,0.604333
-10.0,1,0.604748
-9.99,2,0.605619
-10.0,1,0.606065
-10.0,1,0.606484
-10.0,1,0.6069
-10.0,1,0.607715
-9.99,2,0.608719
-10.0,1,0.609183
-10.0,1,0.609624
-10.0,1,0.610066
-10.0,1,0.610496
-10.0,1,0.610914
-10.0,1,0.611338
-10.0,1,0.611757
-10.0,1,0.612191
-10.0,1,0.612624
-10.0,1,0.613041
-10.0,1,0.61347
-10.0,1,0.613911
-10.0,1,0.614338
-10.0,1,0.614753
-10.0,1,0.61517
-10.0,1,0.615587
-10.0,1,0.616008
-10.0,1,0.616591
-10.0,1,0.61706
-10.0,1,0.617621
-10.0,1,0.618082
-10.0,1,0.618514
-10.0,1,0.618938
-10.0,1,0.619349
-10.0,1,0.619769
-10.0,1,0.620295
-10.0,1,0.620747
-10.0,1,0.621229
-10.0,1,0.621663
-10.0,1,0.62213
-10.0,1,0.622564
-9.99,2,0.623789
-10.0,1,0.624326
-10.0,1,0.624808
-10.0,1,0.625267
-10.0,1,0.625726
-10.0,1,0.626224
-10.0,1,0.626666
-10.0,1,0.627139
-10.0,1,0.62766
-10.0,1,0.628095
-10.0,1,0.628508
-10.0,1,0.628935
-10.0,1,0.629375
-10.0,1,0.629793
-10.0,1,0.630232
-10.0,1,0.630677
-10.0,1,0.631094
-10.0,1,0.631521
-10.0,1,0.631934
-10.0,1,0.632346
-10.0,1,0.632757
-10.0,1,0.633174
-10.0,1,0.633587
-10.0,1,0.634006
-10.0,1,0.634437
-10.0,1,0.634886
-10.0,1,0.635297
-10.0,1,0.635708
-10.0,1,0.63612
-10.0,1,0.636536
-10.0,1,0.636948
-10.0,1,0.637382
-10.0,1,0.637811
-9.99,2,0.638646
-10.0,1,0.639119
-10.0,1,0.639535
-10.0,1,0.639951
-10.0,1,0.640365
-10.0,1,0.640777
-10.0,1,0.641193
-10.0,1,0.641602
-10.0,1,0.642119
-10.0,1,0.642699
-10.0,1,0.643207
-10.0,1,0.643712
-10.0,1,0.644161
-10.0,1,0.644603
-10.0,1,0.645041
-10.0,1,0.645479
-10.0,1,0.645935
-10.0,1,0.646371
-10.0,1,0.646813
-10.0,1,0.647275
-10.0,1,0.647697
-10.0,1,0.648138
-10.0,1,0.648567
-10.0,1,0.648994
-10.0,1,0.649419
-10.0,1,0.649873
-10.0,1,0.650389
-10.0,1,0.650828
-10.0,1,0.651291
-10.0,1,0.651737
-10.0,1,0.652163
-10.0,1,0.652599
-10.0,1,0.653015
-9.99,2,0.653851
-10.0,1,0.654287
-10.0,1,0.654715
-10.0,1,0.655154
-10.0,1,0.655585
-10.0,1,0.655996
-10.0,1,0.656405
-10.0,1,0.656843
-10.0,1,0.657256
-10.0,1,0.657932
-10.0,1,0.658447
-10.0,1,0.658896
-10.0,1,0.659347
-10.0,1,0.659804
-10.0,1,0.660221
-10.0,1,0.660634
-10.0,1,0.661055
-10.0,1,0.661499
-10.0,1,0.661922
-10.0,1,0.662344
-10.0,1,0.662766
-10.0,1,0.663176
-10.0,1,0.663589
-10.0,1,0.664038
-9.99,2,0.66489
-10.0,1,0.665323
-10.0,1,0.665782
-9.99,2,0.666625
-10.0,1,0.667064
-10.0,1,0.667591
-10.0,1,0.668196
-10.0,1,0.668642
-10.0,1,0.669086
-10.0,1,0.669512
-10.0,1,0.669937
-10.0,1,0.670382
-10.0,1,0.670804
-10.0,1,0.671211
-10.0,1,0.671641
-10.0,1,0.672061
-10.0,1,0.672482
-10.0,1,0.672894
-9.99,2,0.673743
-10.0,1,0.674162
-10.0,1,0.674597
-10.0,1,0.675022
-9.99,2,0.675855
-10.0,1,0.6763
-10.0,1,0.676728
-10.0,1,0.677144
-10.0,1,0.677557
-10.0,1,0.677967
-10.0,1,0.678392
-10.0,1,0.678822
-10.0,1,0.679258
-10.0,1,0.679676
-10.0,1,0.68009
-10.0,1,0.680505
-10.0,1,0.680915
-10.0,1,0.681325
-10.0,1,0.681741
-10.0,1,0.682151
-10.0,1,0.682561
-10.0,1,0.682987
-10.0,1,0.683403
-10.0,1,0.683811
-10.0,1,0.684221
-10.0,1,0.684649
-10.0,1,0.685064
-10.0,1,0.685476
-10.0,1,0.685887
-10.0,1,0.686304
-10.0,1,0.686713
-10.0,1,0.687146
-10.0,1,0.687555
-10.0,1,0.68798
-10.0,1,0.688396
-10.0,1,0.688827
-10.0,1,0.689238
-10.0,1,0.689644
-10.0,1,0.690051
-10.0,1,0.690453
-10.0,1,0.69087
-10.0,1,0.691294
-10.0,1,0.691702
-10.0,1,0.692122
-10.0,1,0.692527
-10.0,1,0.692935
-9.99,2,0.693759
-10.0,1,0.69417
-10.0,1,0.694593
-10.0,1,0.695009
-10.0,1,0.695433
-10.0,1,0.69585
-10.0,1,0.69627
-10.0,1,0.69668
-10.0,1,0.697108
-10.0,1,0.697522
-10.0,1,0.69793
-10.0,1,0.698336
-10.0,1,0.698745
-10.0,1,0.699157
-10.0,1,0.69958
-10.0,1,0.699993
-10.0,1,0.700407
-10.0,1,0.700834
-10.0,1,0.70126
-10.0,1,0.701682
-10.0,1,0.70209
-10.0,1,0.702498
-10.0,1,0.702909
-10.0,1,0.703319
-10.0,1,0.703741
-10.0,1,0.704157
-10.0,1,0.704564
-10.0,1,0.704977
-10.0,1,0.705391
-10.0,1,0.705798
-10.0,1,0.706211
-10.0,1,0.706624
-10.0,1,0.707033
-10.0,1,0.707435
-10.0,1,0.70786
-10.0,1,0.708268
-10.0,1,0.708676
-10.0,1,0.709083
-10.0,1,0.709507
-10.0,1,0.709923
-10.0,1,0.710332
-10.0,1,0.710739
-10.0,1,0.711146
-10.0,1,0.711556
-10.0,1,0.711977
-10.0,1,0.712388
-10.0,1,0.712801
-10.0,1,0.713219
-10.0,1,0.713624
-10.0,1,0.714057
-10.0,1,0.714478
-9.99,2,0.715282
-10.0,1,0.715691
-10.0,1,0.716118
-10.0,1,0.71653
-10.0,1,0.716944
-10.0,1,0.717351
-10.0,1,0.717776
-10.0,1,0.718206
-10.0,1,0.718618
-10.0,1,0.719025
-10.0,1,0.719431
-10.0,1,0.719839
-10.0,1,0.720264
-10.0,1,0.720664
-9.99,2,0.721492
-10.0,1,0.721906
-10.0,1,0.722343
-10.0,1,0.72275
-10.0,1,0.723162
-10.0,1,0.723567
-10.0,1,0.723979
-10.0,1,0.7244
-10.0,1,0.724806
-10.0,1,0.725214
-10.0,1,0.725626
-9.99,2,0.726461
-10.0,1,0.726881
-10.0,1,0.727293
-10.0,1,0.727705
-10.0,1,0.728112
-10.0,1,0.728537
-10.0,1,0.728952
-10.0,1,0.729368
-10.0,1,0.729794
-10.0,1,0.730209
-10.0,1,0.73062
-10.0,1,0.731061
-10.0,1,0.731475
-10.0,1,0.731882
-10.0,1,0.732289
-10.0,1,0.732719
-10.0,1,0.733132
-10.0,1,0.73354
-10.0,1,0.73395
-10.0,1,0.734368
-10.0,1,0.734796
-10.0,1,0.735202
-9.99,2,0.736001
-10.0,1,0.736412
-10.0,1,0.736838
-10.0,1,0.737247
-10.0,1,0.737672
-10.0,1,0.73808
-10.0,1,0.738487
-10.0,1,0.738895
-10.0,1,0.739301
-10.0,1,0.739707
-10.0,1,0.740114
-10.0,1,0.740519
-10.0,1,0.740941
-10.0,1,0.741349
-9.99,2,0.742198
-10.0,1,0.742612
-9.99,2,0.743439
-10.0,1,0.743848
-9.99,2,0.74466
-10.0,1,0.745083
-10.0,1,0.745497
-10.0,1,0.745908
-10.0,1,0.746331
-10.0,1,0.746742
-10.0,1,0.74715
-10.0,1,0.747572
-10.0,1,0.74799
-10.0,1,0.748397
-10.0,1,0.748803
-10.0,1,0.749223
-10.0,1,0.749631
-10.0,1,0.750036
-10.0,1,0.750444
-10.0,1,0.75085
-10.0,1,0.751259
-10.0,1,0.751665
-10.0,1,0.752072
-10.0,1,0.752479
-10.0,1,0.752891
-10.0,1,0.753323
-10.0,1,0.753729
-10.0,1,0.754137
-10.0,1,0.754563
-10.0,1,0.754975
-10.0,1,0.755386
-10.0,1,0.755807
-10.0,1,0.75624
-10.0,1,0.756646
-10.0,1,0.757053
-10.0,1,0.757476
-10.0,1,0.757894
-10.0,1,0.7583
-10.0,1,0.758707
-10.0,1,0.759121
-10.0,1,0.759541
-10.0,1,0.759953
-10.0,1,0.76036
-10.0,1,0.760766
-10.0,1,0.761171
-9.99,2,0.761991
-10.0,1,0.762399
-10.0,1,0.762807
-9.99,2,0.763611
-10.0,1,0.764045
-10.0,1,0.764458
-10.0,1,0.764865
-10.0,1,0.765271
-10.0,1,0.765692
-10.0,1,0.7661
-10.0,1,0.766506
-10.0,1,0.766913
-9.99,2,0.767714
-10.0,1,0.76813
-9.99,2,0.768936
-10.0,1,0.769342
-10.0,1,0.769765
-10.0,1,0.770174
-10.0,1,0.770582
-10.0,1,0.770994
-10.0,1,0.771404
-10.0,1,0.771811
-10.0,1,0.772252
-10.0,1,0.772667
-10.0,1,0.773082
-10.0,1,0.773487
-10.0,1,0.773907
-10.0,1,0.774314
-10.0,1,0.774721
-10.0,1,0.775127
-10.0,1,0.775539
-10.0,1,0.775947
-10.0,1,0.776352
-10.0,1,0.77676
-10.0,1,0.777167
-10.0,1,0.777576
-10.0,1,0.777997
-9.99,2,0.778799
-10.0,1,0.779227
-10.0,1,0.77965
-10.0,1,0.780057
-10.0,1,0.780469
-10.0,1,0.780885
-10.0,1,0.781292
-10.0,1,0.781699
-10.0,1,0.782122
-10.0,1,0.782528
-10.0,1,0.782936
-9.99,2,0.783792
-10.0,1,0.784221
-10.0,1,0.784631
-10.0,1,0.785047
-10.0,1,0.785458
-10.0,1,0.785864
-9.99,2,0.786682
-10.0,1,0.787091
-10.0,1,0.787506
-10.0,1,0.787932
-10.0,1,0.78834
-10.0,1,0.788764
-10.0,1,0.789179
-10.0,1,0.789587
-10.0,1,0.789994
-10.0,1,0.790414
-10.0,1,0.79082
-10.0,1,0.79135
-10.0,1,0.791839
-10.0,1,0.79227
-10.0,1,0.792687
-10.0,1,0.793126
-10.0,1,0.793683
-10.0,1,0.794137
-10.0,1,0.794553
-10.0,1,0.794989
-10.0,1,0.795405
-10.0,1,0.795827
-10.0,1,0.796245
-9.99,2,0.797086
-10.0,1,0.79751
-10.0,1,0.797935
-10.0,1,0.798345
-10.0,1,0.798753
-10.0,1,0.79917
-10.0,1,0.799584
-10.0,1,0.799993
-10.0,1,0.80041
-10.0,1,0.80083
-10.0,1,0.801249
-10.0,1,0.801667
-10.0,1,0.802078
-10.0,1,0.802485
-10.0,1,0.802897
-10.0,1,0.803323
-10.0,1,0.803724
-10.0,1,0.804131
-10.0,1,0.804533
-10.0,1,0.804947
-10.0,1,0.805359
-10.0,1,0.805772
-10.0,1,0.806193
-10.0,1,0.806601
-9.99,2,0.807424
-10.0,1,0.807839
-10.0,1,0.80825
-10.0,1,0.808658
-10.0,1,0.809092
-10.0,1,0.809515
-10.0,1,0.80993
-10.0,1,0.810341
-10.0,1,0.810752
-10.0,1,0.81116
-10.0,1,0.811591
-10.0,1,0.811997
-10.0,1,0.812406
-10.0,1,0.81283
-10.0,1,0.813241
-10.0,1,0.813653
-10.0,1,0.814076
-10.0,1,0.814482
-10.0,1,0.814888
-10.0,1,0.8153
-10.0,1,0.815723
-10.0,1,0.816131
-10.0,1,0.816542
-10.0,1,0.816973
-10.0,1,0.817384
-10.0,1,0.817805
-10.0,1,0.818243
-10.0,1,0.818653
-10.0,1,0.819061
-10.0,1,0.819468
-10.0,1,0.819893
-10.0,1,0.820299
-10.0,1,0.820707
-10.0,1,0.821137
-10.0,1,0.821548
-10.0,1,0.821948
-9.99,2,0.822781
-10.0,1,0.82319
-10.0,1,0.823602
-9.99,2,0.824406
-10.0,1,0.824818
-10.0,1,0.825228
-10.0,1,0.825634
-10.0,1,0.826045
-10.0,1,0.826453
-10.0,1,0.826863
-10.0,1,0.827273
-10.0,1,0.82768
-10.0,1,0.828111
-10.0,1,0.828525
-10.0,1,0.828936
-10.0,1,0.829362
-10.0,1,0.829771
-10.0,1,0.830182
-10.0,1,0.830585
-10.0,1,0.830996
-10.0,1,0.831401
-10.0,1,0.831806
-10.0,1,0.832229
-10.0,1,0.832638
-10.0,1,0.833044
-10.0,1,0.833458
-9.99,2,0.834255
-10.0,1,0.834681
-10.0,1,0.835106
-10.0,1,0.835513
-10.0,1,0.835922
-10.0,1,0.836344
-10.0,1,0.83675
-10.0,1,0.837157
-10.0,1,0.837566
-10.0,1,0.837972
-10.0,1,0.838382
-10.0,1,0.838804
-10.0,1,0.839233
-10.0,1,0.839645
-10.0,1,0.84005
-10.0,1,0.840472
-10.0,1,0.840882
-10.0,1,0.841288
-10.0,1,0.841695
-10.0,1,0.8421
-9.99,2,0.842928
-10.0,1,0.843339
-10.0,1,0.843741
-10.0,1,0.844149
-10.0,1,0.844565
-10.0,1,0.844972
-10.0,1,0.845378
-10.0,1,0.845783
-10.0,1,0.846198
-10.0,1,0.846605
-10.0,1,0.847012
-10.0,1,0.847417
-10.0,1,0.847823
-10.0,1,0.84823
-10.0,1,0.848649
-10.0,1,0.849054
-10.0,1,0.849459
-10.0,1,0.849867
-10.0,1,0.850272
-10.0,1,0.85068
-10.0,1,0.851086
-10.0,1,0.851493
-10.0,1,0.851901
-10.0,1,0.852308
-9.98,3,0.853538
-10.0,1,0.853949
-10.0,1,0.854368
-10.0,1,0.854784
-10.0,1,0.85519
-10.0,1,0.855605
-10.0,1,0.856034
-10.0,1,0.856449
-10.0,1,0.856869
-10.0,1,0.857276
-10.0,1,0.857683
-10.0,1,0.85809
-10.0,1,0.858495
-10.0,1,0.858904
-10.0,1,0.859341
-10.0,1,0.859748
-10.0,1,0.860159
-10.0,1,0.860564
-10.0,1,0.860983
-9.99,2,0.861776
-10.0,1,0.862182
-10.0,1,0.862591
-10.0,1,0.863013
-10.0,1,0.863426
-10.0,1,0.863832
-10.0,1,0.864239
-9.99,2,0.865039
-10.0,1,0.86544
-10.0,1,0.865849
-10.0,1,0.866255
-10.0,1,0.866661
-10.0,1,0.86709
-10.0,1,0.867503
-10.0,1,0.86792
-10.0,1,0.868339
-10.0,1,0.868746
-10.0,1,0.869168
-9.99,2,0.869964
-10.0,1,0.870387
-10.0,1,0.870802
-10.0,1,0.871218
-10.0,1,0.871629
-10.0,1,0.872036
-10.0,1,0.872444
-10.0,1,0.87285
-10.0,1,0.873271
-10.0,1,0.87368
-10.0,1,0.874088
-10.0,1,0.874493
-10.0,1,2.316007
-10.0,1,2.316745
-10.0,1,2.31742
-10.0,1,2.317947
-10.0,1,2.318423
-9.99,2,2.319388
-9.99,2,2.320264
-10.0,1,2.320719
-10.0,1,2.321172
-9.99,2,2.322035
-10.0,1,2.322483
-10.0,1,2.322928
-10.0,1,2.323364
-10.0,1,2.323816
-10.0,1,2.324256
-10.0,1,2.324701
-10.0,1,2.325126
-10.0,1,2.325774
-9.99,2,2.326855
-10.0,1,2.327321
-10.0,1,2.327763
-10.0,1,2.328198
-9.99,2,2.329075
-10.0,1,2.329511
-9.99,2,2.33034
-9.99,2,2.331165
-9.99,2,2.331981
-10.0,1,2.332407
-10.0,1,2.333034
-9.99,2,2.333899
-10.0,1,2.334329
-10.0,1,2.334761
-9.99,2,2.335759
-9.99,2,2.336788
-9.98,3,2.338162
-10.0,1,2.338634
-9.99,2,2.339503
-10.0,1,2.340081
-10.0,1,2.340764
-10.0,1,2.341322
-9.99,2,2.342256
-10.0,1,2.342741
-10.0,1,2.343212
-10.0,1,2.343638
-10.0,1,2.344065
-9.99,2,2.34489
-10.0,1,2.34533
-10.0,1,2.345983
-10.0,1,2.3465
-10.0,1,2.346997
-9.99,2,2.347979
-9.98,3,2.349289
-9.98,3,2.350811
-9.99,2,2.351795
-9.99,2,2.352694
-9.99,2,2.353538
-10.0,1,2.353977
-10.0,1,2.354418
-10.0,1,2.354844
-10.0,1,2.355313
-10.0,1,2.355914
-9.98,3,2.357285
-10.0,1,2.357743
-10.0,1,2.358517
-10.0,1,2.358987
-10.0,1,2.359423
-10.0,1,2.359844
-9.99,2,2.360695
-10.0,1,2.361131
-10.0,1,2.361593
-10.0,1,2.362023
-10.0,1,2.362475
-10.0,1,2.362903
-10.0,1,2.363335
-10.0,1,2.363762
-10.0,1,2.364203
-10.0,1,2.364634
-10.0,1,2.365057
-10.0,1,2.36548
-10.0,1,2.365921
-10.0,1,2.366348
-9.98,3,2.367619
-9.98,3,2.368897
-9.99,2,2.369744
-10.0,1,2.370197
-10.0,1,2.370639
-10.0,1,2.371077
-10.0,1,2.371509
-9.99,2,2.372396
-10.0,1,2.372827
-10.0,1,2.373256
-9.99,2,2.3741
-10.0,1,2.374553
-10.0,1,2.374983
-10.0,1,2.375419
-10.0,1,2.375869
-10.0,1,2.376328
-10.0,1,2.376765
-9.99,2,2.377626
-9.99,2,2.3785
-10.0,1,2.378961
-10.0,1,2.379438
-10.0,1,2.379886
-9.99,2,2.380805
-10.0,1,2.381285
-10.0,1,2.381727
-9.99,2,2.382574
-9.99,2,2.383435
-9.99,2,2.384304
-10.0,1,2.384779
-9.99,2,2.385617
-9.99,2,2.386498
-10.0,1,2.386935
-10.0,1,2.387375
-10.0,1,2.387838
-10.0,1,2.388279
-9.99,2,2.389163
-10.0,1,2.389599
-10.0,1,2.390043
-10.0,1,2.390483
-9.99,2,2.391327
-10.0,1,2.391772
-10.0,1,2.39223
-9.99,2,2.393093
-10.0,1,2.393509
-9.99,2,2.394346
-10.0,1,2.394771
-9.99,2,2.395642
-9.99,2,2.396507
-10.0,1,2.396958
-10.0,1,2.397389
-10.0,1,2.397816
-10.0,1,2.398246
-9.98,3,2.399598
-10.0,1,2.400165
-9.99,2,2.401148
-10.0,1,2.40161
-10.0,1,2.402058
-10.0,1,2.402499
-10.0,1,2.40293
-9.99,2,2.403793
-9.99,2,2.404653
-10.0,1,2.405116
-10.0,1,2.405579
-10.0,1,2.406029
-10.0,1,2.406464
-9.99,2,2.407313
-10.0,1,2.407755
-10.0,1,2.408191
-10.0,1,2.408612
-10.0,1,2.409032
-10.0,1,2.409562
-10.0,1,2.410164
-9.99,2,2.411079
-10.0,1,2.411534
-9.99,2,2.412599
-10.0,1,2.413101
-10.0,1,2.413579
-10.0,1,2.414182
-10.0,1,2.414715
-10.0,1,2.415218
-10.0,1,2.415677
-9.98,3,2.417007
-10.0,1,2.41746
-10.0,1,2.417905
-10.0,1,2.418342
-10.0,1,2.418779
-9.99,2,2.419782
-10.0,1,2.420236
-10.0,1,2.420689
-10.0,1,2.421133
-10.0,1,2.421585
-9.99,2,2.422471
-10.0,1,2.422921
-9.99,2,2.423783
-10.0,1,2.424247
-10.0,1,2.424682
-10.0,1,2.425121
-9.98,3,2.426404
-10.0,1,2.426835
-9.99,2,2.427683
-9.99,2,2.428547
-10.0,1,2.428985
-10.0,1,2.429452
-9.99,2,2.43031
-10.0,1,2.43076
-10.0,1,2.431189
-10.0,1,2.431622
-10.0,1,2.432052
-10.0,1,2.432489
-10.0,1,2.432993
-9.99,2,2.433985
-9.99,2,2.434808
-10.0,1,2.435248
-9.99,2,2.436058
-10.0,1,2.436472
-9.99,2,2.437296
-10.0,1,2.437706
-10.0,1,2.438121
-10.0,1,2.438532
-10.0,1,2.438949
-10.0,1,2.439819
-9.99,2,2.440921
-10.0,1,2.441432
-10.0,1,2.441899
-9.99,2,2.442834
-10.0,1,2.443517
-10.0,1,2.444058
-10.0,1,2.444532
-10.0,1,2.444985
-10.0,1,2.445431
-10.0,1,2.445888
