#{"t_start": 1772940825.0283918, "env_id": "None"}
r,l,t
-10.0,1,0.534236
-10.0,1,0.534743
-10.0,1,0.535267
-10.0,1,0.535779
-10.0,1,0.536395
-10.0,1,0.536915
-10.0,1,0.537383
-10.0,1,0.537854
-9.99,2,0.538799
-10.0,1,0.539238
-10.0,1,0.539676
-10.0,1,0.5401
-9.99,2,0.54096
-10.0,1,0.541398
-10.0,1,0.541824
-10.0,1,0.542257
-10.0,1,0.542696
-10.0,1,0.543209
-10.0,1,0.543676
-10.0,1,0.544142
-10.0,1,0.544633
-10.0,1,0.545078
-10.0,1,0.545531
-10.0,1,0.545968
-10.0,1,0.546421
-10.0,1,0.546854
-10.0,1,0.547285
-9.99,2,0.548114
-10.0,1,0.548546
-10.0,1,0.548974
-10.0,1,0.549398
-10.0,1,0.549834
-10.0,1,0.550258
-10.0,1,0.550674
-10.0,1,0.55112
-10.0,1,0.551704
-10.0,1,0.552245
-10.0,1,0.552815
-10.0,1,0.553296
-10.0,1,0.553754
-10.0,1,0.554209
-10.0,1,0.554691
-10.0,1,0.555137
-10.0,1,0.5556
-10.0,1,0.556027
-10.0,1,0.556454
-10.0,1,0.556875
-10.0,1,0.557304
-10.0,1,0.557734
-10.0,1,0.558155
-10.0,1,0.558576
-10.0,1,0.559018
-10.0,1,0.559616
-10.0,1,0.560067
-10.0,1,0.560485
-10.0,1,0.560893
-10.0,1,0.561315
-10.0,1,0.561731
-10.0,1,0.562148
-10.0,1,0.562565
-10.0,1,0.562978
-10.0,1,0.563409
-10.0,1,0.563825
-10.0,1,0.564241
-9.99,2,0.565058
-9.99,2,0.565875
-10.0,1,0.566286
-9.99,2,0.567101
-10.0,1,0.567533
-10.0,1,0.567947
-10.0,1,0.568364
-10.0,1,0.568779
-10.0,1,0.569192
-10.0,1,0.569946
-10.0,1,0.570394
-10.0,1,0.570803
-10.0,1,0.571217
-9.99,2,0.572048
-10.0,1,0.57249
-10.0,1,0.572907
-10.0,1,0.573313
-10.0,1,0.57373
-10.0,1,0.57415
-10.0,1,0.574568
-10.0,1,0.574979
-10.0,1,0.575396
-10.0,1,0.575817
-10.0,1,0.576249
-10.0,1,0.57667
-10.0,1,0.577074
-10.0,1,0.577496
-9.99,2,0.578311
-10.0,1,0.578739
-10.0,1,0.579156
-9.99,2,0.580677
-10.0,1,0.581236
-10.0,1,0.581717
-10.0,1,0.582185
-10.0,1,0.582623
-9.99,2,0.58347
-10.0,1,0.583904
-10.0,1,0.584332
-10.0,1,0.584845
-9.99,2,0.585775
-9.98,3,0.587126
-10.0,1,0.587571
-10.0,1,0.588058
-10.0,1,0.58861
-9.99,2,0.589709
-10.0,1,0.590241
-9.99,2,0.591186
-10.0,1,0.59163
-10.0,1,0.592074
-9.99,2,0.592951
-10.0,1,0.593408
-10.0,1,0.59386
-10.0,1,0.594416
-10.0,1,0.594875
-10.0,1,0.595317
-9.99,2,0.596178
-10.0,1,0.596596
-9.99,2,0.597398
-10.0,1,0.597813
-9.99,2,0.598624
-10.0,1,0.599038
-9.98,3,0.600475
-10.0,1,0.600956
-10.0,1,0.601451
-10.0,1,0.60191
-10.0,1,0.602362
-9.99,2,0.603372
-10.0,1,0.603864
-10.0,1,0.6044
-10.0,1,0.604875
-10.0,1,0.605338
-10.0,1,0.605771
-10.0,1,0.606198
-10.0,1,0.606617
-10.0,1,0.60705
-10.0,1,0.607482
-10.0,1,0.607906
-10.0,1,0.608329
-10.0,1,0.608767
-10.0,1,0.609193
-10.0,1,0.609672
-10.0,1,0.610131
-10.0,1,0.610588
-10.0,1,0.611214
-10.0,1,0.611646
-9.99,2,0.612491
-10.0,1,0.612909
-9.99,2,0.61378
-10.0,1,0.614216
-9.99,2,0.615035
-10.0,1,0.615454
-10.0,1,0.615861
-10.0,1,0.616269
-10.0,1,0.616685
-10.0,1,0.617092
-10.0,1,0.61752
-10.0,1,0.617932
-10.0,1,0.618342
-10.0,1,0.618752
-10.0,1,0.619164
-10.0,1,0.619655
-10.0,1,0.620224
-10.0,1,0.620726
-10.0,1,0.621198
-10.0,1,0.621638
-10.0,1,0.622102
-10.0,1,0.622519
-10.0,1,0.622935
-10.0,1,0.623348
-10.0,1,0.62377
-10.0,1,0.624183
-10.0,1,0.6246
-10.0,1,0.62501
-10.0,1,0.625443
-10.0,1,0.625862
-9.99,2,0.626762
-10.0,1,0.627193
-10.0,1,0.627615
-10.0,1,0.628037
-10.0,1,0.628455
-10.0,1,0.628872
-10.0,1,0.629285
-10.0,1,0.629713
-10.0,1,0.63019
-10.0,1,0.63068
-10.0,1,0.631128
-10.0,1,0.631548
-10.0,1,0.631982
-10.0,1,0.632398
-10.0,1,0.632818
-10.0,1,0.633231
-10.0,1,0.633642
-10.0,1,0.634061
-10.0,1,0.634485
-10.0,1,0.634928
-10.0,1,0.635352
-10.0,1,0.635763
-10.0,1,0.636175
-10.0,1,0.63659
-10.0,1,0.637007
-10.0,1,0.637427
-9.99,2,0.638329
-9.99,2,0.639252
-9.99,2,0.640078
-10.0,1,0.640509
-10.0,1,0.640927
-10.0,1,0.641348
-10.0,1,0.641764
-9.99,2,0.642583
-10.0,1,0.643064
-10.0,1,0.643546
-10.0,1,0.643993
-10.0,1,0.644432
-10.0,1,0.644866
-10.0,1,0.645286
-10.0,1,0.645746
-10.0,1,0.646187
-10.0,1,0.646638
-10.0,1,0.647081
-10.0,1,0.647501
-10.0,1,0.647936
-10.0,1,0.648358
-10.0,1,0.64879
-10.0,1,0.649205
-10.0,1,0.649621
-9.99,2,0.650444
-10.0,1,0.650867
-10.0,1,0.651302
-10.0,1,0.651726
-10.0,1,0.652155
-9.99,2,0.652984
-10.0,1,0.653589
-10.0,1,0.654037
-10.0,1,0.65445
-10.0,1,0.654874
-10.0,1,0.655288
-10.0,1,0.655704
-10.0,1,0.65612
-10.0,1,0.656557
-10.0,1,0.656966
-10.0,1,0.657381
-10.0,1,0.657793
-10.0,1,0.658223
-10.0,1,0.658648
-10.0,1,0.659089
-10.0,1,0.659522
-10.0,1,0.65994
-10.0,1,0.660352
-10.0,1,0.660779
-10.0,1,0.661191
-10.0,1,0.661602
-10.0,1,0.662013
-10.0,1,0.662428
-10.0,1,0.662862
-10.0,1,0.663433
-10.0,1,0.66395
-10.0,1,0.664422
-10.0,1,0.664871
-10.0,1,0.665325
-10.0,1,0.66574
-10.0,1,0.666156
-10.0,1,0.666572
-9.99,2,0.667404
-10.0,1,0.667848
-10.0,1,0.668337
-10.0,1,0.668797
-10.0,1,0.669416
-10.0,1,0.669878
-10.0,1,0.67031
-10.0,1,0.670755
-10.0,1,0.67121
-10.0,1,0.67163
-10.0,1,0.672073
-10.0,1,0.672504
-10.0,1,0.672922
-10.0,1,0.673505
-10.0,1,0.67403
-10.0,1,0.674531
-10.0,1,0.674983
-10.0,1,0.675425
-10.0,1,0.67586
-10.0,1,0.676309
-10.0,1,0.676742
-10.0,1,0.677171
-10.0,1,0.677595
-10.0,1,0.678021
-10.0,1,0.67843
-10.0,1,0.678868
-10.0,1,0.679323
-10.0,1,0.679739
-10.0,1,0.680158
-10.0,1,0.680568
-10.0,1,0.680997
-10.0,1,0.681419
-10.0,1,0.681845
-9.99,2,0.682695
-10.0,1,0.683133
-10.0,1,0.683561
-10.0,1,0.683988
-10.0,1,0.684412
-10.0,1,0.684908
-10.0,1,0.68537
-10.0,1,0.685941
-10.0,1,0.686413
-10.0,1,0.686829
-10.0,1,0.687234
-10.0,1,0.687657
-10.0,1,0.688075
-10.0,1,0.688517
-10.0,1,0.688926
-10.0,1,0.689344
-10.0,1,0.689747
-10.0,1,0.69016
-10.0,1,0.690574
-10.0,1,0.690987
-10.0,1,0.691404
-10.0,1,0.691842
-10.0,1,0.692254
-10.0,1,0.692678
-10.0,1,0.693107
-10.0,1,0.693527
-10.0,1,0.693946
-10.0,1,0.694359
-10.0,1,0.69496
-10.0,1,0.695451
-10.0,1,0.695891
-10.0,1,0.696372
-10.0,1,0.696836
-9.99,2,0.697737
-10.0,1,0.698174
-10.0,1,0.698599
-10.0,1,0.699009
-10.0,1,0.699431
-10.0,1,0.699853
-10.0,1,0.700275
-10.0,1,0.700709
-10.0,1,0.701161
-10.0,1,0.701606
-10.0,1,0.702028
-10.0,1,0.70245
-10.0,1,0.702867
-10.0,1,0.703283
-10.0,1,0.703698
-10.0,1,0.704122
-10.0,1,0.704627
-10.0,1,0.705087
-10.0,1,0.705547
-10.0,1,0.705989
-10.0,1,0.706409
-10.0,1,0.706839
-10.0,1,0.707265
-10.0,1,0.70768
-9.99,2,0.708511
-10.0,1,0.708939
-10.0,1,0.709365
-9.99,2,0.710206
-10.0,1,0.710624
-10.0,1,0.711047
-10.0,1,0.711468
-10.0,1,0.711893
-10.0,1,0.712323
-10.0,1,0.712997
-10.0,1,0.713549
-10.0,1,0.714058
-10.0,1,0.714525
-10.0,1,0.714964
-10.0,1,0.715401
-10.0,1,0.71584
-10.0,1,0.716264
-10.0,1,0.716706
-9.99,2,0.717566
-10.0,1,0.718013
-10.0,1,0.718472
-10.0,1,0.718887
-9.99,2,0.719711
-10.0,1,0.720136
-10.0,1,0.720555
-10.0,1,0.721014
-10.0,1,0.721437
-10.0,1,0.721857
-10.0,1,0.722277
-10.0,1,0.722838
-10.0,1,0.723369
-10.0,1,0.72381
-10.0,1,0.72424
-10.0,1,0.724671
-10.0,1,0.725093
-10.0,1,0.725506
-10.0,1,0.725929
-10.0,1,0.726375
-10.0,1,0.726784
-10.0,1,0.72722
-10.0,1,0.727643
-10.0,1,0.728058
-10.0,1,0.728507
-10.0,1,0.729038
-10.0,1,0.729551
-10.0,1,0.729983
-10.0,1,0.730411
-10.0,1,0.730835
-10.0,1,0.731254
-10.0,1,0.731684
-10.0,1,0.732091
-10.0,1,0.732497
-10.0,1,0.733034
-10.0,1,0.733495
-10.0,1,0.733929
-10.0,1,0.734357
-10.0,1,0.734886
-10.0,1,0.735339
-10.0,1,0.735846
-10.0,1,0.736377
-10.0,1,0.736845
-10.0,1,0.737301
-10.0,1,0.737745
-10.0,1,0.738195
-9.99,2,0.739075
-10.0,1,0.739518
-10.0,1,0.739946
-10.0,1,0.740375
-10.0,1,0.740811
-10.0,1,0.74123
-10.0,1,0.741654
-10.0,1,0.742071
-10.0,1,0.742498
-10.0,1,0.743027
-10.0,1,0.74349
-10.0,1,0.743947
-10.0,1,0.744468
-10.0,1,0.744928
-10.0,1,0.745374
-10.0,1,0.745821
-10.0,1,0.746241
-10.0,1,0.746673
-10.0,1,0.747098
-10.0,1,0.747517
-10.0,1,0.747934
-10.0,1,0.748347
-10.0,1,0.748779
-10.0,1,0.749194
-10.0,1,0.749629
-10.0,1,0.750044
-10.0,1,0.750479
-10.0,1,0.750905
-10.0,1,0.75132
-10.0,1,0.751732
-10.0,1,0.752154
-10.0,1,0.752569
-10.0,1,0.752989
-10.0,1,0.753403
-10.0,1,0.753884
-10.0,1,0.754343
-10.0,1,0.754766
-10.0,1,0.755201
-10.0,1,0.755648
-10.0,1,0.756065
-10.0,1,0.756492
-10.0,1,0.756908
-10.0,1,0.757326
-10.0,1,0.757742
-10.0,1,0.758174
-10.0,1,0.758595
-10.0,1,0.759021
-10.0,1,0.759437
-10.0,1,0.759864
-10.0,1,0.760288
-10.0,1,0.76071
-9.99,2,0.761547
-10.0,1,0.762061
-10.0,1,0.762523
-10.0,1,0.762946
-10.0,1,0.763417
-10.0,1,0.763867
-10.0,1,0.764301
-10.0,1,0.76473
-10.0,1,0.765149
-10.0,1,0.765585
-10.0,1,0.766
-10.0,1,0.766418
-10.0,1,0.766846
-10.0,1,0.767278
-9.99,2,0.768106
-10.0,1,0.768538
-10.0,1,0.768955
-10.0,1,0.769382
-10.0,1,0.769796
-10.0,1,0.770213
-10.0,1,0.770627
-10.0,1,0.771059
-10.0,1,0.771501
-10.0,1,0.771919
-10.0,1,0.772331
-9.99,2,0.773193
-10.0,1,0.773611
-10.0,1,0.77403
-10.0,1,0.774468
-10.0,1,0.774886
-10.0,1,0.775329
-10.0,1,0.775759
-10.0,1,0.77618
-10.0,1,0.776611
-10.0,1,0.77703
-10.0,1,0.777446
-10.0,1,0.777865
-10.0,1,0.778278
-10.0,1,0.778696
-10.0,1,0.779135
-10.0,1,0.779573
-10.0,1,0.780014
-10.0,1,0.780438
-10.0,1,0.780862
-10.0,1,0.781276
-10.0,1,0.78169
-10.0,1,0.782119
-9.99,2,0.782931
-10.0,1,0.78335
-10.0,1,0.783779
-10.0,1,0.784198
-10.0,1,0.784623
-10.0,1,0.785039
-10.0,1,0.785458
-10.0,1,0.785874
-10.0,1,0.786287
-10.0,1,0.786702
-10.0,1,0.787186
-10.0,1,0.787695
-10.0,1,0.788135
-10.0,1,0.788568
-9.99,2,0.789409
-10.0,1,0.78984
-9.99,2,0.790658
-10.0,1,0.791074
-9.99,2,0.791907
-10.0,1,0.792347
-10.0,1,0.792778
-10.0,1,0.793201
-10.0,1,0.793616
-10.0,1,0.794039
-10.0,1,0.794454
-10.0,1,0.794872
-10.0,1,0.795288
-10.0,1,0.795715
-10.0,1,0.796141
-10.0,1,0.79657
-10.0,1,0.796996
-10.0,1,0.797435
-10.0,1,0.797853
-10.0,1,0.798267
-10.0,1,0.798679
-10.0,1,0.799099
-10.0,1,0.799512
-10.0,1,0.799929
-10.0,1,0.800345
-10.0,1,0.800774
-10.0,1,0.801189
-10.0,1,0.801602
-10.0,1,0.802018
-10.0,1,0.802438
-10.0,1,0.80285
-10.0,1,0.803274
-10.0,1,0.80369
-10.0,1,0.80411
-10.0,1,0.804535
-10.0,1,0.804968
-10.0,1,0.80541
-10.0,1,0.805835
-10.0,1,0.806259
-10.0,1,0.806679
-10.0,1,0.807093
-10.0,1,0.807513
-10.0,1,0.807927
-10.0,1,0.808346
-10.0,1,0.808896
-9.99,2,0.809786
-10.0,1,0.810223
-10.0,1,0.810641
-9.99,2,0.811452
-10.0,1,0.811869
-10.0,1,0.81229
-10.0,1,0.812706
-10.0,1,0.813135
-10.0,1,0.813567
-10.0,1,0.814003
-10.0,1,0.814447
-10.0,1,0.81486
-9.99,2,0.81567
-10.0,1,0.816091
-9.99,2,0.816953
-10.0,1,0.817383
-10.0,1,0.817823
-10.0,1,0.818258
-10.0,1,0.818779
-10.0,1,0.819328
-10.0,1,0.819782
-10.0,1,0.820228
-10.0,1,0.820674
-10.0,1,0.821111
-10.0,1,0.821538
-10.0,1,0.821979
-10.0,1,0.82246
-10.0,1,0.822883
-10.0,1,0.823303
-10.0,1,0.823717
-10.0,1,0.824128
-10.0,1,0.824546
-10.0,1,0.82497
-10.0,1,0.825386
-10.0,1,0.825799
-10.0,1,0.826222
-10.0,1,0.826667
-9.99,2,0.827522
-10.0,1,0.827942
-10.0,1,0.828358
-10.0,1,0.828777
-10.0,1,0.829219
-10.0,1,0.829639
-10.0,1,0.830062
-10.0,1,0.830489
-10.0,1,0.830937
-10.0,1,0.831353
-10.0,1,0.831767
-9.99,2,0.832592
-10.0,1,0.83301
-10.0,1,0.83343
-10.0,1,0.833849
-10.0,1,0.834277
-10.0,1,0.83471
-9.99,2,0.835554
-10.0,1,0.835976
-10.0,1,0.836391
-10.0,1,0.836806
-10.0,1,0.837232
-10.0,1,0.837657
-10.0,1,0.838064
-10.0,1,0.838488
-10.0,1,0.838906
-10.0,1,0.839336
-10.0,1,0.83975
-10.0,1,0.840165
-10.0,1,0.840578
-10.0,1,0.84099
-10.0,1,0.841415
-10.0,1,0.841834
-10.0,1,0.842274
-10.0,1,0.842705
-10.0,1,0.843125
-10.0,1,0.84355
-10.0,1,0.843965
-10.0,1,0.844379
-10.0,1,0.844795
-9.99,2,0.845618
-10.0,1,0.846051
-10.0,1,0.84647
-10.0,1,0.846901
-10.0,1,0.847332
-10.0,1,0.847776
-10.0,1,0.848197
-10.0,1,0.848617
-10.0,1,0.849032
-10.0,1,0.84945
-10.0,1,0.849862
-10.0,1,0.850278
-10.0,1,0.850694
-10.0,1,0.85111
-10.0,1,0.851547
-10.0,1,0.851981
-10.0,1,0.852404
-10.0,1,0.852818
-10.0,1,0.853239
-10.0,1,0.85366
-10.0,1,0.854076
-10.0,1,0.854498
-10.0,1,0.854926
-10.0,1,0.855357
-9.99,2,0.856195
-10.0,1,0.856613
-10.0,1,0.857032
-10.0,1,0.857448
-10.0,1,0.857868
-10.0,1,0.858282
-10.0,1,0.858698
-10.0,1,0.859119
-10.0,1,0.859556
-10.0,1,0.859972
-10.0,1,0.860403
-10.0,1,0.860816
-10.0,1,0.861228
-10.0,1,0.86164
-10.0,1,0.862051
-10.0,1,0.862481
-10.0,1,0.862896
-10.0,1,0.863327
-10.0,1,0.863745
-10.0,1,0.864164
-10.0,1,0.864591
-10.0,1,0.865004
-10.0,1,0.865421
-10.0,1,0.865838
-10.0,1,0.866253
-10.0,1,0.866675
-10.0,1,0.867104
-10.0,1,0.867548
-10.0,1,0.867978
-10.0,1,0.868392
-10.0,1,0.868824
-10.0,1,0.869246
-10.0,1,0.86966
-10.0,1,0.870072
-10.0,1,0.87049
-10.0,1,0.870921
-9.99,2,0.871742
-10.0,1,0.872193
-10.0,1,0.872617
-9.99,2,0.873451
-10.0,1,0.873872
-10.0,1,0.874279
-10.0,1,0.874691
-10.0,1,0.875104
-10.0,1,0.875515
-10.0,1,0.875927
-10.0,1,0.876337
-10.0,1,0.876748
-10.0,1,0.877178
-10.0,1,0.877595
-10.0,1,0.878003
-10.0,1,0.878418
-10.0,1,0.878826
-10.0,1,0.87926
-10.0,1,0.879671
-10.0,1,0.880085
-10.0,1,0.880518
-10.0,1,0.88094
-10.0,1,0.881374
-10.0,1,0.881787
-10.0,1,0.882198
-10.0,1,0.88261
-9.99,2,0.883423
-10.0,1,0.88385
-10.0,1,0.884265
-10.0,1,0.884693
-10.0,1,0.88511
-10.0,1,0.885537
-10.0,1,0.88596
-10.0,1,0.886372
-10.0,1,0.886783
-10.0,1,0.887197
-10.0,1,0.887618
-10.0,1,0.888029
-10.0,1,0.888447
-10.0,1,0.888864
-10.0,1,0.889301
-10.0,1,0.88974
-10.0,1,0.890154
-10.0,1,0.890564
-10.0,1,0.890975
-10.0,1,0.891388
-9.99,2,0.892202
-10.0,1,0.892631
-10.0,1,0.893058
-10.0,1,0.893475
-10.0,1,0.893903
-10.0,1,0.894324
-10.0,1,0.894739
-10.0,1,0.895151
-10.0,1,0.895594
-10.0,1,0.896128
-10.0,1,0.896601
-10.0,1,0.897085
-10.0,1,0.897528
-10.0,1,0.897951
-10.0,1,0.898399
-10.0,1,0.898835
-10.0,1,0.899251
-10.0,1,0.899669
-10.0,1,0.900086
-10.0,1,0.900501
-10.0,1,0.90093
-10.0,1,0.901391
-10.0,1,0.901931
-10.0,1,0.902467
-9.98,3,0.903746
-10.0,1,0.904186
-10.0,1,0.904634
-10.0,1,0.905065
-10.0,1,0.905505
-10.0,1,0.906104
-10.0,1,0.906601
-10.0,1,0.907053
-10.0,1,0.90751
-10.0,1,0.907929
-10.0,1,0.90835
-10.0,1,0.908779
-10.0,1,0.909213
-10.0,1,0.909635
-10.0,1,0.910069
-10.0,1,0.910485
-10.0,1,0.910915
-10.0,1,0.91133
-10.0,1,0.91176
-9.99,2,0.912598
-10.0,1,0.913042
-10.0,1,0.913493
-10.0,1,0.913961
-10.0,1,0.914402
-10.0,1,0.914816
-10.0,1,0.915229
-9.99,2,0.916058
-10.0,1,0.916478
-10.0,1,0.916892
-10.0,1,0.917305
-10.0,1,0.917727
-10.0,1,0.918165
-10.0,1,0.918581
-10.0,1,0.918994
-10.0,1,0.919406
-10.0,1,0.919817
-10.0,1,0.920244
-9.99,2,0.921137
-10.0,1,0.921618
-10.0,1,0.922109
-10.0,1,0.922559
-10.0,1,0.92298
-10.0,1,0.923401
-10.0,1,0.923831
-10.0,1,0.924245
-10.0,1,0.924686
-10.0,1,0.925107
-10.0,1,0.925525
-10.0,1,0.925946
-10.0,1,1.111041
-10.0,1,1.111643
-10.0,1,1.112116
-10.0,1,1.112563
-10.0,1,1.112999
-10.0,1,1.113431
-10.0,1,1.113886
-10.0,1,1.114315
-10.0,1,1.114742
-10.0,1,1.115166
-10.0,1,1.115587
-10.0,1,1.116009
-10.0,1,1.116428
-10.0,1,1.116849
-10.0,1,1.117271
-10.0,1,1.117691
-10.0,1,1.118127
-10.0,1,1.118547
-10.0,1,1.118966
-10.0,1,1.119426
-10.0,1,1.119847
-10.0,1,1.120259
-10.0,1,1.121035
-10.0,1,1.121692
-10.0,1,1.12221
-10.0,1,1.122684
-10.0,1,1.123165
-10.0,1,1.123603
-10.0,1,1.124039
-9.99,2,1.124938
-9.99,2,1.125811
-10.0,1,1.126362
-10.0,1,1.126837
-10.0,1,1.127403
-10.0,1,1.127995
-9.99,2,1.128909
-10.0,1,1.129355
-10.0,1,1.129789
-9.99,2,1.130732
-9.99,2,1.131855
-10.0,1,1.132354
-9.99,2,1.133275
-10.0,1,1.133725
-10.0,1,1.13417
-10.0,1,1.134677
-10.0,1,1.13512
-10.0,1,1.135569
-10.0,1,1.136103
-9.99,2,1.136976
-10.0,1,1.137443
-10.0,1,1.137876
-10.0,1,1.138309
-10.0,1,1.138731
-9.99,2,1.139551
-10.0,1,1.139968
-10.0,1,1.140383
-10.0,1,1.14093
-10.0,1,1.141388
-10.0,1,1.141836
-10.0,1,1.14226
-10.0,1,1.142719
-9.99,2,1.143792
-10.0,1,1.144346
-9.99,2,1.145236
-10.0,1,1.145658
-10.0,1,1.146088
-10.0,1,1.14653
-10.0,1,1.146952
-9.99,2,1.147774
-10.0,1,1.148199
-10.0,1,1.148615
-10.0,1,1.149034
-10.0,1,1.149448
-10.0,1,1.149863
-10.0,1,1.150283
-9.99,2,1.151443
-10.0,1,1.151965
-10.0,1,1.152504
-10.0,1,1.152984
-10.0,1,1.153408
-10.0,1,1.153826
-9.99,2,1.154642
-10.0,1,1.155066
-10.0,1,1.155501
-10.0,1,1.155918
-10.0,1,1.156336
-10.0,1,1.156743
-10.0,1,1.15716
-10.0,1,1.15758
-10.0,1,1.157997
-10.0,1,1.158419
-10.0,1,1.158832
-10.0,1,1.159248
-10.0,1,1.159679
-10.0,1,1.160102
-10.0,1,1.160515
-10.0,1,1.161167
-10.0,1,1.161629
-10.0,1,1.162059
-10.0,1,1.162478
-10.0,1,1.162895
-10.0,1,1.163309
-10.0,1,1.163732
-10.0,1,1.164172
-10.0,1,1.164586
-10.0,1,1.164999
-10.0,1,1.165411
-10.0,1,1.165826
-10.0,1,1.166233
-10.0,1,1.166645
-10.0,1,1.167067
-10.0,1,1.167481
-10.0,1,1.167895
-10.0,1,1.168326
-10.0,1,1.168731
-10.0,1,1.169146
-10.0,1,1.169559
-10.0,1,1.169976
-10.0,1,1.170678
-10.0,1,1.171253
-10.0,1,1.1718
-10.0,1,1.172331
-10.0,1,1.172784
-10.0,1,1.173254
-10.0,1,1.173698
-10.0,1,1.174127
-10.0,1,1.174555
-10.0,1,1.17497
-10.0,1,1.175384
-10.0,1,1.175799
-10.0,1,1.176208
-10.0,1,1.176627
-9.99,2,1.17746
-10.0,1,1.177878
-10.0,1,1.178307
-10.0,1,1.178736
-9.99,2,1.179541
-9.99,2,1.180357
-10.0,1,1.180777
-10.0,1,1.181333
-10.0,1,1.181997
-10.0,1,1.182514
-10.0,1,1.182998
-10.0,1,1.18346
-10.0,1,1.183917
-10.0,1,1.184379
-10.0,1,1.184883
-10.0,1,1.1853
-10.0,1,1.185715
-10.0,1,1.186182
-10.0,1,1.186862
-10.0,1,1.187403
-10.0,1,1.187968
-10.0,1,1.188486
-9.99,2,1.189458
-10.0,1,1.189935
-10.0,1,1.190393
-10.0,1,1.190854
-9.99,2,1.191963
-10.0,1,1.192464
-10.0,1,1.192924
-10.0,1,1.193387
-10.0,1,1.193849
-10.0,1,1.194303
-10.0,1,1.194752
-10.0,1,1.195203
-10.0,1,1.195654
-10.0,1,1.196099
-10.0,1,1.19658
-10.0,1,1.197049
-10.0,1,1.197507
-10.0,1,1.197965
-10.0,1,1.198424
-10.0,1,1.198872
-10.0,1,1.199314
-10.0,1,1.199755
-10.0,1,1.200199
-10.0,1,1.200648
-10.0,1,1.201132
-10.0,1,1.201589
-10.0,1,1.202031
-10.0,1,1.202476
-10.0,1,1.202915
-10.0,1,1.203349
-10.0,1,1.203783
-10.0,1,1.204241
-10.0,1,1.204683
-10.0,1,1.20514
-10.0,1,1.205624
-9.99,2,1.206523
-10.0,1,1.20697
-10.0,1,1.207411
-10.0,1,1.207853
-10.0,1,1.208314
-10.0,1,1.208755
-10.0,1,1.20922
-10.0,1,1.20968
-10.0,1,1.210129
-10.0,1,1.210584
-10.0,1,1.211028
-10.0,1,1.211481
-10.0,1,1.211931
-10.0,1,1.212383
-10.0,1,1.212839
-10.0,1,1.213275
-10.0,1,1.213735
-10.0,1,1.214188
-10.0,1,1.214644
-10.0,1,1.215075
-10.0,1,1.215519
-10.0,1,1.21596
-10.0,1,1.216408
