#{"t_start": 1772927121.277498, "env_id": "None"}
r,l,t
-10.0,1,0.571391
-10.0,1,0.5719
-9.99,2,0.57281
-10.0,1,0.573269
-10.0,1,0.573729
-10.0,1,0.574201
-9.99,2,0.575136
-10.0,1,0.575593
-10.0,1,0.576041
-10.0,1,0.576509
-10.0,1,0.576959
-10.0,1,0.577404
-10.0,1,0.577853
-10.0,1,0.578318
-10.0,1,0.578774
-10.0,1,0.579233
-10.0,1,0.579888
-10.0,1,0.580388
-10.0,1,0.58086
-10.0,1,0.581335
-10.0,1,0.581805
-9.99,2,0.582702
-10.0,1,0.583155
-10.0,1,0.583607
-10.0,1,0.584055
-10.0,1,0.584525
-10.0,1,0.584973
-10.0,1,0.585425
-10.0,1,0.585887
-10.0,1,0.586334
-10.0,1,0.586785
-10.0,1,0.587237
-10.0,1,0.587682
-10.0,1,0.588125
-10.0,1,0.588569
-10.0,1,0.589028
-10.0,1,0.589473
-10.0,1,0.590488
-10.0,1,0.59117
-10.0,1,0.591751
-10.0,1,0.592333
-10.0,1,0.592831
-10.0,1,0.5933
-10.0,1,0.593777
-10.0,1,0.59429
-10.0,1,0.594773
-10.0,1,0.595244
-10.0,1,0.595718
-10.0,1,0.596185
-10.0,1,0.596661
-10.0,1,0.597122
-10.0,1,0.597588
-10.0,1,0.598037
-10.0,1,0.598509
-10.0,1,0.59896
-10.0,1,0.599443
-10.0,1,0.600315
-10.0,1,0.600874
-9.99,2,0.601857
-9.99,2,0.602809
-10.0,1,0.603348
-9.99,2,0.604245
-10.0,1,0.604707
-10.0,1,0.605147
-10.0,1,0.605611
-10.0,1,0.606088
-10.0,1,0.606571
-10.0,1,0.607064
-10.0,1,0.607534
-10.0,1,0.608004
-10.0,1,0.608465
-9.99,2,0.609427
-10.0,1,0.610134
-10.0,1,0.610728
-10.0,1,0.611282
-10.0,1,0.611859
-10.0,1,0.612578
-10.0,1,0.614211
-10.0,1,0.618151
-10.0,1,0.619498
-10.0,1,0.620216
-10.0,1,0.620762
-10.0,1,0.621251
-10.0,1,0.621726
-10.0,1,0.622199
-9.99,2,0.623137
-10.0,1,0.623899
-10.0,1,0.624512
-9.99,2,0.62556
-10.0,1,0.626053
-10.0,1,0.62651
-10.0,1,0.626964
-10.0,1,0.627408
-9.99,2,0.628288
-10.0,1,0.629083
-10.0,1,0.629673
-10.0,1,0.630188
-9.99,2,0.631167
-9.98,3,0.632527
-10.0,1,0.633001
-10.0,1,0.633496
-10.0,1,0.633949
-9.99,2,0.634864
-10.0,1,0.635344
-9.99,2,0.636327
-10.0,1,0.636831
-10.0,1,0.637377
-9.99,2,0.638606
-10.0,1,0.639224
-10.0,1,0.639763
-10.0,1,0.64029
-10.0,1,0.640787
-10.0,1,0.641318
-9.99,2,0.642827
-10.0,1,0.643367
-9.99,2,0.644322
-10.0,1,0.644814
-9.99,2,0.645722
-10.0,1,0.646203
-9.98,3,0.647534
-10.0,1,0.647988
-10.0,1,0.648456
-10.0,1,0.649362
-10.0,1,0.650064
-9.99,2,0.651058
-10.0,1,0.651542
-10.0,1,0.652036
-10.0,1,0.652512
-10.0,1,0.652979
-10.0,1,0.653446
-10.0,1,0.653905
-10.0,1,0.654355
-10.0,1,0.654816
-10.0,1,0.655275
-10.0,1,0.655744
-10.0,1,0.656199
-10.0,1,0.65669
-10.0,1,0.657169
-10.0,1,0.657663
-10.0,1,0.658185
-10.0,1,0.658686
-10.0,1,0.659198
-10.0,1,0.659688
-9.99,2,0.660861
-10.0,1,0.661508
-9.99,2,0.662502
-10.0,1,0.66299
-9.99,2,0.663959
-10.0,1,0.66444
-10.0,1,0.664928
-10.0,1,0.665401
-10.0,1,0.665863
-10.0,1,0.666327
-10.0,1,0.666942
-10.0,1,0.667391
-10.0,1,0.667842
-10.0,1,0.66829
-10.0,1,0.668736
-10.0,1,0.669184
-10.0,1,0.66963
-10.0,1,0.670072
-10.0,1,0.670514
-10.0,1,0.67096
-10.0,1,0.671961
-10.0,1,0.67262
-10.0,1,0.673127
-10.0,1,0.673603
-10.0,1,0.674055
-10.0,1,0.674504
-10.0,1,0.674968
-10.0,1,0.675422
-10.0,1,0.675863
-10.0,1,0.676308
-9.99,2,0.677206
-10.0,1,0.677665
-10.0,1,0.678112
-10.0,1,0.678556
-10.0,1,0.678997
-10.0,1,0.679445
-10.0,1,0.679885
-10.0,1,0.68032
-10.0,1,0.680762
-10.0,1,0.68158
-10.0,1,0.682246
-10.0,1,0.682803
-10.0,1,0.683383
-10.0,1,0.68386
-10.0,1,0.684327
-10.0,1,0.684774
-10.0,1,0.685212
-10.0,1,0.685653
-10.0,1,0.686096
-10.0,1,0.686559
-10.0,1,0.687003
-10.0,1,0.687435
-10.0,1,0.687869
-10.0,1,0.688306
-10.0,1,0.688735
-10.0,1,0.689174
-9.99,2,0.690041
-9.99,2,0.690939
-9.99,2,0.692266
-10.0,1,0.69282
-10.0,1,0.693464
-10.0,1,0.694006
-10.0,1,0.694509
-9.99,2,0.695514
-10.0,1,0.695976
-10.0,1,0.696469
-10.0,1,0.696923
-10.0,1,0.697386
-10.0,1,0.697913
-10.0,1,0.698391
-10.0,1,0.698837
-10.0,1,0.699288
-10.0,1,0.699728
-10.0,1,0.700169
-10.0,1,0.700607
-10.0,1,0.701071
-10.0,1,0.701822
-10.0,1,0.702356
-10.0,1,0.70288
-10.0,1,0.703371
-9.99,2,0.704301
-10.0,1,0.704762
-10.0,1,0.705222
-10.0,1,0.70568
-10.0,1,0.706179
-9.99,2,0.707227
-10.0,1,0.707691
-10.0,1,0.708145
-10.0,1,0.708609
-10.0,1,0.709057
-10.0,1,0.709498
-10.0,1,0.70994
-10.0,1,0.71038
-10.0,1,0.710843
-10.0,1,0.711469
-10.0,1,0.712119
-10.0,1,0.712692
-10.0,1,0.713158
-10.0,1,0.713599
-10.0,1,0.714044
-10.0,1,0.714489
-10.0,1,0.714939
-10.0,1,0.715392
-10.0,1,0.715859
-10.0,1,0.7163
-10.0,1,0.716746
-10.0,1,0.717186
-10.0,1,0.717624
-10.0,1,0.718158
-10.0,1,0.718645
-10.0,1,0.719105
-10.0,1,0.719585
-10.0,1,0.720028
-10.0,1,0.720486
-10.0,1,0.720926
-10.0,1,0.72172
-10.0,1,0.722351
-9.99,2,0.723473
-10.0,1,0.723948
-10.0,1,0.724416
-10.0,1,0.724868
-10.0,1,0.72531
-10.0,1,0.72577
-10.0,1,0.726226
-10.0,1,0.726684
-10.0,1,0.727135
-10.0,1,0.727585
-10.0,1,0.728024
-10.0,1,0.728507
-10.0,1,0.728951
-10.0,1,0.729402
-10.0,1,0.729845
-10.0,1,0.730299
-10.0,1,0.730744
-10.0,1,0.731189
-10.0,1,0.731827
-10.0,1,0.732295
-10.0,1,0.732743
-10.0,1,0.733183
-10.0,1,0.733633
-10.0,1,0.734096
-10.0,1,0.734546
-10.0,1,0.735026
-10.0,1,0.735474
-10.0,1,0.73592
-10.0,1,0.736371
-10.0,1,0.736838
-10.0,1,0.737271
-10.0,1,0.73771
-10.0,1,0.73815
-9.99,2,0.739011
-10.0,1,0.739465
-10.0,1,0.739907
-10.0,1,0.740351
-10.0,1,0.740804
-10.0,1,0.741378
-10.0,1,0.741988
-10.0,1,0.742448
-10.0,1,0.742891
-10.0,1,0.74335
-10.0,1,0.743814
-10.0,1,0.744284
-10.0,1,0.744739
-10.0,1,0.745193
-10.0,1,0.745636
-10.0,1,0.746074
-10.0,1,0.74653
-10.0,1,0.746974
-10.0,1,0.747423
-10.0,1,0.74786
-10.0,1,0.748307
-10.0,1,0.748773
-10.0,1,0.749226
-10.0,1,0.749665
-10.0,1,0.750105
-10.0,1,0.750545
-10.0,1,0.750982
-10.0,1,0.751879
-10.0,1,0.752635
-10.0,1,0.753252
-10.0,1,0.753768
-10.0,1,0.754415
-10.0,1,0.754962
-9.99,2,0.755902
-10.0,1,0.756377
-10.0,1,0.756837
-10.0,1,0.757292
-10.0,1,0.757752
-10.0,1,0.758203
-10.0,1,0.758645
-10.0,1,0.75913
-10.0,1,0.759605
-10.0,1,0.760087
-10.0,1,0.760537
-10.0,1,0.760984
-10.0,1,0.761607
-10.0,1,0.762085
-10.0,1,0.762523
-10.0,1,0.76296
-10.0,1,0.763401
-10.0,1,0.763854
-10.0,1,0.764286
-10.0,1,0.76472
-10.0,1,0.765151
-10.0,1,0.765582
-10.0,1,0.766013
-10.0,1,0.766454
-9.99,2,0.767353
-10.0,1,0.767817
-10.0,1,0.768289
-9.99,2,0.769168
-10.0,1,0.769632
-10.0,1,0.770071
-10.0,1,0.770522
-10.0,1,0.770954
-10.0,1,0.771531
-10.0,1,0.772242
-10.0,1,0.772783
-10.0,1,0.773318
-10.0,1,0.773821
-10.0,1,0.774469
-10.0,1,0.77504
-10.0,1,0.775596
-10.0,1,0.776098
-10.0,1,0.776594
-9.99,2,0.777541
-10.0,1,0.778093
-10.0,1,0.77867
-10.0,1,0.779244
-9.99,2,0.78037
-10.0,1,0.780848
-10.0,1,0.781314
-10.0,1,0.781777
-10.0,1,0.782233
-10.0,1,0.782824
-10.0,1,0.783362
-10.0,1,0.783959
-10.0,1,0.784504
-10.0,1,0.785055
-10.0,1,0.785556
-10.0,1,0.78602
-10.0,1,0.786496
-10.0,1,0.786962
-10.0,1,0.787453
-10.0,1,0.787905
-10.0,1,0.788354
-10.0,1,0.788853
-10.0,1,0.789306
-10.0,1,0.789755
-10.0,1,0.790205
-10.0,1,0.790684
-10.0,1,0.791187
-10.0,1,0.791685
-10.0,1,0.792183
-10.0,1,0.792671
-10.0,1,0.793181
-10.0,1,0.793675
-10.0,1,0.79413
-10.0,1,0.794609
-10.0,1,0.795145
-10.0,1,0.795668
-10.0,1,0.796149
-10.0,1,0.796628
-10.0,1,0.79709
-10.0,1,0.797567
-10.0,1,0.798078
-10.0,1,0.798644
-10.0,1,0.79926
-10.0,1,0.799721
-10.0,1,0.800162
-10.0,1,0.800603
-9.99,2,0.801467
-10.0,1,0.801902
-10.0,1,0.802356
-10.0,1,0.802799
-10.0,1,0.80345
-10.0,1,0.804051
-10.0,1,0.804554
-10.0,1,0.805026
-10.0,1,0.805525
-10.0,1,0.805993
-10.0,1,0.806473
-10.0,1,0.806916
-10.0,1,0.807433
-10.0,1,0.807968
-10.0,1,0.808481
-10.0,1,0.80906
-10.0,1,0.809583
-10.0,1,0.810135
-10.0,1,0.810633
-10.0,1,0.811099
-10.0,1,0.811574
-10.0,1,0.81204
-10.0,1,0.812525
-10.0,1,0.812997
-10.0,1,0.813492
-10.0,1,0.813959
-10.0,1,0.814416
-10.0,1,0.814876
-10.0,1,0.815349
-10.0,1,0.81585
-10.0,1,0.816332
-10.0,1,0.816809
-10.0,1,0.817384
-10.0,1,0.817918
-10.0,1,0.818561
-10.0,1,0.819015
-10.0,1,0.819459
-10.0,1,0.819921
-10.0,1,0.82036
-10.0,1,0.820803
-10.0,1,0.821241
-10.0,1,0.821693
-10.0,1,0.822145
-10.0,1,0.822589
-10.0,1,0.823069
-10.0,1,0.823504
-10.0,1,0.823937
-10.0,1,0.824372
-10.0,1,0.824819
-10.0,1,0.825255
-10.0,1,0.825804
-9.99,2,0.827085
-10.0,1,0.827617
-10.0,1,0.82815
-10.0,1,0.828625
-10.0,1,0.829098
-10.0,1,0.829602
-10.0,1,0.830058
-10.0,1,0.83052
-10.0,1,0.830979
-10.0,1,0.83144
-10.0,1,0.831899
-10.0,1,0.832445
-10.0,1,0.832945
-10.0,1,0.833429
-9.99,2,0.834488
-10.0,1,0.834962
-10.0,1,0.835423
-10.0,1,0.836007
-10.0,1,0.836618
-10.0,1,0.837111
-10.0,1,0.837586
-10.0,1,0.838192
-10.0,1,0.838732
-10.0,1,0.839301
-10.0,1,0.839876
-9.99,2,0.840966
-10.0,1,0.841468
-10.0,1,0.841946
-10.0,1,0.842459
-10.0,1,0.842926
-10.0,1,0.843499
-10.0,1,0.844001
-10.0,1,0.844476
-10.0,1,0.84496
-10.0,1,0.845435
-10.0,1,0.845919
-10.0,1,0.846368
-10.0,1,0.846821
-10.0,1,0.847269
-10.0,1,0.847714
-10.0,1,0.848177
-10.0,1,0.848627
-10.0,1,0.849117
-10.0,1,0.849596
-10.0,1,0.850075
-10.0,1,0.850669
-10.0,1,0.85113
-9.99,2,0.85202
-10.0,1,0.852466
-10.0,1,0.85293
-10.0,1,0.853386
-10.0,1,0.853832
-10.0,1,0.854281
-10.0,1,0.854712
-10.0,1,0.855162
-10.0,1,0.855611
-10.0,1,0.856059
-10.0,1,0.856499
-10.0,1,0.856948
-10.0,1,0.857417
-10.0,1,0.857856
-9.99,2,0.858704
-10.0,1,0.859377
-9.99,2,0.860428
-10.0,1,0.860877
-9.99,2,0.861724
-10.0,1,0.862191
-10.0,1,0.862643
-10.0,1,0.863087
-10.0,1,0.863557
-10.0,1,0.864011
-10.0,1,0.864465
-10.0,1,0.864909
-10.0,1,0.865354
-10.0,1,0.865803
-10.0,1,0.866245
-10.0,1,0.866698
-10.0,1,0.867145
-10.0,1,0.867587
-10.0,1,0.868028
-10.0,1,0.868466
-10.0,1,0.868897
-10.0,1,0.869688
-10.0,1,0.870237
-10.0,1,0.870732
-10.0,1,0.871213
-10.0,1,0.871735
-10.0,1,0.872195
-10.0,1,0.872673
-10.0,1,0.87313
-10.0,1,0.87359
-10.0,1,0.874117
-10.0,1,0.874596
-10.0,1,0.875078
-10.0,1,0.875661
-10.0,1,0.87619
-10.0,1,0.876798
-10.0,1,0.877306
-10.0,1,0.87782
-10.0,1,0.878382
-10.0,1,0.878928
-10.0,1,0.87949
-10.0,1,0.880008
-10.0,1,0.880475
-10.0,1,0.880921
-10.0,1,0.881365
-9.99,2,0.882352
-10.0,1,0.88289
-10.0,1,0.883417
-9.99,2,0.884507
-10.0,1,0.884958
-10.0,1,0.885391
-10.0,1,0.885846
-10.0,1,0.886291
-10.0,1,0.886744
-10.0,1,0.88718
-10.0,1,0.887642
-10.0,1,0.888084
-9.99,2,0.888936
-10.0,1,0.8894
-9.99,2,0.890264
-10.0,1,0.890698
-10.0,1,0.89115
-10.0,1,0.891592
-10.0,1,0.892031
-10.0,1,0.892653
-10.0,1,0.893291
-10.0,1,0.893834
-10.0,1,0.894398
-10.0,1,0.894873
-10.0,1,0.895329
-10.0,1,0.895786
-10.0,1,0.896262
-10.0,1,0.896717
-10.0,1,0.89717
-10.0,1,0.89764
-10.0,1,0.898211
-10.0,1,0.898746
-10.0,1,0.899365
-10.0,1,0.899843
-10.0,1,0.900275
-10.0,1,0.900723
-10.0,1,0.90118
-9.99,2,0.902032
-10.0,1,0.902604
-10.0,1,0.903227
-10.0,1,0.903746
-10.0,1,0.904224
-10.0,1,0.9047
-10.0,1,0.905153
-10.0,1,0.905619
-10.0,1,0.906106
-10.0,1,0.90657
-10.0,1,0.907017
-9.99,2,0.908002
-10.0,1,0.908488
-10.0,1,0.908974
-10.0,1,0.909439
-10.0,1,0.910052
-10.0,1,0.910534
-9.99,2,0.911423
-10.0,1,0.911869
-10.0,1,0.912301
-10.0,1,0.912943
-10.0,1,0.913485
-10.0,1,0.913977
-10.0,1,0.914451
-10.0,1,0.914907
-10.0,1,0.915375
-10.0,1,0.915913
-10.0,1,0.9164
-10.0,1,0.916869
-10.0,1,0.917382
-10.0,1,0.917856
-10.0,1,0.918331
-10.0,1,0.918794
-10.0,1,0.919234
-10.0,1,0.919664
-10.0,1,0.920102
-10.0,1,0.920549
-10.0,1,0.920987
-10.0,1,0.921427
-10.0,1,0.921866
-9.99,2,0.923039
-10.0,1,0.923567
-10.0,1,0.924049
-10.0,1,0.924524
-10.0,1,0.924981
-10.0,1,0.925464
-10.0,1,0.925911
-10.0,1,0.926358
-10.0,1,0.92681
-10.0,1,0.927259
-10.0,1,0.927705
-10.0,1,0.928159
-10.0,1,0.928604
-10.0,1,0.929047
-10.0,1,0.929496
-10.0,1,0.929961
-10.0,1,0.930406
-10.0,1,0.93085
-10.0,1,0.931296
-10.0,1,0.931742
-10.0,1,0.932182
-10.0,1,0.932627
-10.0,1,0.933074
-10.0,1,0.933523
-9.99,2,0.934442
-10.0,1,0.934899
-10.0,1,0.935352
-10.0,1,0.935797
-10.0,1,0.936242
-10.0,1,0.936694
-10.0,1,0.937138
-10.0,1,0.937577
-10.0,1,0.938191
-10.0,1,0.93876
-10.0,1,0.939355
-10.0,1,0.939902
-10.0,1,0.940363
-10.0,1,0.940837
-10.0,1,0.941287
-10.0,1,0.941741
-10.0,1,0.94219
-10.0,1,0.942639
-10.0,1,0.943085
-10.0,1,0.943534
-10.0,1,0.943996
-10.0,1,0.944439
-10.0,1,0.944895
-10.0,1,0.945338
-10.0,1,0.945785
-10.0,1,0.946228
-10.0,1,0.94667
-10.0,1,0.947112
-10.0,1,0.947559
-10.0,1,0.948022
-10.0,1,0.948484
-10.0,1,0.948929
-10.0,1,0.949373
-10.0,1,0.949813
-10.0,1,0.950255
-10.0,1,0.950697
-9.99,2,0.951583
-10.0,1,0.952029
-10.0,1,0.952474
-9.99,2,0.953353
-10.0,1,0.953819
-10.0,1,0.954272
-10.0,1,0.954716
-10.0,1,0.955156
-10.0,1,0.955609
-10.0,1,0.956054
-10.0,1,0.956502
-10.0,1,0.956946
-10.0,1,0.95741
-10.0,1,0.957883
-10.0,1,0.958431
-10.0,1,0.958968
-10.0,1,0.959493
-10.0,1,0.959983
-10.0,1,0.960425
-10.0,1,0.960875
-10.0,1,0.961335
-10.0,1,0.961801
-10.0,1,0.962301
-10.0,1,0.962751
-10.0,1,0.963196
-10.0,1,0.963657
-9.99,2,0.964551
-10.0,1,0.965024
-10.0,1,0.965485
-10.0,1,0.965934
-10.0,1,0.966381
-10.0,1,0.966847
-10.0,1,0.967291
-10.0,1,0.967739
-10.0,1,0.968185
-10.0,1,0.968628
-10.0,1,0.969071
-10.0,1,0.969523
-10.0,1,0.969972
-10.0,1,0.970415
-10.0,1,0.970859
-10.0,1,0.971318
-10.0,1,0.971765
-10.0,1,0.972207
-10.0,1,0.972659
-10.0,1,0.973101
-9.99,2,0.973998
-10.0,1,0.974457
-10.0,1,0.974902
-10.0,1,0.975367
-10.0,1,0.975845
-10.0,1,0.976338
-10.0,1,0.976851
-10.0,1,0.977336
-10.0,1,0.977841
-10.0,1,0.978375
-10.0,1,0.978906
-10.0,1,0.97947
-10.0,1,0.980003
-10.0,1,0.980485
-10.0,1,0.980944
-10.0,1,0.981391
-10.0,1,0.981846
-10.0,1,0.982338
-10.0,1,0.982845
-10.0,1,0.983325
-10.0,1,0.983797
-10.0,1,0.984421
-10.0,1,0.984877
-10.0,1,0.985319
-9.98,3,0.986844
-10.0,1,0.987403
-10.0,1,0.987898
-10.0,1,0.9884
-10.0,1,0.98887
-10.0,1,0.989343
-10.0,1,0.989796
-10.0,1,0.990245
-10.0,1,0.990767
-10.0,1,0.991236
-10.0,1,0.991706
-10.0,1,0.992217
-10.0,1,0.992722
-10.0,1,0.993185
-10.0,1,0.993637
-10.0,1,0.994081
-10.0,1,0.994513
-10.0,1,0.994953
-10.0,1,0.995434
-9.99,2,0.996301
-10.0,1,0.996927
-10.0,1,0.997455
-10.0,1,0.997988
-10.0,1,0.998513
-10.0,1,0.99904
-10.0,1,0.999568
-9.99,2,1.000548
-10.0,1,1.000999
-10.0,1,1.001445
-10.0,1,1.001886
-10.0,1,1.002329
-10.0,1,1.002768
-10.0,1,1.003224
-10.0,1,1.003663
-10.0,1,1.004105
-10.0,1,1.004548
-10.0,1,1.005004
-9.99,2,1.005854
-10.0,1,1.006306
-10.0,1,1.006759
-10.0,1,1.007198
-10.0,1,1.00764
-10.0,1,1.008075
-10.0,1,1.008519
-10.0,1,1.008959
-10.0,1,1.00942
-10.0,1,1.00987
-10.0,1,1.010317
-10.0,1,1.010759
-10.0,1,2.502071
-10.0,1,2.502733
-10.0,1,2.503237
-10.0,1,2.503727
-10.0,1,2.504202
-10.0,1,2.504677
-10.0,1,2.505166
-10.0,1,2.505649
-10.0,1,2.506114
-10.0,1,2.506559
-10.0,1,2.507019
-10.0,1,2.50748
-10.0,1,2.50794
-10.0,1,2.508389
-10.0,1,2.50886
-10.0,1,2.509316
-10.0,1,2.509796
-10.0,1,2.510243
-10.0,1,2.51069
-10.0,1,2.511133
-10.0,1,2.511782
-10.0,1,2.512512
-10.0,1,2.513042
-10.0,1,2.513548
-10.0,1,2.514043
-10.0,1,2.514517
-10.0,1,2.515011
-10.0,1,2.515482
-10.0,1,2.516092
-9.99,2,2.517194
-9.99,2,2.518132
-10.0,1,2.518603
-10.0,1,2.519053
-10.0,1,2.519498
-10.0,1,2.519963
-9.99,2,2.520842
-10.0,1,2.521286
-10.0,1,2.522016
-9.99,2,2.523077
-9.99,2,2.52406
-10.0,1,2.524556
-9.99,2,2.525465
-10.0,1,2.52592
-10.0,1,2.526379
-10.0,1,2.526825
-10.0,1,2.527261
-10.0,1,2.527694
-10.0,1,2.528137
-9.99,2,2.528997
-10.0,1,2.529456
-10.0,1,2.529906
-10.0,1,2.530366
-10.0,1,2.530813
-9.99,2,2.53185
-10.0,1,2.532494
-10.0,1,2.533106
-10.0,1,2.533625
-10.0,1,2.534103
-10.0,1,2.53456
-10.0,1,2.535009
-10.0,1,2.53545
-9.99,2,2.536329
-10.0,1,2.536775
-9.99,2,2.537642
-10.0,1,2.538083
-10.0,1,2.53853
-10.0,1,2.538988
-10.0,1,2.539432
-9.99,2,2.540291
-10.0,1,2.540744
-10.0,1,2.541177
-10.0,1,2.541754
-10.0,1,2.542394
-10.0,1,2.542908
-10.0,1,2.543393
-9.99,2,2.544352
-10.0,1,2.544833
-10.0,1,2.545375
-10.0,1,2.545926
-10.0,1,2.546447
-10.0,1,2.546912
-9.99,2,2.547813
-10.0,1,2.548268
-10.0,1,2.548794
-10.0,1,2.549313
-10.0,1,2.549821
-10.0,1,2.550319
-10.0,1,2.55096
-10.0,1,2.551432
-10.0,1,2.552046
-10.0,1,2.552568
-10.0,1,2.553047
-10.0,1,2.553512
-10.0,1,2.553997
-10.0,1,2.554459
-10.0,1,2.554911
-10.0,1,2.555386
-10.0,1,2.555846
-10.0,1,2.5563
-10.0,1,2.556743
-10.0,1,2.557204
-10.0,1,2.55766
-10.0,1,2.558295
-10.0,1,2.558919
-10.0,1,2.559497
-10.0,1,2.560056
-10.0,1,2.560517
-10.0,1,2.560977
-10.0,1,2.561441
-10.0,1,2.561914
-10.0,1,2.562364
-10.0,1,2.562837
-10.0,1,2.563321
-10.0,1,2.563826
-10.0,1,2.56427
-10.0,1,2.564722
-10.0,1,2.565168
-10.0,1,2.565666
-10.0,1,2.566138
-10.0,1,2.566614
-10.0,1,2.567081
-10.0,1,2.567622
-10.0,1,2.56809
-10.0,1,2.568708
-10.0,1,2.569254
-10.0,1,2.56975
-10.0,1,2.570219
-10.0,1,2.570702
-10.0,1,2.57116
-10.0,1,2.571616
-10.0,1,2.572067
-10.0,1,2.572534
-9.99,2,2.573478
-10.0,1,2.573972
-10.0,1,2.574434
-10.0,1,2.57491
-9.99,2,2.575895
-9.99,2,2.576837
-10.0,1,2.577299
-10.0,1,2.577753
-10.0,1,2.578327
-10.0,1,2.578891
-10.0,1,2.579429
-10.0,1,2.579989
-10.0,1,2.580483
-10.0,1,2.580941
-10.0,1,2.58139
-10.0,1,2.581838
-10.0,1,2.582301
-10.0,1,2.582749
-10.0,1,2.583219
-10.0,1,2.583671
-10.0,1,2.584126
-10.0,1,2.584572
-9.99,2,2.585461
-10.0,1,2.585922
-10.0,1,2.58645
-10.0,1,2.587009
-9.99,2,2.58802
-10.0,1,2.588525
-10.0,1,2.588994
-10.0,1,2.589463
-10.0,1,2.58992
-10.0,1,2.59037
-10.0,1,2.59085
-10.0,1,2.591341
-10.0,1,2.591823
-10.0,1,2.59232
-10.0,1,2.592816
-10.0,1,2.593312
-10.0,1,2.593786
-10.0,1,2.594234
-10.0,1,2.594687
-10.0,1,2.595129
-10.0,1,2.5956
-10.0,1,2.596049
-10.0,1,2.596498
-10.0,1,2.596959
-10.0,1,2.597426
-10.0,1,2.597903
-10.0,1,2.598408
-10.0,1,2.598918
-10.0,1,2.599441
-10.0,1,2.599957
-10.0,1,2.600416
-10.0,1,2.600858
-10.0,1,2.6013
-10.0,1,2.601746
-10.0,1,2.602235
-9.99,2,2.6032
-10.0,1,2.603729
-10.0,1,2.604206
-10.0,1,2.604664
-10.0,1,2.605112
-10.0,1,2.60558
-10.0,1,2.60604
-10.0,1,2.606484
-10.0,1,2.606953
-10.0,1,2.60752
-10.0,1,2.608069
-10.0,1,2.608592
-10.0,1,2.609155
-10.0,1,2.609657
-10.0,1,2.61016
-10.0,1,2.610646
-10.0,1,2.611096
-10.0,1,2.611559
-10.0,1,2.612025
-10.0,1,2.612498
-10.0,1,2.612961
-10.0,1,2.61341
-10.0,1,2.613865
