#{"t_start": 1772927704.8002481, "env_id": "None"}
r,l,t
-10.0,1,0.662548
-10.0,1,0.662975
-10.0,1,0.663402
-10.0,1,0.663839
-10.0,1,0.664269
-10.0,1,0.664702
-10.0,1,0.665138
-10.0,1,0.665592
-10.0,1,0.666029
-10.0,1,0.666474
-10.0,1,0.666925
-10.0,1,0.667366
-10.0,1,0.667808
-10.0,1,0.668253
-10.0,1,0.668698
-10.0,1,0.669514
-10.0,1,0.670079
-10.0,1,0.670628
-10.0,1,0.671106
-10.0,1,0.671587
-10.0,1,0.672058
-9.99,2,0.67296
-10.0,1,0.673422
-10.0,1,0.673863
-10.0,1,0.674313
-10.0,1,0.67479
-10.0,1,0.675363
-10.0,1,0.675882
-10.0,1,0.676432
-10.0,1,0.676906
-10.0,1,0.67736
-10.0,1,0.677814
-10.0,1,0.678273
-10.0,1,0.678767
-10.0,1,0.67927
-10.0,1,0.679736
-10.0,1,0.680224
-10.0,1,0.680712
-10.0,1,0.681206
-10.0,1,0.68172
-10.0,1,0.682325
-10.0,1,0.682781
-10.0,1,0.683219
-10.0,1,0.683665
-10.0,1,0.684101
-10.0,1,0.684531
-10.0,1,0.684978
-10.0,1,0.685407
-10.0,1,0.685842
-10.0,1,0.686278
-10.0,1,0.686723
-10.0,1,0.687164
-10.0,1,0.687606
-10.0,1,0.68805
-9.99,2,0.688952
-10.0,1,0.689673
-10.0,1,0.690187
-10.0,1,0.69067
-10.0,1,0.691137
-10.0,1,0.69159
-10.0,1,0.692041
-10.0,1,0.692494
-10.0,1,0.693
-10.0,1,0.693541
-10.0,1,0.694075
-10.0,1,0.694565
-10.0,1,0.695043
-10.0,1,0.695525
-10.0,1,0.695996
-10.0,1,0.696477
-10.0,1,0.69693
-10.0,1,0.697419
-10.0,1,0.697904
-10.0,1,0.698384
-10.0,1,0.698935
-10.0,1,0.699492
-10.0,1,0.700008
-10.0,1,0.700493
-10.0,1,0.70095
-10.0,1,0.701417
-10.0,1,0.701959
-10.0,1,0.702498
-10.0,1,0.703043
-10.0,1,0.703582
-10.0,1,0.704066
-10.0,1,0.704529
-10.0,1,0.704971
-9.99,2,0.705981
-10.0,1,0.706515
-10.0,1,0.707011
-10.0,1,0.70755
-10.0,1,0.708053
-10.0,1,0.708563
-10.0,1,0.709044
-10.0,1,0.709517
-10.0,1,0.709991
-10.0,1,0.710471
-10.0,1,0.710934
-10.0,1,0.711387
-10.0,1,0.711837
-10.0,1,0.712287
-10.0,1,0.712743
-10.0,1,0.713219
-10.0,1,0.71367
-10.0,1,0.714255
-10.0,1,0.714766
-10.0,1,0.715258
-10.0,1,0.715766
-10.0,1,0.716242
-10.0,1,0.71675
-10.0,1,0.71721
-9.99,2,0.718111
-10.0,1,0.718572
-10.0,1,0.719054
-9.99,2,0.719937
-10.0,1,0.720406
-10.0,1,0.72086
-10.0,1,0.721312
-10.0,1,0.72179
-10.0,1,0.722262
-10.0,1,0.722779
-10.0,1,0.7233
-10.0,1,0.723851
-10.0,1,0.724337
-10.0,1,0.724781
-10.0,1,0.725223
-10.0,1,0.725654
-10.0,1,0.726105
-10.0,1,0.726619
-9.99,2,0.727569
-10.0,1,0.728038
-10.0,1,0.728495
-10.0,1,0.728951
-9.99,2,0.729834
-10.0,1,0.73029
-10.0,1,0.730802
-10.0,1,0.731281
-10.0,1,0.731757
-10.0,1,0.732268
-10.0,1,0.732737
-10.0,1,0.733227
-10.0,1,0.733689
-10.0,1,0.734135
-10.0,1,0.734579
-10.0,1,0.735019
-10.0,1,0.735469
-10.0,1,0.735903
-10.0,1,0.736346
-10.0,1,0.7368
-10.0,1,0.737245
-10.0,1,0.737695
-10.0,1,0.738148
-10.0,1,0.738623
-10.0,1,0.739131
-10.0,1,0.739598
-10.0,1,0.740059
-10.0,1,0.740522
-10.0,1,0.740972
-10.0,1,0.741419
-10.0,1,0.741909
-10.0,1,0.742552
-10.0,1,0.743007
-10.0,1,0.743441
-10.0,1,0.74388
-10.0,1,0.744318
-10.0,1,0.744757
-10.0,1,0.745203
-10.0,1,0.745634
-10.0,1,0.746079
-10.0,1,0.746539
-10.0,1,0.746999
-10.0,1,0.747442
-10.0,1,0.747885
-10.0,1,0.748312
-10.0,1,0.748743
-9.99,2,0.750026
-10.0,1,0.750577
-10.0,1,0.751114
-10.0,1,0.751643
-10.0,1,0.75214
-10.0,1,0.752591
-10.0,1,0.753034
-10.0,1,0.753487
-10.0,1,0.753957
-10.0,1,0.75441
-10.0,1,0.75486
-10.0,1,0.755311
-10.0,1,0.755825
-10.0,1,0.756299
-10.0,1,0.756792
-10.0,1,0.75739
-10.0,1,0.757904
-10.0,1,0.758414
-10.0,1,0.758885
-10.0,1,0.759332
-10.0,1,0.759794
-10.0,1,0.760248
-10.0,1,0.7607
-10.0,1,0.761145
-10.0,1,0.761617
-10.0,1,0.76211
-10.0,1,0.762625
-10.0,1,0.763141
-10.0,1,0.763665
-10.0,1,0.764145
-10.0,1,0.764588
-10.0,1,0.765028
-10.0,1,0.765477
-10.0,1,0.765918
-10.0,1,0.766377
-10.0,1,0.766819
-10.0,1,0.767281
-10.0,1,0.767815
-10.0,1,0.768296
-10.0,1,0.768835
-10.0,1,0.7693
-10.0,1,0.769749
-10.0,1,0.770191
-10.0,1,0.770632
-10.0,1,0.7711
-10.0,1,0.771547
-10.0,1,0.771991
-10.0,1,0.772472
-10.0,1,0.772946
-10.0,1,0.773414
-10.0,1,0.773976
-9.99,2,0.775065
-10.0,1,0.77557
-10.0,1,0.776066
-10.0,1,0.77654
-10.0,1,0.777005
-10.0,1,0.777461
-10.0,1,0.777919
-10.0,1,0.778369
-10.0,1,0.778814
-10.0,1,0.779266
-10.0,1,0.779716
-10.0,1,0.780162
-10.0,1,0.780721
-10.0,1,0.781213
-9.99,2,0.782329
-10.0,1,0.782779
-10.0,1,0.783216
-10.0,1,0.783663
-10.0,1,0.784099
-10.0,1,0.784535
-10.0,1,0.784976
-10.0,1,0.785419
-10.0,1,0.785857
-10.0,1,0.786294
-10.0,1,0.786721
-9.99,2,0.787578
-10.0,1,0.788014
-10.0,1,0.788456
-10.0,1,0.788885
-10.0,1,0.789325
-10.0,1,0.789778
-10.0,1,0.790212
-10.0,1,0.790893
-10.0,1,0.791519
-10.0,1,0.792034
-10.0,1,0.792535
-10.0,1,0.793006
-10.0,1,0.793464
-10.0,1,0.793926
-10.0,1,0.794378
-10.0,1,0.794838
-10.0,1,0.795286
-10.0,1,0.795729
-10.0,1,0.796177
-10.0,1,0.79662
-10.0,1,0.797068
-10.0,1,0.797511
-9.99,2,0.798412
-10.0,1,0.798851
-10.0,1,0.799313
-10.0,1,0.799757
-10.0,1,0.800197
-10.0,1,0.800648
-10.0,1,0.801116
-10.0,1,0.801738
-10.0,1,0.802181
-10.0,1,0.802617
-10.0,1,0.803046
-10.0,1,0.8035
-10.0,1,0.803955
-10.0,1,0.804392
-9.99,2,0.805259
-10.0,1,0.805717
-9.99,2,0.806571
-10.0,1,0.807007
-9.99,2,0.807873
-10.0,1,0.808348
-10.0,1,0.808798
-10.0,1,0.809236
-10.0,1,0.809693
-10.0,1,0.810132
-10.0,1,0.810571
-10.0,1,0.811016
-10.0,1,0.811719
-10.0,1,0.812407
-10.0,1,0.812919
-10.0,1,0.813437
-10.0,1,0.813969
-10.0,1,0.814492
-10.0,1,0.814982
-10.0,1,0.815469
-10.0,1,0.815935
-10.0,1,0.816435
-10.0,1,0.816948
-10.0,1,0.817513
-10.0,1,0.818012
-10.0,1,0.818537
-10.0,1,0.819017
-10.0,1,0.819484
-10.0,1,0.81994
-10.0,1,0.820418
-10.0,1,0.820866
-10.0,1,0.821314
-10.0,1,0.821826
-10.0,1,0.822361
-10.0,1,0.822891
-10.0,1,0.823458
-10.0,1,0.823978
-10.0,1,0.824471
-10.0,1,0.825028
-10.0,1,0.825552
-10.0,1,0.826102
-10.0,1,0.826625
-10.0,1,0.827084
-10.0,1,0.827536
-10.0,1,0.827983
-9.99,2,0.828916
-10.0,1,0.829361
-10.0,1,0.829803
-9.99,2,0.830723
-10.0,1,0.831206
-10.0,1,0.831673
-10.0,1,0.832179
-10.0,1,0.832664
-10.0,1,0.833174
-10.0,1,0.833633
-10.0,1,0.834093
-10.0,1,0.83456
-9.99,2,0.835472
-10.0,1,0.835931
-9.99,2,0.836824
-10.0,1,0.837272
-10.0,1,0.837772
-10.0,1,0.838218
-10.0,1,0.838661
-10.0,1,0.83911
-10.0,1,0.839553
-10.0,1,0.839996
-10.0,1,0.840439
-10.0,1,0.840883
-10.0,1,0.841321
-10.0,1,0.841795
-10.0,1,0.842354
-10.0,1,0.842982
-10.0,1,0.843603
-10.0,1,0.844068
-10.0,1,0.844505
-10.0,1,0.844939
-10.0,1,0.845389
-10.0,1,0.845853
-10.0,1,0.84629
-10.0,1,0.846743
-10.0,1,0.84721
-9.99,2,0.848068
-10.0,1,0.848506
-10.0,1,0.848941
-10.0,1,0.849375
-10.0,1,0.849812
-10.0,1,0.850256
-10.0,1,0.850705
-10.0,1,0.85114
-10.0,1,0.85159
-10.0,1,0.85219
-10.0,1,0.852793
-9.99,2,0.853723
-10.0,1,0.854184
-10.0,1,0.854655
-10.0,1,0.855111
-10.0,1,0.855616
-10.0,1,0.856115
-9.99,2,0.857252
-10.0,1,0.857841
-10.0,1,0.858366
-10.0,1,0.858859
-10.0,1,0.859349
-10.0,1,0.859813
-10.0,1,0.860295
-10.0,1,0.860751
-10.0,1,0.861206
-10.0,1,0.861678
-10.0,1,0.862223
-10.0,1,0.862831
-10.0,1,0.863394
-10.0,1,0.863951
-10.0,1,0.864435
-10.0,1,0.864872
-10.0,1,0.865311
-10.0,1,0.865747
-10.0,1,0.86618
-10.0,1,0.866623
-10.0,1,0.867054
-10.0,1,0.867484
-10.0,1,0.867921
-9.99,2,0.868766
-10.0,1,0.869205
-10.0,1,0.869663
-10.0,1,0.870092
-10.0,1,0.870558
-10.0,1,0.871006
-10.0,1,0.871441
-10.0,1,0.87187
-10.0,1,0.872484
-10.0,1,0.873003
-10.0,1,0.87352
-10.0,1,0.874026
-10.0,1,0.874542
-10.0,1,0.875141
-10.0,1,0.875664
-10.0,1,0.876199
-10.0,1,0.876701
-10.0,1,0.877171
-10.0,1,0.87763
-10.0,1,0.878073
-10.0,1,0.87853
-10.0,1,0.878981
-10.0,1,0.879438
-10.0,1,0.879901
-9.99,2,0.880835
-10.0,1,0.881287
-10.0,1,0.881773
-10.0,1,0.882271
-10.0,1,0.882797
-10.0,1,0.883456
-10.0,1,0.883952
-10.0,1,0.884398
-10.0,1,0.884846
-10.0,1,0.885282
-10.0,1,0.885758
-10.0,1,0.886215
-10.0,1,0.886672
-10.0,1,0.887136
-10.0,1,0.88759
-10.0,1,0.88802
-10.0,1,0.888457
-10.0,1,0.888884
-10.0,1,0.889317
-10.0,1,0.889752
-10.0,1,0.890203
-10.0,1,0.890643
-10.0,1,0.891077
-10.0,1,0.891511
-10.0,1,0.892223
-10.0,1,0.892709
-10.0,1,0.893168
-10.0,1,0.893616
-10.0,1,0.894059
-10.0,1,0.894503
-10.0,1,0.89496
-10.0,1,0.895414
-10.0,1,0.895849
-10.0,1,0.896286
-10.0,1,0.896746
-10.0,1,0.897202
-9.99,2,0.898086
-10.0,1,0.898533
-10.0,1,0.898979
-9.99,2,0.899862
-10.0,1,0.90031
-10.0,1,0.900748
-10.0,1,0.901367
-10.0,1,0.902028
-10.0,1,0.902492
-10.0,1,0.902928
-10.0,1,0.903364
-10.0,1,0.9038
-10.0,1,0.904249
-10.0,1,0.904686
-10.0,1,0.905142
-10.0,1,0.905593
-10.0,1,0.906029
-10.0,1,0.906465
-10.0,1,0.906898
-10.0,1,0.907332
-10.0,1,0.907766
-10.0,1,0.908201
-10.0,1,0.908652
-10.0,1,0.909086
-10.0,1,0.909521
-10.0,1,0.909947
-9.99,2,0.910827
-10.0,1,0.911276
-10.0,1,0.912005
-10.0,1,0.912621
-10.0,1,0.913126
-10.0,1,0.913663
-10.0,1,0.914184
-10.0,1,0.914681
-10.0,1,0.915174
-10.0,1,0.915708
-10.0,1,0.916146
-10.0,1,0.91659
-10.0,1,0.917048
-10.0,1,0.917485
-10.0,1,0.917932
-10.0,1,0.918389
-10.0,1,0.918823
-10.0,1,0.919261
-10.0,1,0.9197
-10.0,1,0.92014
-9.99,2,0.921008
-10.0,1,0.92147
-10.0,1,0.922136
-10.0,1,0.92263
-10.0,1,0.923086
-10.0,1,0.923516
-10.0,1,0.923957
-10.0,1,0.924391
-10.0,1,0.924826
-10.0,1,0.925261
-10.0,1,0.925687
-10.0,1,0.926122
-10.0,1,0.926565
-10.0,1,0.926999
-10.0,1,0.927459
-10.0,1,0.927892
-10.0,1,0.928336
-10.0,1,0.928781
-10.0,1,0.929237
-10.0,1,0.929686
-10.0,1,0.930128
-10.0,1,0.930555
-10.0,1,0.93099
-10.0,1,0.931424
-9.98,3,0.933259
-10.0,1,0.933884
-10.0,1,0.934417
-10.0,1,0.934891
-10.0,1,0.935363
-10.0,1,0.93583
-10.0,1,0.936283
-10.0,1,0.936737
-10.0,1,0.937216
-10.0,1,0.937681
-10.0,1,0.938132
-10.0,1,0.938578
-10.0,1,0.939041
-10.0,1,0.939485
-10.0,1,0.939951
-10.0,1,0.940401
-10.0,1,0.940851
-10.0,1,0.941292
-10.0,1,0.941838
-9.99,2,0.943075
-10.0,1,0.943563
-10.0,1,0.944013
-10.0,1,0.944464
-10.0,1,0.944911
-10.0,1,0.945366
-10.0,1,0.945831
-9.99,2,0.946733
-10.0,1,0.947202
-10.0,1,0.947648
-10.0,1,0.948099
-10.0,1,0.948543
-10.0,1,0.949012
-10.0,1,0.949454
-10.0,1,0.949911
-10.0,1,0.950363
-10.0,1,0.950807
-10.0,1,0.951273
-9.99,2,0.952478
-10.0,1,0.953015
-10.0,1,0.953514
-10.0,1,0.954
-10.0,1,0.954486
-10.0,1,0.954946
-10.0,1,0.955417
-10.0,1,0.955874
-10.0,1,0.956345
-10.0,1,0.956784
-10.0,1,0.957234
-10.0,1,0.957678
-10.0,1,2.491839
-10.0,1,2.492512
-10.0,1,2.493018
-10.0,1,2.4935
-10.0,1,2.49398
-10.0,1,2.494455
-10.0,1,2.494954
-10.0,1,2.495405
-10.0,1,2.495878
-10.0,1,2.496325
-10.0,1,2.496778
-10.0,1,2.497236
-10.0,1,2.497699
-10.0,1,2.498147
-10.0,1,2.498595
-10.0,1,2.499059
-10.0,1,2.499518
-10.0,1,2.499963
-10.0,1,2.500399
-10.0,1,2.500829
-10.0,1,2.501375
-10.0,1,2.502245
-10.0,1,2.502917
-10.0,1,2.503547
-10.0,1,2.504154
-10.0,1,2.504706
-10.0,1,2.505236
-10.0,1,2.505738
-10.0,1,2.506227
-9.99,2,2.507245
-9.99,2,2.508226
-10.0,1,2.50879
-10.0,1,2.509259
-10.0,1,2.509717
-10.0,1,2.510202
-9.99,2,2.511108
-10.0,1,2.51157
-10.0,1,2.512017
-9.99,2,2.512899
-9.99,2,2.5138
-10.0,1,2.514352
-9.99,2,2.515424
-10.0,1,2.515928
-10.0,1,2.516442
-10.0,1,2.516919
-10.0,1,2.517393
-10.0,1,2.517871
-10.0,1,2.518327
-9.99,2,2.519211
-10.0,1,2.519684
-10.0,1,2.520143
-10.0,1,2.5206
-10.0,1,2.521048
-9.99,2,2.52197
-10.0,1,2.522538
-10.0,1,2.523002
-10.0,1,2.523443
-10.0,1,2.524038
-10.0,1,2.52472
-10.0,1,2.525361
-10.0,1,2.525884
-9.99,2,2.526869
-10.0,1,2.527333
-9.99,2,2.528227
-10.0,1,2.528715
-10.0,1,2.529176
-10.0,1,2.529659
-10.0,1,2.530121
-9.99,2,2.531148
-10.0,1,2.53168
-10.0,1,2.532191
-10.0,1,2.532682
-10.0,1,2.533179
-10.0,1,2.533747
-10.0,1,2.534251
-9.99,2,2.535198
-10.0,1,2.535684
-10.0,1,2.536166
-10.0,1,2.536619
-10.0,1,2.537069
-10.0,1,2.537515
-9.99,2,2.538413
-10.0,1,2.538898
-10.0,1,2.539392
-10.0,1,2.539876
-10.0,1,2.540396
-10.0,1,2.540935
-10.0,1,2.541457
-10.0,1,2.542055
-10.0,1,2.54262
-10.0,1,2.543212
-10.0,1,2.543766
-10.0,1,2.544244
-10.0,1,2.544727
-10.0,1,2.545185
-10.0,1,2.545652
-10.0,1,2.546111
-10.0,1,2.546563
-10.0,1,2.547024
-10.0,1,2.547547
-10.0,1,2.54807
-10.0,1,2.548561
-10.0,1,2.549185
-10.0,1,2.549664
-10.0,1,2.550101
-10.0,1,2.550541
-10.0,1,2.55099
-10.0,1,2.551437
-10.0,1,2.551883
-10.0,1,2.55233
-10.0,1,2.552772
-10.0,1,2.553202
-10.0,1,2.553642
-10.0,1,2.554099
-10.0,1,2.55454
-10.0,1,2.554981
-10.0,1,2.555419
-10.0,1,2.555859
-10.0,1,2.556295
-10.0,1,2.556732
-10.0,1,2.557192
-10.0,1,2.557878
-10.0,1,2.558432
-10.0,1,2.558958
-10.0,1,2.559443
-10.0,1,2.559916
-10.0,1,2.560361
-10.0,1,2.560815
-10.0,1,2.561256
-10.0,1,2.561802
-10.0,1,2.562376
-10.0,1,2.562937
-9.99,2,2.564077
-10.0,1,2.564538
-10.0,1,2.56497
-10.0,1,2.56541
-9.99,2,2.566283
-9.99,2,2.567181
-10.0,1,2.567836
-10.0,1,2.568344
-10.0,1,2.568867
-10.0,1,2.569342
-10.0,1,2.56982
-10.0,1,2.570299
-10.0,1,2.570751
-10.0,1,2.571189
-10.0,1,2.571628
-10.0,1,2.572069
-10.0,1,2.572567
-10.0,1,2.573047
-10.0,1,2.573541
-10.0,1,2.574063
-10.0,1,2.574536
-10.0,1,2.57507
-9.99,2,2.576003
-10.0,1,2.576472
-10.0,1,2.576937
-10.0,1,2.577404
-9.99,2,2.5783
-10.0,1,2.578755
-10.0,1,2.579201
-10.0,1,2.579654
-10.0,1,2.580101
-10.0,1,2.58061
-10.0,1,2.581107
-10.0,1,2.581596
-10.0,1,2.582169
-10.0,1,2.582714
-10.0,1,2.583302
-10.0,1,2.583782
-10.0,1,2.584223
-10.0,1,2.584658
-10.0,1,2.585103
-10.0,1,2.585542
-10.0,1,2.58598
-10.0,1,2.586415
-10.0,1,2.58688
-10.0,1,2.587309
-10.0,1,2.587757
-10.0,1,2.5882
-10.0,1,2.588639
-10.0,1,2.589074
-10.0,1,2.589505
-10.0,1,2.589941
-10.0,1,2.590378
-10.0,1,2.591142
-10.0,1,2.591763
-10.0,1,2.592287
-10.0,1,2.592805
-9.99,2,2.593786
-10.0,1,2.594256
-10.0,1,2.594703
-10.0,1,2.595155
-10.0,1,2.595605
-10.0,1,2.596069
-10.0,1,2.596537
-10.0,1,2.597004
-10.0,1,2.597584
-10.0,1,2.598088
-10.0,1,2.598587
-10.0,1,2.599155
-10.0,1,2.59971
-10.0,1,2.600214
-10.0,1,2.600681
-10.0,1,2.601147
-10.0,1,2.601649
-10.0,1,2.602182
-10.0,1,2.602755
-10.0,1,2.603295
-10.0,1,2.603824
-10.0,1,2.604274
-10.0,1,2.604777
