#{"t_start": 1772926217.36163, "env_id": "None"}
r,l,t
-10.0,1,8.51957
-10.0,1,8.520655
-10.0,1,8.521233
-9.99,2,8.522165
-9.99,2,8.523038
-10.0,1,8.523482
-10.0,1,8.523913
-10.0,1,8.524358
-10.0,1,8.524795
-9.99,2,8.525666
-10.0,1,8.526104
-10.0,1,8.526538
-9.99,2,8.527375
-10.0,1,8.527803
-10.0,1,8.528239
-9.99,2,8.529079
-10.0,1,8.529525
-10.0,1,8.530448
-9.99,2,8.53163
-9.97,4,8.533468
-10.0,1,8.533936
-9.99,2,8.534842
-9.98,3,8.536132
-10.0,1,8.53689
-10.0,1,8.537468
-9.97,4,8.539548
-9.99,2,8.540727
-10.0,1,8.541233
-9.99,2,8.542139
-9.99,2,8.543015
-10.0,1,8.543462
-10.0,1,8.543905
-10.0,1,8.544336
-10.0,1,8.544788
-10.0,1,8.545218
-10.0,1,8.545712
-10.0,1,8.546267
-10.0,1,8.546814
-10.0,1,8.547375
-10.0,1,8.547909
-9.99,2,8.548925
-10.0,1,8.549497
-10.0,1,8.550068
-10.0,1,8.550581
-10.0,1,8.551038
-10.0,1,8.551493
-10.0,1,8.551949
-10.0,1,8.552389
-10.0,1,8.552856
-10.0,1,8.553471
-10.0,1,8.554001
-10.0,1,8.554555
-10.0,1,8.555087
-10.0,1,8.555574
-10.0,1,8.556034
-10.0,1,8.556506
-10.0,1,8.55695
-10.0,1,8.5574
-10.0,1,8.557837
-10.0,1,8.558287
-10.0,1,8.558737
-10.0,1,8.559194
-10.0,1,8.559674
-9.99,2,8.56058
-10.0,1,8.561035
-9.98,3,8.562529
-10.0,1,8.563099
-9.99,2,8.564001
-9.99,2,8.564909
-10.0,1,8.565359
-10.0,1,8.565809
-10.0,1,8.566255
-9.99,2,8.567116
-10.0,1,8.56756
-10.0,1,8.567996
-10.0,1,8.568432
-10.0,1,8.568891
-10.0,1,8.569323
-10.0,1,8.569757
-10.0,1,8.570193
-10.0,1,8.57063
-10.0,1,8.571065
-10.0,1,8.571773
-10.0,1,8.572301
-10.0,1,8.572769
-9.99,2,8.573772
-9.99,2,8.574654
-10.0,1,8.5751
-10.0,1,8.576085
-10.0,1,8.576588
-9.99,2,8.577528
-10.0,1,8.578029
-10.0,1,8.578516
-10.0,1,8.579033
-9.99,2,8.580002
-9.98,3,8.581344
-10.0,1,8.581825
-10.0,1,8.582294
-10.0,1,8.58276
-10.0,1,8.583223
-10.0,1,8.583764
-10.0,1,8.584232
-10.0,1,8.584691
-9.98,3,8.586044
-9.99,2,8.587033
-10.0,1,8.587589
-10.0,1,8.588112
-10.0,1,8.588651
-10.0,1,8.589101
-9.99,2,8.590041
-10.0,1,8.59057
-10.0,1,8.591106
-10.0,1,8.591546
-10.0,1,8.591985
-9.99,2,8.592849
-10.0,1,8.59332
-10.0,1,8.593762
-9.98,3,8.595014
-10.0,1,8.595454
-10.0,1,8.595887
-10.0,1,8.59632
-10.0,1,8.596755
-9.98,3,8.598013
-10.0,1,8.598486
-10.0,1,8.599121
-9.98,3,8.600443
-9.99,2,8.60131
-10.0,1,8.601746
-10.0,1,8.602217
-10.0,1,8.60266
-10.0,1,8.603173
-10.0,1,8.603659
-10.0,1,8.604183
-10.0,1,8.604781
-9.99,2,8.605838
-10.0,1,8.606386
-10.0,1,8.606926
-9.98,3,8.608362
-10.0,1,8.608809
-10.0,1,8.609252
-10.0,1,8.60969
-10.0,1,8.610127
-10.0,1,8.610578
-10.0,1,8.611024
-10.0,1,8.611572
-9.99,2,8.612589
-10.0,1,8.613213
-10.0,1,8.613653
-10.0,1,8.614084
-9.98,3,8.615342
-10.0,1,8.615774
-10.0,1,8.616203
-10.0,1,8.616661
-10.0,1,8.617096
-10.0,1,8.617525
-9.99,2,8.61836
-10.0,1,8.618792
-9.98,3,8.620037
-10.0,1,8.620474
-9.99,2,8.621451
-9.99,2,8.622478
-9.99,2,8.623407
-10.0,1,8.623881
-9.98,3,8.625357
-10.0,1,9.410747
-10.0,1,9.411457
-10.0,1,9.412068
-10.0,1,9.412614
-9.99,2,9.413807
-10.0,1,9.414469
-10.0,1,9.414972
-9.99,2,9.415895
-10.0,1,9.41638
-10.0,1,9.416837
-9.99,2,9.417707
-9.99,2,9.418574
-9.99,2,9.419431
-10.0,1,9.419874
-10.0,1,9.420452
-10.0,1,9.421098
-10.0,1,9.421568
-10.0,1,9.422014
-10.0,1,9.422458
-10.0,1,9.422895
-9.99,2,9.423747
-9.98,3,9.425012
-10.0,1,9.425483
-10.0,1,9.425923
-10.0,1,9.426359
-10.0,1,9.426799
-10.0,1,9.427237
-9.99,2,9.428092
-10.0,1,9.42853
-9.99,2,9.429379
-10.0,1,9.429832
-9.99,2,9.43094
-9.99,2,9.431915
-9.99,2,9.43279
-10.0,1,9.433244
-10.0,1,9.433699
-10.0,1,9.43416
-10.0,1,9.434624
-10.0,1,9.435079
-10.0,1,9.435523
-10.0,1,9.435956
-10.0,1,9.43639
-9.99,2,9.437237
-9.99,2,9.438102
-10.0,1,9.43855
-10.0,1,9.439017
-10.0,1,9.439506
-9.99,2,9.440622
-10.0,1,9.441174
-10.0,1,9.441673
-9.99,2,9.442591
-10.0,1,9.443055
-9.99,2,9.443967
-10.0,1,9.444427
-10.0,1,9.444876
-10.0,1,9.445331
-10.0,1,9.445815
-10.0,1,9.446331
-10.0,1,9.446848
-9.99,2,9.448002
-10.0,1,9.448449
-9.99,2,9.44931
-10.0,1,9.449752
-10.0,1,9.4502
-10.0,1,9.450833
-9.99,2,9.451797
-10.0,1,9.452287
-10.0,1,9.452746
-9.99,2,9.453705
-10.0,1,9.454157
-9.98,3,9.455418
-9.99,2,9.45626
-10.0,1,9.456696
-10.0,1,9.457177
-9.98,3,9.458603
-10.0,1,9.459054
-10.0,1,9.459494
-10.0,1,9.459937
-9.98,3,9.461234
-10.0,1,9.461744
-10.0,1,9.46225
-10.0,1,9.462794
-10.0,1,9.463253
-10.0,1,9.463711
-10.0,1,9.464161
-10.0,1,9.46461
-10.0,1,9.465099
-10.0,1,9.465631
-9.99,2,9.46657
-10.0,1,9.46709
-10.0,1,9.467643
-10.0,1,9.468127
-9.99,2,9.468989
-9.99,2,9.469936
-10.0,1,9.470444
-10.0,1,9.470944
-10.0,1,9.471657
-10.0,1,9.472167
-10.0,1,9.47267
-9.99,2,9.473578
-10.0,1,9.474035
-10.0,1,9.474491
-10.0,1,9.474938
-9.99,2,9.475817
-9.99,2,9.476681
-10.0,1,9.477145
-10.0,1,9.477593
-10.0,1,9.478037
-10.0,1,9.478487
-10.0,1,9.478926
-10.0,1,9.479365
-10.0,1,9.479801
-10.0,1,9.480237
-10.0,1,9.480677
-10.0,1,9.481115
-10.0,1,9.481796
-10.0,1,9.482272
-10.0,1,9.482751
-10.0,1,9.483301
-10.0,1,9.483756
-9.98,3,9.485006
-9.99,2,9.48584
-10.0,1,9.486292
-9.99,2,9.487135
-10.0,1,9.487563
-10.0,1,9.487998
-10.0,1,9.488434
-10.0,1,9.488874
-10.0,1,9.489304
-10.0,1,9.489739
-10.0,1,9.490171
-10.0,1,9.49062
-10.0,1,9.491057
-10.0,1,9.491784
-10.0,1,9.492298
-10.0,1,9.492764
-10.0,1,9.493219
-10.0,1,9.493658
-10.0,1,9.494095
-9.99,2,9.494985
-10.0,1,9.495448
-10.0,1,9.495891
-9.99,2,9.496757
-9.99,2,9.497613
-10.0,1,9.498053
-10.0,1,9.498492
-9.99,2,9.499345
-10.0,1,9.49981
-10.0,1,9.500278
-9.98,3,9.501747
-10.0,1,9.502219
-10.0,1,9.50269
-10.0,1,9.503199
-9.99,2,9.504137
-10.0,1,9.50484
-9.99,2,9.50581
-9.99,2,9.506714
-10.0,1,9.507172
-10.0,1,9.507616
-10.0,1,9.508064
-9.99,2,9.508928
-10.0,1,9.509386
-9.99,2,9.510237
-10.0,1,9.510681
-10.0,1,9.511126
-10.0,1,9.511566
-10.0,1,9.511998
-9.99,2,9.512841
-10.0,1,9.513598
-10.0,1,9.514146
-9.99,2,9.515144
-10.0,1,9.515624
-10.0,1,9.516063
-10.0,1,9.516504
-10.0,1,9.516951
-10.0,1,9.517394
-10.0,1,9.517831
-10.0,1,9.518287
-9.98,3,9.519589
-10.0,1,9.520049
-10.0,1,9.5205
-10.0,1,9.520958
-10.0,1,9.521418
-10.0,1,9.521876
-9.99,2,9.522736
-10.0,1,9.523525
-9.99,2,9.524588
-10.0,1,9.525052
-9.98,3,9.526549
-10.0,1,9.527105
-9.99,2,9.528242
-10.0,1,9.528714
-9.98,3,9.529979
-10.0,1,9.530408
-10.0,1,9.530843
-9.99,2,9.531681
-10.0,1,9.532114
-10.0,1,9.532547
-10.0,1,9.533061
-10.0,1,9.533659
-10.0,1,9.534151
-10.0,1,9.534611
-10.0,1,9.535063
-10.0,1,9.535506
-10.0,1,9.53596
-10.0,1,9.536395
-9.99,2,9.537262
-9.99,2,9.538167
-10.0,1,9.538615
-9.99,2,9.539463
-10.0,1,9.539923
-10.0,1,9.540403
-9.99,2,9.541337
-10.0,1,9.541778
-10.0,1,9.542251
-10.0,1,9.542696
-9.99,2,9.543559
-9.99,2,9.544427
-10.0,1,9.544873
-9.99,2,9.545841
-10.0,1,9.546404
-10.0,1,9.546987
-9.99,2,9.548086
-10.0,1,9.548605
-10.0,1,9.549102
-10.0,1,9.549559
-10.0,1,9.55
-9.99,2,9.550874
-10.0,1,9.551319
-10.0,1,9.551779
-10.0,1,9.552221
-9.99,2,9.553073
-10.0,1,9.553511
-10.0,1,9.553951
-10.0,1,9.554389
-10.0,1,9.554825
-9.99,2,9.555738
-10.0,1,9.5563
-10.0,1,9.556814
-10.0,1,9.557287
-10.0,1,9.557737
-10.0,1,9.558193
-10.0,1,9.558631
-10.0,1,9.559071
-9.99,2,9.559942
-10.0,1,9.560383
-9.99,2,9.561298
-10.0,1,9.561773
-10.0,1,9.562229
-10.0,1,9.562678
-9.99,2,9.563545
-10.0,1,9.563992
-9.99,2,9.564848
-10.0,1,9.565313
-10.0,1,9.565884
-10.0,1,9.566374
-10.0,1,9.566803
-9.97,4,9.568459
-10.0,1,9.568898
-10.0,1,9.569337
-9.98,3,9.570595
-10.0,1,9.571027
-9.99,2,9.57187
-10.0,1,9.572312
-10.0,1,9.572746
-9.98,3,9.57402
-10.0,1,9.574459
-10.0,1,9.574897
-10.0,1,9.575331
-10.0,1,9.575899
-10.0,1,9.576535
-10.0,1,9.577023
-9.98,3,9.578441
-9.99,2,9.579431
-10.0,1,9.579944
-10.0,1,9.580382
-10.0,1,9.580829
-10.0,1,9.581266
-10.0,1,9.581707
-10.0,1,9.582136
-10.0,1,9.582573
-9.99,2,9.583429
-10.0,1,9.583857
-10.0,1,9.584281
-10.0,1,9.584709
-9.99,2,9.585555
-9.99,2,9.586647
-10.0,1,9.587089
-10.0,1,9.587524
-10.0,1,9.587989
-9.98,3,9.589237
-10.0,1,9.589666
-10.0,1,9.590096
-10.0,1,9.590529
-10.0,1,9.590959
-9.99,2,9.591794
-9.99,2,9.592654
-10.0,1,9.593088
-10.0,1,9.593523
-9.99,2,9.59436
-10.0,1,9.59479
-9.99,2,9.595628
-10.0,1,9.596457
-10.0,1,9.597089
-10.0,1,9.597589
-10.0,1,9.598084
-9.98,3,9.599586
-9.98,3,9.601029
-10.0,1,9.601476
-9.99,2,9.602338
-9.98,3,9.603572
-10.0,1,9.604008
-10.0,1,9.604448
-10.0,1,9.604882
-10.0,1,9.605308
-10.0,1,9.605732
-10.0,1,9.606402
-10.0,1,9.60697
-9.99,2,9.608005
-10.0,1,9.608447
-10.0,1,9.608885
-10.0,1,9.609332
-9.99,2,9.610264
-10.0,1,9.610714
-10.0,1,9.611192
-9.97,4,9.613142
-10.0,1,9.613592
-10.0,1,9.614031
-10.0,1,9.614464
-10.0,1,9.614894
-9.99,2,9.615754
-10.0,1,9.616379
-10.0,1,9.616903
-10.0,1,9.617378
-10.0,1,9.617836
-9.99,2,9.61871
-10.0,1,9.619162
-10.0,1,9.619623
-9.99,2,9.620521
-10.0,1,9.620969
-9.99,2,9.621832
-10.0,1,9.622275
-9.99,2,9.623183
-10.0,1,9.62371
-10.0,1,9.624218
-10.0,1,9.624673
-10.0,1,9.625148
-10.0,1,9.625627
-10.0,1,9.626137
-10.0,1,9.626678
-10.0,1,9.62722
-10.0,1,9.62774
-9.99,2,9.628632
-9.99,2,9.629489
-10.0,1,9.62996
-9.99,2,9.630856
-10.0,1,9.631347
-10.0,1,9.631861
-10.0,1,9.632407
-10.0,1,9.632888
-9.99,2,9.633794
-10.0,1,9.634245
-10.0,1,9.634709
-9.99,2,9.635575
-9.99,2,9.636485
-10.0,1,9.636967
-9.99,2,9.637902
-10.0,1,9.638376
-10.0,1,9.638828
-10.0,1,9.639282
-10.0,1,9.639734
-9.99,2,9.640605
-10.0,1,9.641045
-10.0,1,9.641484
-10.0,1,9.641921
-10.0,1,9.642357
-10.0,1,9.642798
-10.0,1,9.643231
-10.0,1,9.643691
-10.0,1,9.644134
-10.0,1,9.644572
-10.0,1,9.645007
-9.99,2,9.645893
-10.0,1,9.646397
-10.0,1,9.646919
-10.0,1,9.647442
-10.0,1,9.647938
-9.99,2,9.649108
-10.0,1,9.649607
-10.0,1,9.650131
-9.99,2,9.651048
-9.98,3,9.652354
-9.95,6,9.655393
-9.99,2,9.656323
-10.0,1,9.656779
-10.0,1,9.657231
-10.0,1,9.657681
-10.0,1,9.658153
-10.0,1,9.658604
-10.0,1,9.659049
-10.0,1,9.659486
-10.0,1,9.659927
-10.0,1,9.660368
-10.0,1,9.660805
-10.0,1,9.661235
-10.0,1,9.661679
-9.98,3,9.66314
-10.0,1,9.663747
-10.0,1,9.664222
-9.99,2,9.665115
-10.0,1,9.665576
-9.99,2,9.666626
-10.0,1,9.66708
-10.0,1,9.667538
-10.0,1,9.667966
-10.0,1,9.668404
-9.98,3,9.669647
-10.0,1,9.670087
-10.0,1,9.670524
-10.0,1,9.670961
-10.0,1,9.671401
-9.99,2,9.67228
-10.0,1,9.672723
-9.99,2,9.673939
-10.0,1,9.674438
-10.0,1,9.674906
-9.98,3,9.676167
-9.99,2,9.677065
-10.0,1,9.677509
-10.0,1,9.677948
-9.99,2,9.678814
-9.98,3,9.680099
-9.99,2,9.680965
-10.0,1,9.681401
-10.0,1,9.681889
-9.98,3,9.68333
-10.0,1,9.683806
-9.99,2,9.684695
-10.0,1,9.685151
-9.99,2,9.686107
-10.0,1,9.686631
-10.0,1,9.687175
-10.0,1,9.687699
-10.0,1,9.688167
-9.99,2,9.689028
-10.0,1,9.689472
-9.99,2,9.69046
-10.0,1,9.690967
-10.0,1,9.691419
-10.0,1,9.691875
-10.0,1,9.692315
-9.98,3,9.693573
-10.0,1,9.69402
-10.0,1,9.694467
-9.99,2,9.695333
-10.0,1,9.695778
-9.99,2,9.696623
-10.0,1,9.697067
-10.0,1,9.697508
-9.98,3,9.69899
-10.0,1,9.699457
-10.0,1,9.699896
-9.99,2,9.700767
-9.99,2,9.701636
-10.0,1,9.702077
-10.0,1,9.702523
-10.0,1,9.703018
-10.0,1,9.703489
-9.98,3,9.704837
-10.0,1,9.705289
-9.98,3,9.706897
-10.0,1,9.707396
-10.0,1,9.707834
-9.99,2,9.708713
-10.0,1,9.709156
-10.0,1,9.709587
-10.0,1,9.710027
-9.99,2,9.710875
-10.0,1,9.711308
-10.0,1,9.711744
-10.0,1,9.712176
-10.0,1,9.712609
-10.0,1,9.713259
-9.99,2,9.714332
-10.0,1,9.714816
-10.0,1,9.715281
-10.0,1,9.715732
-10.0,1,9.716173
-10.0,1,9.71663
-10.0,1,9.717071
-10.0,1,9.717508
-10.0,1,9.717973
-9.99,2,9.718842
-10.0,1,9.719284
-10.0,1,9.71972
-9.98,3,9.720965
-10.0,1,9.721409
-10.0,1,9.721849
-10.0,1,9.722313
-10.0,1,9.722761
-9.99,2,9.723689
-9.99,2,9.724619
-9.99,2,9.725482
-10.0,1,9.725953
-10.0,1,9.726428
-10.0,1,9.726951
-9.99,2,9.727972
-9.99,2,9.728848
-9.99,2,9.729702
-10.0,1,9.730137
-10.0,1,9.730573
-10.0,1,9.731033
-10.0,1,9.731566
-9.99,2,9.732577
-10.0,1,9.733076
-10.0,1,9.733565
-9.98,3,9.734977
-9.98,3,9.736514
-9.98,3,9.737986
-10.0,1,9.738515
-10.0,1,9.739036
-10.0,1,9.739534
-10.0,1,9.740028
-9.99,2,9.740979
-10.0,1,9.741462
-10.0,1,9.74191
-9.98,3,9.743209
-9.99,2,9.744066
-9.99,2,9.744948
-9.99,2,9.745906
-10.0,1,9.746474
-10.0,1,9.747019
-10.0,1,9.747608
-9.99,2,9.748482
-9.97,4,9.750148
-9.97,4,9.751822
-10.0,1,9.752274
-10.0,1,9.752728
-10.0,1,9.753166
-10.0,1,9.753604
-10.0,1,9.754036
-10.0,1,9.75447
-10.0,1,9.75493
-10.0,1,9.755364
-9.99,2,9.75621
-10.0,1,9.756934
-9.99,2,9.757945
-10.0,1,9.758416
-10.0,1,9.758878
-10.0,1,9.759337
-10.0,1,9.759818
-10.0,1,9.760269
-10.0,1,9.760714
-10.0,1,9.76116
-10.0,1,9.761649
-10.0,1,9.76212
-10.0,1,9.762623
-10.0,1,9.763142
-10.0,1,9.763631
-10.0,1,9.764101
-10.0,1,9.764583
-10.0,1,9.765029
-9.99,2,9.766049
-9.99,2,9.76713
-10.0,1,9.76768
-9.99,2,9.768572
-10.0,1,9.769022
-9.99,2,9.769982
-10.0,1,9.770475
-10.0,1,9.770958
-10.0,1,9.771497
-10.0,1,9.771975
-10.0,1,9.772443
-10.0,1,9.772887
-10.0,1,9.773337
-10.0,1,9.773795
-9.99,2,9.774687
-10.0,1,9.775132
-10.0,1,9.775583
-9.99,2,9.776447
-10.0,1,9.776888
-10.0,1,9.777324
-9.98,3,9.778663
-10.0,1,9.779131
-10.0,1,9.779613
-10.0,1,9.780081
-9.99,2,9.780957
-10.0,1,9.781411
-9.99,2,9.782273
-10.0,1,9.782711
-10.0,1,9.783164
-10.0,1,9.783597
-9.97,4,9.785351
-10.0,1,9.785816
-10.0,1,9.786341
-10.0,1,9.78697
-10.0,1,9.787586
-10.0,1,9.788234
-10.0,1,9.78879
-10.0,1,9.789315
-10.0,1,9.789793
-10.0,1,9.790258
-10.0,1,9.790707
-9.98,3,9.792024
-9.99,2,9.792901
-10.0,1,9.793354
-10.0,1,9.793812
-9.99,2,9.794709
-10.0,1,9.795195
-10.0,1,9.795669
-10.0,1,9.79615
-10.0,1,9.79662
-10.0,1,9.797136
-10.0,1,9.797633
-10.0,1,9.798095
-10.0,1,9.798555
-10.0,1,9.799002
-10.0,1,9.79945
-10.0,1,9.799896
-10.0,1,9.80035
-9.99,2,9.801228
-9.99,2,9.80211
-9.99,2,9.802982
-9.99,2,9.803889
-10.0,1,9.80445
-9.98,3,9.805916
-10.0,1,9.806472
-9.99,2,9.807532
-10.0,1,9.808029
-10.0,1,9.808516
-9.99,2,9.809405
-10.0,1,9.809862
-10.0,1,9.810323
-10.0,1,9.810766
-10.0,1,9.811245
-10.0,1,9.811733
-10.0,1,9.812205
-10.0,1,9.812674
-10.0,1,9.813166
-10.0,1,9.813648
-9.99,2,9.814545
-9.99,2,9.815415
-10.0,1,9.815857
-10.0,1,9.816311
-10.0,1,9.816748
-10.0,1,9.817185
-10.0,1,9.81762
-9.97,4,9.819335
-10.0,1,9.81982
-10.0,1,9.820296
-10.0,1,9.820846
-10.0,1,9.821392
-10.0,1,9.821836
-10.0,1,9.822263
-9.99,2,9.82312
-9.99,2,9.823967
-9.98,3,9.825224
-10.0,1,9.825664
-10.0,1,9.826096
-10.0,1,9.826529
-10.0,1,9.826963
-10.0,1,9.827389
-9.99,2,9.828227
-10.0,1,9.828661
-10.0,1,9.829093
-9.98,3,9.830685
-10.0,1,9.831177
-10.0,1,9.831651
-10.0,1,9.832111
-10.0,1,9.832554
-9.98,3,9.833802
-9.99,2,9.834685
-10.0,1,9.835131
-10.0,1,9.835578
-10.0,1,9.836027
-10.0,1,9.836466
-10.0,1,9.836908
-9.99,2,9.837761
-9.99,2,9.838626
-10.0,1,9.839065
-10.0,1,9.839503
-10.0,1,9.839945
-9.99,2,9.840804
-10.0,1,9.841251
-10.0,1,9.841696
-9.99,2,9.842556
-10.0,1,9.84303
-10.0,1,9.843473
-10.0,1,9.843911
-10.0,1,9.844364
-9.99,2,9.845221
-10.0,1,9.845712
-10.0,1,9.846219
-9.99,2,9.847229
-10.0,1,9.847752
-10.0,1,9.848194
-10.0,1,9.848634
-10.0,1,9.849072
-9.99,2,9.849926
-10.0,1,9.850369
-10.0,1,9.850806
-9.99,2,9.851666
-10.0,1,9.852121
-10.0,1,9.852559
-10.0,1,9.853054
-10.0,1,9.853546
-9.99,2,9.854558
-10.0,1,9.855047
-9.99,2,9.856029
-10.0,1,9.856515
-10.0,1,9.856991
-10.0,1,9.857446
-9.99,2,9.858331
-10.0,1,9.858777
-10.0,1,9.859212
-10.0,1,9.85964
-10.0,1,9.860078
-10.0,1,9.860513
-10.0,1,9.86095
-10.0,1,9.861404
-9.99,2,9.86226
-9.98,3,9.863521
-10.0,1,9.863966
-10.0,1,9.864409
-9.99,2,9.865382
-10.0,1,9.866038
-10.0,1,9.86649
-10.0,1,9.866926
-10.0,1,9.867361
-10.0,1,9.867794
-10.0,1,9.86822
-10.0,1,9.868651
-10.0,1,9.869078
-10.0,1,9.869517
-10.0,1,9.869942
-10.0,1,9.870384
-10.0,1,9.870817
-10.0,1,9.871255
-9.99,2,9.872108
-10.0,1,9.872542
-9.99,2,9.87338
-10.0,1,9.873813
-9.99,2,9.874665
-10.0,1,9.875101
-10.0,1,9.875536
-10.0,1,9.876244
-10.0,1,9.876755
-9.99,2,9.877672
-10.0,1,9.878149
-10.0,1,9.878698
-10.0,1,9.879201
-9.98,3,9.880644
-10.0,1,9.881108
-10.0,1,9.881556
-9.99,2,9.882401
-10.0,1,9.88284
-10.0,1,9.883267
-10.0,1,9.883701
-9.99,2,9.884551
-10.0,1,9.88499
-9.99,2,9.885944
-10.0,1,9.886527
-9.99,2,9.887373
-10.0,1,9.887812
-10.0,1,9.888245
-10.0,1,9.888693
-10.0,1,9.889129
-10.0,1,9.889565
-10.0,1,9.89
-10.0,1,9.890437
-10.0,1,9.890868
-10.0,1,9.891308
-9.98,3,9.892563
-10.0,1,9.89303
-10.0,1,9.893471
-10.0,1,9.893913
-10.0,1,9.894349
-10.0,1,9.894785
-9.99,2,9.895625
-10.0,1,9.896449
-10.0,1,9.897007
-10.0,1,9.89755
-10.0,1,9.898042
-10.0,1,9.898517
-10.0,1,9.898978
-10.0,1,9.899422
-10.0,1,9.899863
-10.0,1,9.900303
-10.0,1,9.900738
-9.99,2,9.901622
-10.0,1,9.902066
-10.0,1,9.902523
-10.0,1,9.90296
-9.99,2,9.903816
-10.0,1,9.904256
-10.0,1,9.904693
-10.0,1,9.905131
-10.0,1,9.905571
-9.99,2,9.90654
-10.0,1,9.907134
-10.0,1,9.907574
-10.0,1,9.908015
-9.99,2,9.908846
-10.0,1,9.909274
-10.0,1,9.909721
-9.99,2,9.910562
-10.0,1,9.911001
-10.0,1,9.911441
-10.0,1,9.911875
-9.97,4,9.913514
-10.0,1,9.913943
-10.0,1,9.914378
-9.98,3,9.915646
-10.0,1,9.91608
-9.99,2,9.917223
-10.0,1,9.917746
-10.0,1,9.918221
-9.99,2,9.919118
-9.98,3,9.920559
-10.0,1,9.921055
-10.0,1,9.921522
-10.0,1,9.922015
-10.0,1,9.922473
-10.0,1,9.922918
-10.0,1,9.92336
-10.0,1,9.923817
-10.0,1,9.924251
-10.0,1,9.924688
-10.0,1,9.925141
-10.0,1,9.925586
-10.0,1,9.926056
-10.0,1,9.926552
-10.0,1,9.927065
-9.99,2,9.928079
-10.0,1,9.928518
-10.0,1,9.928955
-10.0,1,9.929381
-10.0,1,9.929848
-10.0,1,9.930301
-10.0,1,9.930816
-9.99,2,9.931801
-9.99,2,9.932699
-10.0,1,9.933147
-9.99,2,9.933993
-10.0,1,9.934451
-9.99,2,9.935307
-10.0,1,9.935745
-10.0,1,9.936207
-9.99,2,9.937093
-10.0,1,9.937576
-10.0,1,9.938038
-10.0,1,9.938509
-10.0,1,9.938977
-10.0,1,9.939424
-10.0,1,9.93986
-9.99,2,9.940759
-10.0,1,9.941213
-10.0,1,9.941653
-10.0,1,9.942088
-9.99,2,9.942938
-9.99,2,9.943815
-9.99,2,9.944675
-9.99,2,9.945535
-9.99,2,9.946484
-9.98,3,9.948018
-9.99,2,9.949156
-10.0,1,9.949681
-9.99,2,9.950527
-10.0,1,9.950962
-10.0,1,9.951396
-10.0,1,9.951836
-10.0,1,9.952266
-10.0,1,9.95272
-9.99,2,9.95356
-10.0,1,9.953992
-10.0,1,9.954423
-9.99,2,9.95526
-10.0,1,9.955693
-10.0,1,9.956125
-9.99,2,9.956975
-10.0,1,9.957407
-9.99,2,9.958501
-10.0,1,9.958978
-9.99,2,9.959844
-10.0,1,9.960288
-9.99,2,9.961133
-10.0,1,9.961641
-9.99,2,9.962589
-9.98,3,9.963925
-10.0,1,9.96438
-10.0,1,9.964833
-9.99,2,9.965707
-9.99,2,9.966743
-9.99,2,9.967778
-9.99,2,9.968639
-10.0,1,9.969086
-10.0,1,9.969527
-10.0,1,9.969962
-10.0,1,9.970396
-10.0,1,9.97085
-10.0,1,9.971282
-9.98,3,9.972525
-10.0,1,9.972967
-10.0,1,9.973456
-10.0,1,9.973946
-9.99,2,9.974842
-10.0,1,9.975311
-10.0,1,9.975753
-9.98,3,9.977008
-10.0,1,9.977446
-9.98,3,9.978698
-10.0,1,9.979138
-10.0,1,9.979596
-10.0,1,9.980033
-10.0,1,9.980474
-10.0,1,9.980913
-9.98,3,9.982298
-10.0,1,9.982745
-9.99,2,9.983761
-10.0,1,9.984284
-9.98,3,9.985637
-10.0,1,9.986105
-10.0,1,9.986687
-10.0,1,9.987135
-10.0,1,9.987572
-9.99,2,9.988411
-10.0,1,9.988858
-9.99,2,9.989694
-10.0,1,9.990135
-10.0,1,9.990569
-10.0,1,9.991002
-9.97,4,9.992643
-10.0,1,9.993103
-9.98,3,9.994776
-9.99,2,9.995709
-10.0,1,9.99617
-10.0,1,9.996621
-10.0,1,9.997073
-10.0,1,9.997512
-10.0,1,9.99797
-10.0,1,9.998413
-10.0,1,9.998941
-10.0,1,9.999438
-9.99,2,10.000288
-10.0,1,10.000719
-9.99,2,10.001556
-9.99,2,10.002416
-10.0,1,10.002845
-9.99,2,10.003846
-10.0,1,10.004341
-10.0,1,10.004813
-10.0,1,10.00527
-9.98,3,10.006734
-10.0,1,10.007271
-9.98,3,10.008512
-10.0,1,10.00895
-10.0,1,10.009377
-9.99,2,10.010204
-10.0,1,10.01064
-10.0,1,10.011066
-10.0,1,10.011515
-10.0,1,10.011946
-10.0,1,10.012378
-10.0,1,10.01281
-10.0,1,10.013242
-10.0,1,10.01397
-9.99,2,10.014986
-10.0,1,10.015462
-9.99,2,10.016362
-10.0,1,10.016826
-10.0,1,10.017284
-10.0,1,10.017731
-10.0,1,10.018182
-10.0,1,10.018624
-10.0,1,10.019066
-10.0,1,10.019509
-10.0,1,10.019944
-10.0,1,10.020381
-10.0,1,10.020844
-10.0,1,10.021287
-9.99,2,10.022142
-10.0,1,10.022613
-10.0,1,10.023106
-10.0,1,10.023591
-10.0,1,10.024041
-9.99,2,10.024904
-10.0,1,10.025374
-10.0,1,10.025901
-10.0,1,10.026455
-10.0,1,10.02701
-10.0,1,10.027538
-10.0,1,10.028017
-10.0,1,10.028462
-10.0,1,10.028902
-9.98,3,10.030192
-9.96,5,10.03261
-9.99,2,10.033515
-10.0,1,10.033974
-10.0,1,10.034432
-10.0,1,10.034905
